,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Derius Davis,,0,WR,WR6,3000,LAC,vs TEN,31,24,2,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,100,,133,0,0,3.3,1.1,55,104,104,57,254,254,,,,,,,,0.83,5.74,,0.83,0.7,3.22,,,,,,,,
Bryce Oliver,,0,WR,WR5,3000,TEN,@ LAC,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,124,0,0,4.3,1.4,55,104,104,57,254,254,,,,,,,,,,,,,,,,,,,,,
Ben Skowronek,,0,WR,WR5,3000,PIT,@ WAS,32,21.75,4.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,,,,,,,,0.08,0.65,0.03,2.33,1.45,14.38,0.03,,,,,,,
Marquez Callaway,,0,WR,WR6,3000,TB,vs SF,29,21.75,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,11,0,0,,55,104,104,57,254,254,,,,,,,,,,,3.97,2.31,29.69,0.19,,,,,,,
River Cracraft,,0,WR,WR5,3000,MIA,@ LAR,18,23.75,3.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,,,,,,,,,,,1.32,0.89,11,0.11,,,,,,,
Dante Pettis,,0,WR,WR4,3000,NO,vs ATL,2,22,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,100,,145,0,0,1.8,0.6,55,104,104,57,254,254,0.04,0.04,0.68,,,,5.76,0.06,0.74,,2.81,1.51,20.94,0.26,,,,,,,
Kevin Austin Jr.,,0,WR,WR5,3000,NO,vs ATL,2,22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,51,0,100,,114,0,0,5.6,1.9,55,104,104,57,254,254,,,,,,,,,,,,,,,,,,,,,
Xavier Smith,,0,WR,WR7,3000,LAR,vs MIA,20,25.75,1.3,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,,,,,,,,0.33,5,,0.33,0.33,1,,,,,,,,
Casey Washington,,0,WR,WR5,3000,ATL,@ NO,23,25.5,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,,,,,,,,,,,1,1,14,,,,,,,,
Chris Blair,,0,WR,WR6,3000,ATL,@ NO,23,25.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,,,,,,,,,,,,,,,,,,,,,
Steven Sims Jr,,0,WR,WR5,3000,HOU,vs DET,11,22.5,5.3,1.9,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,0.02,,,,,,0.04,0.51,3.55,0.02,2.43,1.59,14.37,0.1,,,,,,,
Tylan Wallace,,0,WR,WR5,3000,BAL,vs CIN,7,29.25,1.3,0.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,10,0,0,23.5,7.8,55,104,104,57,254,254,,,,,,,,,,,0.68,0.36,3.92,,,,,,,,
Devontez Walker,,0,WR,WR6,3000,BAL,vs CIN,7,29.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,,,,,,,,,,,,,,,,,,,,,
Justyn Ross,,0,WR,WR5,3000,KC,vs DEN,10,24.75,1.7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,26,0,0,,55,104,104,57,254,254,,,,,,,,,,,2.2,1.2,10.6,,,,,,,,
Trent Sherfield Sr,,0,WR,WR5,3000,MIN,@ JAC,15,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,142,0,0,2.1,0.7,55,104,104,57,254,254,,,,,,,,,,,,,,,,,,,,,
Isaiah Hodgins,,0,WR,WR5,3000,NYG,@ CAR,5,23.5,5.8,4.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,146,15,0,1.7,0.6,55,104,104,57,254,254,,,,,,,,,,,3.38,2.46,26.13,0.29,,,,,,,
Laquon Treadwell,,0,WR,WR5,3000,IND,vs BUF,4,21.25,3.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,7,0,0,,55,104,104,57,254,254,,,,,,,,,,,2.84,1.76,19.71,0.08,,,,,,,
Jalen Virgil,,0,WR,WR4,3000,BUF,@ IND,14,25.75,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,,,,,,,,,,,1.25,0.5,18.75,0.25,,,,,,,
Tyrell Shavers,,0,WR,WR5,3000,BUF,@ IND,14,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,,,,,,,,,,,,,,,,,,,,,
Javon Baker,,0,WR,WR5,3000,NE,@ CHI,6,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,,,,,,,,,,,,,,,,,,,,,
DeAndre Carter,,0,WR,WR5,3000,CHI,vs NE,22,21.75,4.4,0.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,100,,149,0,0,1.5,0.5,55,104,104,57,254,254,,,,,,,,0.16,0.96,,1.68,1.15,13.09,0.06,,,,,,,
Foster Moreau,,0,TE,TE3,3000,NO,vs ATL,2,22,4.2,4.2,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,25,0,0,,25,51,51,57,254,254,,,,,,,,,0.03,,2.66,1.91,22.57,0.25,,,,,,,
Marvin Mims Jr.,,0,WR,WR5,3000,DEN,@ KC,16,17.75,4.9,4.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,100,,104,0,0,7,2.3,55,104,104,57,254,254,,,,,,,,0.4,1.88,,1.92,1.16,17.32,0.04,,,,,,,
K.J. Osborn,,0,WR,WR6,3000,NE,@ CHI,6,15.75,7.3,8,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,1,0,0,,55,104,104,57,254,254,,,,,,,,0.06,0.26,,4.26,2.66,30.68,0.26,,,,,,,
Ryan Flournoy,,0,WR,WR5,3000,DAL,vs PHI,26,18.5,0.9,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,25,0,0,,55,104,104,57,254,254,,,,,,,,,,,1,0.67,8.33,,,,,,,,
Zach Pascal,,0,WR,WR5,3000,ARI,vs NYJ,25,22.25,6.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,162,0,0,0,,55,104,104,57,254,254,0.02,,,,,,0.49,0.08,0.55,,3.42,1.99,24.2,0.19,,,,,,,
Johnny Mundt,,0,TE,TE3,2700,MIN,@ JAC,15,24.75,2.9,4.5,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,3,0,0,,28,51,51,60,254,254,,,,,,,,,,,1.86,1.43,11.83,0.07,,,,,,,
Cade Stover,,0,TE,TE2,2600,HOU,vs DET,11,22.5,1.5,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,152,32,0,1.2,0.5,29,51,51,61,254,254,,,,,,,,,,,1.57,1,12.14,,,,,,,,
Lucas Krull,,0,TE,TE3,2600,DEN,@ KC,16,17.75,3.6,3.4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,,126,0,0,4.1,1.6,29,51,51,61,254,254,,,,,,,,,,,2.17,1.33,14.17,0.08,,,,,,,
Shane Zylstra,,0,TE,TE3,2500,DET,@ HOU,13,26.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,2,1.27,8.55,0.36,,,,,,,
Teagan Quitoriano,,0,TE,TE3,2500,HOU,vs DET,11,22.5,3.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1.7,0.9,14.6,0.2,,,,,,,
Tanner Hudson,,0,TE,TE3,2500,CIN,@ BAL,3,23.25,3.2,6.7,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,36,24,0,16.3,6.5,30,51,51,62,254,254,,,,,0.03,,,,,,2.9,2,20.1,0.03,,,,,,,
Cam Grandy,,0,TE,TE4,2500,CIN,@ BAL,3,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,41,0,100,,154,0,0,1,0.4,30,51,51,62,254,254,,,,,,,,,,,,,,,,,,,,,
Feleipe Franks,,0,TE,TE3,2500,CAR,vs NYG,24,17,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,0.09,,,0.09,,,,0.36,0.55,,0.27,,,,,,,,,,
Jordan Matthews,,0,TE,TE4,2500,CAR,vs NYG,24,17,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,21,0,0,,30,51,51,62,254,254,,,,,,,,,,,5.91,3.8,44.35,0.26,,,,,,,
Chris Manhertz,,0,TE,TE2,2500,NYG,@ CAR,5,23.5,2.5,0.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1.08,0.69,7,0.08,,,,,,,
Daniel Bellinger,,0,TE,TE3,2500,NYG,@ CAR,5,23.5,3.6,3.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,20,0,0,,30,51,51,62,254,254,,,,,,,,0.03,0.07,0.03,2.28,2,19.1,0.07,,,,,,,
Josh Whyle,,0,TE,TE3,2500,TEN,@ LAC,17,16,2.8,3.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,20,0,0,,30,51,51,62,254,254,,,,,,,,,,,2.13,1.53,15.73,0.07,,,,,,,
Luke Farrell,,0,TE,TE3,2500,JAC,vs MIN,21,17.75,1.7,2.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,130,19,0,3.6,1.4,30,51,51,62,254,254,,,,,,,,,,,1.36,1.07,10.25,,,,,,,,
Jack Stoll,,0,TE,TE3,2500,PHI,@ DAL,9,25.5,1.5,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,17,0,0,,30,51,51,62,254,254,,,,,,,,,,,1.3,0.96,8.39,,,,,,,,
Luke Schoonmaker,,0,TE,TE3,2500,DAL,vs PHI,26,18.5,3.5,2.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1.67,1.07,8.07,0.13,,,,,,,
Tip Reiman,,0,TE,TE3,2500,ARI,vs NYJ,25,22.25,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1,1,3,,,,,,,,
Kenny Yeboah,,0,TE,TE3,2500,NYJ,@ ARI,1,23.75,2.1,1.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,150,0,0,1.4,0.6,30,51,51,62,254,254,,,,,,,,,,,0.89,0.56,8.44,,,,,,,,
Tucker Fisk,,0,TE,TE3,2500,LAC,vs TEN,31,24,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,0.5,0.5,4.5,,,,,,,,
Ben Sinnott,,0,TE,TE3,2500,WAS,vs PIT,27,23.75,3.6,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1,1,6,0.33,,,,,,,
Connor Heyward,,0,TE,TE3,2500,PIT,@ WAS,32,21.75,3,3.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,17,0,0,,30,51,51,62,254,254,0.04,,,,,,0.09,0.08,0.25,,2.25,1.63,14.46,0.08,,,,,,,
MyCole Pruitt,,0,TE,TE4,2500,PIT,@ WAS,32,21.75,3.1,2.9,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,11,0,0,,30,51,51,62,254,254,,,,,,,,,,,1.58,1.18,12.19,0.18,,,,,,,
Payne Durham,,0,TE,TE2,2500,TB,vs SF,29,21.75,1.4,1.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,13,0,0,,30,51,51,62,254,254,,,,,,,,,,,1,0.75,8.25,,,,,,,,
Ko Kieft,,0,TE,TE3,2500,TB,vs SF,29,21.75,2.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,0.75,0.4,4.1,0.1,,,,,,,
Eric Saubert,,0,TE,TE2,2500,SF,@ TB,30,28.25,2.4,1.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1.5,1,8.98,0.05,,,,,,,
Jake Tonges,,0,TE,TE3,2500,SF,@ TB,30,28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,0.5,,,,,,,,,,
Dallin Holker,,0,TE,TE4,2500,NO,vs ATL,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,,,,,,,,,,,
Charlie Woerner,,0,TE,TE2,2500,ATL,@ NO,23,25.5,1.4,0.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,0.58,0.42,4.42,,,,,,,,
Ross Dwelley,,0,TE,TE3,2500,ATL,@ NO,23,25.5,3.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,7,0,0,,30,51,51,62,254,254,,,,,,,,,,,2,1.47,17.27,0.17,,,,,,,
Peyton Hendershot,,0,TE,TE3,2500,KC,vs DEN,10,24.75,3,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,147,0,0,1.6,0.6,30,51,51,62,254,254,,,,,,,,0.11,0.11,0.05,1.26,0.84,7.89,0.11,,,,,,,
Nate Adkins,,0,TE,TE2,2500,DEN,@ KC,16,17.75,1.9,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,0.92,0.75,3.67,0.08,,,,,,,
Josiah Deguara,,0,TE,TE4,2500,JAC,vs MIN,21,17.75,3.5,1.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1.82,1.48,13.52,0.06,,,,,,,
Andrew Ogletree,,0,TE,TE3,2500,IND,vs BUF,4,21.25,4,3.2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,152,0,0,1.2,0.5,30,51,51,62,254,254,,,,,,,,,,,1.65,0.82,11.94,0.18,,,,,,,
Will Mallory,,0,TE,TE4,2500,IND,vs BUF,4,21.25,3.1,3.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,143,0,0,2,0.8,30,51,51,62,254,254,,,,,,,,,,,2.07,1.33,14.6,,,,,,,,
Quintin Morris,,0,TE,TE3,2500,BUF,@ IND,14,25.75,3.3,5.3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1.15,0.85,8.62,0.23,,,,,,,
Jaheim Bell,,0,TE,TE3,2500,NE,@ CHI,6,15.75,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1,1,1,,,,,,,,
Mitchell Wilcox,,0,TE,TE4,2500,NE,@ CHI,6,15.75,2.9,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1.4,1.16,8.44,0.04,,,,,,,
Marcedes Lewis,,0,TE,TE3,2500,CHI,vs NE,22,21.75,3.9,2.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,2.14,1.33,14.18,0.15,,,,,,,
Durham Smythe,,0,TE,TE3,2500,MIA,@ LAR,18,23.75,3,5.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,147,14,0,1.6,0.6,30,51,51,62,254,254,,,,,,,,0.05,0.05,0.01,2.17,1.64,15.45,0.04,,,,,,,
Tanner Conner,,0,TE,TE4,2500,MIA,@ LAR,18,23.75,1.3,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,1.17,0.5,2.67,,,,,,,,
Hunter Long,,0,TE,TE3,2500,LAR,vs MIA,20,25.75,1.3,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,162,0,0,0,,30,51,51,62,254,254,,,,,,,,,,,0.8,0.6,5.1,,,,,,,,
