,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Craig Reynolds,,0,RB,RB3,4000,DET,vs BUF,17,28,4.4,2.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,4.71,20.21,0.04,0.86,0.79,7.79,,,,,,,,
Sione Vaki,,0,RB,RB4,4000,DET,vs BUF,17,28,1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,1,2.33,,0.17,0.17,2.83,,,,,,,,
Kyle Juszczyk,,0,RB,FB1,4000,SF,vs LAR,15,25.5,3.8,3.9,3.1,0,0,0,0,0,0,0,0,0,2.51,0.0802,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,17,0,0,,41,63,63,47,291,291,,,,,,,,,,,,,,,,,,,,,
Ronnie Rivers,,0,RB,RB3,4000,LAR,@ SF,30,23,2.4,2.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,3.19,12.56,,0.69,0.69,3.19,,,,,,,,
Reggie Gilliam,,0,RB,FB1,4000,BUF,@ DET,10,26,2.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,0.13,0.13,,0.75,0.58,4.63,0.08,,,,,,,
Emanuel Wilson,,0,RB,RB3,4000,GB,@ SEA,5,24.75,3.9,3,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,5,0,0,,41,63,63,47,291,291,,,,,,,,4.61,23.56,0.06,0.94,0.72,3.83,0.06,,,,,,,
Tyler Goodson,,0,RB,RB3,4000,IND,@ DEN,1,19.75,4.3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,2.5,13.44,0.06,1.38,1,5.63,0.06,,,,,,,
Michael Burton,,0,RB,FB1,4000,DEN,vs IND,27,23.75,1.8,0.7,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,,,,,,,,,,,,,,
DeeJay Dallas,,0,RB,RB3,4000,ARI,vs NE,25,26.25,4.3,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,0.01,,,0.01,0.01,,,1.66,6.86,0.06,1.01,0.87,5.66,0.01,,,,,,,
JaMycal Hasty,,0,RB,RB3,4000,NE,@ ARI,11,20.25,4.8,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,2.88,11.4,0.1,1.83,1.43,8.95,0.05,,,,,,,
Julius Chestnut,,0,RB,RB3,4000,TEN,vs CIN,22,20.5,1.5,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,2,6.62,,0.38,0.38,4,,,,,,,,
Joshua Kelley,,0,RB,RB4,4000,TEN,vs CIN,22,20.5,4.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,11,0,0,,41,63,63,47,291,291,,,,,,,,6.4,22.96,0.12,1.32,1,6.38,,,,,,,,
Rasheen Ali,,0,RB,RB3,4000,BAL,@ NYG,32,29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,,,,,,,,,,,,,,
Patrick Ricard,,0,RB,FB1,4000,BAL,@ NYG,32,29.75,2.4,2.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,,,,,,,,,,,,,,
Eric Gray,,0,RB,RB3,4000,NYG,vs BAL,2,12.75,1.9,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,1.36,3.32,,0.73,0.64,4.45,,,,,,,,
Chris Rodriguez Jr.,,0,RB,RB3,4000,WAS,@ NO,31,25.5,5.9,4.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,6.73,35.45,0.27,0.18,0.18,1.09,,,,,,,,
Jordan Mims,,0,RB,RB4,4000,NO,vs WAS,21,18,1.8,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,1.75,5.25,,1.13,0.5,5.25,,,,,,,,
Adam Prentice,,0,RB,RB1,4000,NO,vs WAS,21,18,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,,,,,,,,,,,,,,
Keilan Robinson,,0,RB,RB3,4000,JAC,vs NYJ,28,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,,,,,,,,,,,,,,
D'Ernest Johnson,,0,RB,RB4,4000,JAC,vs NYJ,28,18.75,5.4,2.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,3.12,14.16,0.04,0.94,0.72,6.56,,,,,,,,
Jeff Wilson,,0,RB,RB4,4000,MIA,@ HOU,6,21.5,8,4.6,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,5,0,0,,41,63,63,47,291,291,,,,,,,,8.45,38.06,0.29,1.84,1.21,9.76,0.08,,,,,,,
Alec Ingold,,0,RB,FB1,4000,MIA,@ HOU,6,21.5,2.8,2.5,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,,,,,,,,,,,,,,
Samaje Perine,,0,RB,RB3,4000,KC,@ CLE,19,22.75,6.2,7.3,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,7,0,0,,41,63,63,47,291,291,,,,,,,,5.17,20.94,0.1,2.29,1.91,15.63,0.08,,,,,,,
Carson Steele,,0,RB,RB4,4000,KC,@ CLE,19,22.75,2.1,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,4,13.17,,0.75,0.42,2,,,,,,,,
Clyde Edwards-Helaire,,0,RB,RB5,4000,KC,@ CLE,19,22.75,7.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,25,0,0,,41,63,63,47,291,291,,,,,,,,9.19,38.44,0.25,2.56,1.85,15.94,0.15,,,,,,,
Pierre Strong,,0,RB,RB3,4000,CLE,vs KC,8,18.75,3.7,2.7,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,3.07,15.33,0.07,1,0.7,5.83,,,,,,,,
D'Onta Foreman,,0,RB,RB4,4000,CLE,vs KC,8,18.75,8.4,10.1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,10.96,45.57,0.26,0.96,0.72,7.23,0.04,,,,,,,
Mike Boone,,0,RB,RB3,4000,CAR,vs DAL,23,22.75,5,1.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,2.57,13,0.1,0.83,0.6,4.43,,,,,,,,
Deuce Vaughn,,0,RB,RB3,4000,DAL,@ CAR,29,19.75,1.5,2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,35,0,0,,41,63,63,47,291,291,,,,,,,,3.4,7.3,,1.2,1,5.8,,,,,,,,
Dare Ogunbowale,,0,RB,RB3,4000,HOU,vs MIA,3,24,4.1,1.1,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,2.12,6.91,0.05,1.87,1.26,9.76,0.03,,,,,,,
Cordarrelle Patterson,,0,RB,RB3,4000,PIT,@ PHI,12,18.75,6.7,3.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,0.01,,,,,,0.28,3.64,16.5,0.13,2.15,1.61,14.06,0.08,,,,,,,
Kyle Allen,,0,QB,QB3,4000,PIT,@ PHI,1,18.75,8.7,-0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,16,0,0,,32,33,33,47,291,291,23.5,14.73,158.43,0.7,2,0.87,72.9,2.17,5.4,0.13,,,,,,,,,,,
Kenny Pickett,,0,QB,QB2,4000,PHI,vs PIT,5,24.25,5.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,44,0,0,,32,33,33,47,291,291,25.57,15.96,159.96,0.46,0.86,0.46,37.02,3.57,10.36,0.14,,,,,,,,,,,
Tanner McKee,,0,QB,QB3,4000,PHI,vs PIT,5,24.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,100,,15,0,0,0,,32,33,33,47,291,291,,,,,,,,,,,,,,,,,,,,,
Easton Stick,,0,QB,QB3,4000,LAC,vs TB,31,24.25,7,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,42,0,0,,32,33,33,47,291,291,29.17,18.67,188.83,0.17,2.33,0.5,86,4.67,23.67,0.17,,,-0.83,,,,,,,,
Hendon Hooker,,0,QB,QB2,4000,DET,vs BUF,14,28,0.6,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,33,0,0,,32,33,33,47,291,291,3,2,20.67,,0.33,,84.13,1.67,0.67,,,,,,,,,,,,
Mike White,,0,QB,QB3,4000,BUF,@ DET,6,26,10.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,32,33,33,47,291,291,22.36,14,158.5,0.93,0.93,0.64,59.39,1.36,-0.07,0.07,,,,,,,,,,,
Carter Bradley,,0,QB,QB3,4000,LV,vs ATL,32,19.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,100,,15,0,0,0,,32,33,33,47,291,291,,,,,,,,,,,,,,,,,,,,,
Sam Ehlinger,,0,QB,QB3,4000,IND,@ DEN,25,19.75,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,3,0,0,,32,33,33,47,291,291,14.43,9.14,81.86,0.43,2,0.43,45.71,2.86,13.71,,,,,,,,,,,,
Nick Mullens,,0,QB,QB2,4000,MIN,vs CHI,17,25.5,8.7,16.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,26,0,0,,32,33,33,47,291,291,24.39,16.06,194.82,0.94,1.45,1.03,86.35,1.42,0.61,,,,,,,,,,,,
Zach Wilson,,0,QB,QB3,4000,DEN,vs IND,4,23.75,6.6,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,46,0,0,,32,33,33,47,291,291,29.21,16.65,185.09,0.74,3.32,0.68,72.21,2.74,14.65,0.15,0.06,0.03,0.06,0.03,,,,,,,
Brett Rypien,,0,QB,QB3,4000,MIN,vs CHI,17,25.5,4.6,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,8,0,0,,32,33,33,47,291,291,18.67,10.89,105.56,1,1.22,0.44,55.67,1.56,2.33,,,,,,,,,,,,
Clayton Tune,,0,QB,QB2,4000,ARI,vs NE,29,26.25,2.1,1.7,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,32,33,33,47,291,291,2.33,1.33,6.89,0.22,0.78,,13.38,1.44,2.78,0.11,,,,,,,,,,,
Tyson Bagent,,0,QB,QB2,4000,CHI,@ MIN,16,18.5,7,12.3,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,8,0,0,,32,33,33,47,291,291,18,11.88,108.13,0.75,0.63,0.38,57.79,3.63,12.75,0.25,,,,,,,,,,,
Joe Milton III,,0,QB,QB3,4000,NE,@ ARI,8,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,100,,15,0,0,0,,32,33,33,47,291,291,,,,,,,,,,,,,,,,,,,,,
Logan Woodside,,0,QB,QB3,4000,CIN,@ TEN,23,26,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,32,33,33,47,291,291,0.7,0.4,3.4,0.1,0.1,,12.39,1.4,1,,,,,,,,,,,,
Jaren Hall,,0,QB,QB3,4000,SEA,vs GB,9,22.25,1.9,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,32,33,33,47,291,291,6.67,4.33,56,0.33,1.33,,81.4,2,4.67,,,,,,,,,,,,
Malik Willis,,0,QB,QB2,4000,GB,@ SEA,22,24.75,7.3,2,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,32,33,33,47,291,291,8.08,4.92,56.15,0.23,0.69,0.23,43.78,3.69,21.62,0.15,,,,,,,,,,,
Marcus Mariota,,0,QB,QB2,4000,WAS,@ NO,19,25.5,9.5,6.9,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,36,0,0,,32,33,33,47,291,291,23.98,14.99,178.56,0.6,2.15,1.08,83.39,4.12,23.71,0.19,0.04,0.03,0.75,0.02,,,,,,,
Jeff Driskel,,0,QB,QB3,4000,WAS,@ NO,19,25.5,7.7,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,21,0,0,,32,33,33,47,291,291,17.77,10.41,108.82,0.45,1.95,0.73,75.23,3.64,18.95,0.14,0.09,0.09,0.45,,,,,,,,
Brandon Allen,,0,QB,QB2,4000,SF,vs LAR,21,25.5,7.5,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,32,33,33,47,291,291,17.24,9.76,106.47,0.47,1.35,0.65,41.11,2.12,4,,0.06,,,,,,,,,,
Dylan Laube,,0,RB,RB4,4000,LV,vs ATL,7,19.5,0.5,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,0.33,,,,,,,,,,,,,
Tyler Huntley,,0,QB,QB2,4000,MIA,@ HOU,30,21.5,7.9,4.3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,9,0,0,,32,33,33,47,291,291,17.74,11.3,101.48,0.35,1.57,0.39,84.07,5.7,25.04,0.17,,,,,,,,,,,
Avery Williams,,0,RB,RB3,4000,ATL,@ LV,16,25,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,0.6,2.44,,0.4,0.36,1.48,,,,,,,,
Carlos Washington,,0,RB,RB4,4000,ATL,@ LV,16,25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,100,,15,0,0,0,,41,63,63,47,291,291,,,,,,,,,,,,,,,,,,,,,
Dorian Thompson-Robinson,,0,QB,QB2,4000,CLE,vs KC,12,18.75,3.8,3.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,,15,0,0,0,,32,33,33,47,291,291,15.22,7.89,58,0.67,0.78,0.11,51.19,1.89,12.11,,,,,,,,,,,,
Curtis Samuel,,0,WR,WR5,3600,BUF,@ DET,11,26,6.9,10,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,27,0,0,,44,126,126,51,291,291,,,,,,,,1.24,7.15,0.07,5.13,3.33,35.13,0.23,,,,,,,
D.J. Chark,,0,WR,WR5,3300,LAC,vs TB,30,24.25,8.7,8.3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,15,0,0,,47,126,126,54,291,291,,,,,,,,0.03,0.29,,5.69,3.16,46.25,0.35,,,,,,,
Jonathan Mingo,,0,WR,WR5,3300,DAL,@ CAR,5,19.75,3.5,5.7,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,15,0,0,,47,126,126,54,291,291,,,,,,,,0.07,0.19,,4.52,2.11,20.33,,,,,,,,
Tim Jones,,0,WR,WR5,3100,JAC,vs NYJ,25,18.75,1.9,1.9,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,49,126,126,56,291,291,,,,,,,,,,,1.57,0.93,8.07,,,,,,,,
Jalen Brooks,,0,WR,WR6,3000,DAL,@ CAR,5,19.75,2,4.1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,31,0,0,,50,126,126,57,291,291,,,,,,,,,,,2.62,1.23,16.31,,,,,,,,
Lil'Jordan Humphrey,,0,WR,WR5,3000,DEN,vs IND,14,23.75,4.4,4.3,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,6,0,0,,50,126,126,57,291,291,,,,,,,,,,,2.41,1.62,20.11,0.19,,,,,,,
Ben Skowronek,,0,WR,WR5,3000,PIT,@ PHI,26,18.75,4.1,1.7,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.07,0.58,0.02,2.11,1.33,13.38,0.02,,,,,,,
Ainias Smith,,0,WR,WR5,3000,PHI,vs PIT,27,24.25,0.7,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.5,1,,1.5,1.5,3,,,,,,,,
Rakim Jarrett,,0,WR,WR5,3000,TB,@ LAC,17,21.25,2.5,1.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.08,,,1.38,0.85,12.85,,,,,,,,
Ryan Miller,,0,WR,WR6,3000,TB,@ LAC,17,21.25,2.3,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,36,0,0,,50,126,126,57,291,291,,,,,,,,,,,2.17,1.17,14,0.17,,,,,,,
Laviska Shenault Jr,,0,WR,WR6,3000,LAC,vs TB,30,24.25,5.6,2.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,13,0,0,,50,126,126,57,291,291,,,,,,,,0.82,4.13,0.02,3.73,2.68,26.18,0.1,,,,,,,
Maurice Alexander,,0,WR,WR5,3000,DET,vs BUF,4,28,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,0.33,0.33,2.33,,,,,,,,
Anthony Gould,,0,WR,WR5,3000,IND,@ DEN,10,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,,,,,,,,,,,
Xavier Weaver,,0,WR,WR6,3000,ARI,vs NE,22,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,1,,,,,,,,,,
Zach Pascal,,0,WR,WR5,3000,ARI,vs NE,22,26.25,6.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,0.02,,,,,,0.48,0.08,0.55,,3.38,1.97,23.92,0.19,,,,,,,
K.J. Osborn,,0,WR,WR5,3000,WAS,@ NO,23,25.5,7.3,8,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.06,0.25,,4.21,2.62,30.19,0.25,,,,,,,
Jha'Quan Jackson,,0,WR,WR6,3000,TEN,vs CIN,7,20.5,0.6,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.08,-0.42,,0.25,0.08,0.67,,,,,,,,
Mason Kinsey,,0,WR,WR5,3000,TEN,vs CIN,7,20.5,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,0.2,0.2,0.9,,,,,,,,
Charlie Jones,!,0,WR,WR5,3000,CIN,@ TEN,31,26,2.2,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.11,0.72,,0.56,0.44,3.83,,,,,,,,
Isaiah Williams,,0,WR,WR6,3000,CIN,@ TEN,31,26,1.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,0.75,0.5,1.5,,,,,,,,
Devontez Walker,,0,WR,WR5,3000,BAL,@ NYG,24,29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,,,,,,,,,,,
Ihmir Smith-Marsette,,0,WR,WR5,3000,NYG,vs BAL,3,12.75,4.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,0.24,1.92,0.03,0.53,0.37,4.79,0.05,,,,,,,
Bryce Ford-Wheaton,,0,WR,WR6,3000,NYG,vs BAL,3,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,,,,,,,,,,,
Jamison Crowder,!,0,WR,WR6,3000,WAS,@ NO,23,25.5,8,2.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,18,0,0,,50,126,126,57,291,291,0.03,0.01,0.36,,0.01,0.01,2.01,0.14,0.69,,5.51,3.69,41.08,0.25,,,,,,,
Malachi Corley,,0,WR,WR5,3000,NYJ,@ JAC,15,22.25,0.4,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,,15,67,0,0,,50,126,126,57,291,291,,,,,,,,0.4,5.2,,1.2,0.6,3.2,,,,,,,,
Brandon Smith,,0,WR,WR6,3000,NYJ,@ JAC,15,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6,0,100,,15,0,0,0,,50,126,126,57,291,291,,,,,,,,,,,,,,,,,,,,,
