,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Davis Mills,,0,QB,QB2,4400,HOU,vs TEN,10,24,8.5,3.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,27,0,0,,28,27,27,39,236,236,26.43,16.57,172.4,0.71,1.86,1,78.73,1.49,4.6,0.06,,,,,,,,,,,
Jacoby Brissett,,0,QB,QB2,4400,NE,@ MIA,13,19,8,11.4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,23,0,0,,28,27,27,39,236,236,21.72,13.27,140.77,0.3,1.81,0.65,69.88,3.04,12.06,0.19,0.01,0.01,0.02,,,,,,,,
Kenny Pickett,,0,QB,QB2,4300,PHI,@ LAR,25,26,5.3,9.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,153,48,0,-0.2,,29,27,27,40,236,236,26.52,16.56,165.89,0.48,0.89,0.48,38.39,3.63,10.81,0.15,,,,,,,,,,,
Carson Wentz,,0,QB,QB2,4300,KC,@ CAR,26,26.75,7.3,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,60,0,0,,29,27,27,40,236,236,34.86,21.83,234.68,0.71,2.53,1.61,89.38,3.73,14.93,0.12,0.02,0.02,0.12,,,,,,,,
Sam Howell,,0,QB,QB2,4200,SEA,vs ARI,9,22.75,8.7,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,50,0,0,,30,27,27,41,236,236,35.06,22.17,228.56,1.22,3.61,1.22,70.01,2.94,16.56,0.33,0.06,0.06,0.22,,,,,,,,
Dare Ogunbowale,,0,RB,RB3,4200,HOU,vs TEN,20,24,4.1,1.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,36,54,54,41,236,236,,,,,,,,2.15,7,0.05,1.89,1.28,9.89,0.03,,,,,,,
Sterling Shepard,,0,WR,WR5,4200,TB,@ NYG,24,23,7.9,2.1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,104,29,0,6.6,1.6,38,101,101,41,236,236,,,,,,,,0.33,2.59,0.01,6.48,4.22,46.49,0.26,,,,,,,
Tyson Bagent,,0,QB,QB2,4100,CHI,vs MIN,18,18,6.8,12.3,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,22,0,0,,31,27,27,42,236,236,20.43,13.43,122.71,0.86,0.71,0.43,50.27,4.14,14.57,0.29,,,,,,,,,,,
Tyler Goodson,,0,RB,RB3,4100,IND,vs DET,14,21.5,4.4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,37,54,54,42,236,236,,,,,,,,2.86,15.36,0.07,1.57,1.14,6.43,0.07,,,,,,,
Emari Demercado,,0,RB,RB3,4100,ARI,@ SEA,16,23.75,5.1,6.7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,100,,141,9,0,1.4,0.3,37,54,54,42,236,236,,,,,,,,3.71,22.9,0.14,2.1,1.52,9.76,,,,,,,,
Jeremy McNichols,,0,RB,RB3,4100,WAS,vs DAL,21,27.75,4.5,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,133,0,0,2.2,0.5,37,54,54,42,236,236,,,,,,,,3.31,14.23,0.13,1.49,1.08,7.74,0.03,,,,,,,
Clayton Tune,,0,QB,QB2,4000,ARI,@ SEA,19,23.75,2.1,1.7,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,0,0,0,,32,27,27,43,236,236,2.33,1.33,6.89,0.22,0.78,,13.38,1.44,2.78,0.11,,,,,,,,,,,
Joshua Dobbs,,0,QB,QB2,4000,SF,@ GB,14,19.25,9.5,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,19,0,0,,32,27,27,43,236,236,23.9,14.86,139.05,0.62,1.71,0.71,70.86,4.33,23.62,0.29,,,,,,,,,,,
Jarrett Stidham,,0,QB,QB2,4000,DEN,@ LV,24,23.5,8.7,13.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,0,0,0,,32,27,27,43,236,236,14.07,8.36,101.57,0.57,1.36,0.57,52.24,2.43,6.79,,,,,,,,,,,,
Skylar Thompson,,0,QB,QB2,4000,MIA,vs NE,22,26.5,2.8,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,18,0,0,,32,27,27,43,236,236,15.33,9,80.11,0.33,0.67,0.11,17.34,1.67,2.78,,,,,,,,,,,,
Hendon Hooker,,0,QB,QB2,4000,DET,@ IND,28,29,0.6,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,33,0,0,,32,27,27,43,236,236,3,2,20.67,,0.33,,84.13,1.67,0.67,,,,,,,,,,,,
Nick Mullens,,0,QB,QB2,4000,MIN,@ CHI,4,21,8.5,16.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,,147,31,0,0.56,0.1,32,27,27,43,236,236,25.94,17.06,206.94,1,1.55,1.1,87.28,1.45,0.71,,,,,,,,,,,,
Isaac Guerendo,,0,RB,RB3,4000,SF,@ GB,15,19.25,6,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,3.8,22.7,0.1,0.5,0.4,2.2,,,,,,,,
Ty Chandler,,0,RB,RB3,4000,MIN,@ CHI,25,21,6.1,6.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,0.04,,,6.24,25.96,0.12,1.24,1.08,8.04,,,,,,,,
Kenny McIntosh,,0,RB,RB3,4000,SEA,vs ARI,11,22.75,0.5,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,1,3.67,,,,,,,,,,,,
DeeJay Dallas,,0,RB,RB4,4000,ARI,@ SEA,16,23.75,4.3,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,0.01,,,0.01,0.01,,,1.71,7.06,0.06,1.04,0.9,5.82,0.01,,,,,,,
Kyle Juszczyk,,0,RB,FB1,4000,SF,@ GB,15,19.25,3.8,3.9,4,0,0,0,0,0,0,0,0,0,2.1,0.0726,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,131,19,0,2.4,0.6,38,54,54,43,236,236,,,,,,,,,,,,,,,,,,,,,
Chris Brooks,,0,RB,RB3,4000,GB,vs SF,27,25.25,2.2,1.2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,121,21,0,3.6,0.9,38,54,54,43,236,236,,,,,,,,2.83,10.83,,1.17,1,7,,,,,,,,
Sincere McCormick,,0,RB,RB3,4000,LV,vs DEN,2,18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,35,0,100,,124,0,0,3.3,0.8,38,54,54,43,236,236,,,,,,,,,,,,,,,,,,,,,
Michael Burton,,0,RB,FB1,4000,DEN,@ LV,23,23.5,1.7,0.7,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,134,0,0,2.1,0.5,38,54,54,43,236,236,,,,,,,,,,,,,,,,,,,,,
Eric Gray,,0,RB,RB3,4000,NYG,vs TB,5,17,2,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,129,0,0,2.6,0.7,38,54,54,43,236,236,,,,,,,,1.45,3.7,,0.7,0.6,4.55,,,,,,,,
Alec Ingold,,0,RB,FB1,4000,MIA,vs NE,30,26.5,2.9,2.5,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,,,,,,,,,,,,,,
Craig Reynolds,,0,RB,RB3,4000,DET,@ IND,22,29,4.5,2.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,100,,146,0,0,0.6,0.2,38,54,54,43,236,236,,,,,,,,4.85,20.74,0.04,0.89,0.81,8.07,,,,,,,,
Sione Vaki,,0,RB,RB4,4000,DET,@ IND,22,29,1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,1,2.33,,0.17,0.17,2.83,,,,,,,,
Joshua Kelley,,0,RB,RB3,4000,TEN,@ HOU,6,16.5,4.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,11,0,0,,38,54,54,43,236,236,,,,,,,,6.4,22.96,0.12,1.32,1,6.38,,,,,,,,
C.J. Ham,,0,RB,FB1,4000,MIN,@ CHI,25,21,2.3,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,,,,,,,,,,,,,,
Travis Homer,,0,RB,RB3,4000,CHI,vs MIN,1,18,4.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,1.89,9.32,0.02,1.25,1.04,9.36,0.04,,,,,,,
Raheem Blackshear,,0,RB,RB3,4000,CAR,vs KC,3,16.25,3.7,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,1.28,4.24,0.1,0.66,0.55,4.76,,,,,,,,
Carson Steele,,0,RB,RB3,4000,KC,@ CAR,32,26.75,2.3,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,132,0,0,2.3,0.6,38,54,54,43,236,236,,,,,,,,4.7,15.4,,0.7,0.4,1.5,,,,,,,,
JaMycal Hasty,,0,RB,RB3,4000,NE,@ MIA,17,19,4.8,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,121,0,0,3.6,0.9,38,54,54,43,236,236,,,,,,,,2.93,11.32,0.1,1.83,1.41,9.15,0.05,,,,,,,
Taylor Heinicke,,0,QB,QB2,4000,LAC,vs BAL,29,24,7.3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,41,0,0,,32,27,27,43,236,236,25.65,16.05,176.27,0.76,1.92,1.03,87.61,2.95,15.3,0.08,0.03,0.03,-0.05,,,,,,,,
Dorian Thompson-Robinson,,0,QB,QB2,4000,CLE,vs PIT,12,16.5,3.8,3.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,0,0,0,,32,27,27,43,236,236,15.22,7.89,58,0.67,0.78,0.11,51.19,1.89,12.11,,,,,,,,,,,,
Keaton Mitchell,,0,RB,RB3,4000,BAL,@ LAC,9,27,7.1,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,12,0,0,,38,54,54,43,236,236,,,,,,,,5.22,44,0.22,1.22,1,10.33,,,,,,,,
Patrick Ricard,,0,RB,FB1,4000,BAL,@ LAC,9,27,2.4,2.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,,,,,,,,,,,,,,
Hassan Haskins,,0,RB,RB3,4000,LAC,vs BAL,4,24,2.4,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,150,4,0,0.3,0.1,38,54,54,43,236,236,,,,,,,,2.64,8.29,0.07,0.86,0.79,4.07,,,,,,,,
Will Shipley,,0,RB,RB3,4000,PHI,@ LAR,8,26,1.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,1.9,4.6,,,,,,,,,,,,
Ronnie Rivers,,0,RB,RB3,4000,LAR,vs PHI,10,23,2.4,2.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,3.19,12.56,,0.69,0.69,3.19,,,,,,,,
Cordarrelle Patterson,,0,RB,RB3,4000,PIT,@ CLE,29,20,6.7,3.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,100,,153,0,0,-0.2,,38,54,54,43,236,236,0.01,,,,,,0.28,3.66,16.73,0.13,2.17,1.61,14.11,0.08,,,,,,,
Pierre Strong,,0,RB,RB3,4000,CLE,vs PIT,12,16.5,3.8,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,152,0,0,0,,38,54,54,43,236,236,,,,,,,,3.29,16.43,0.07,1,0.68,5.93,,,,,,,,
Kyle Trask,,0,QB,QB2,4000,TB,@ NYG,8,23,0.4,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,152,0,0,0,,32,27,27,43,236,236,2.5,0.75,5.75,,,,11.13,0.75,-0.75,,,,,,,,,,,,
Trey Palmer,,0,WR,WR6,3800,TB,@ NYG,24,23,4,5.7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,127,20,0,2.8,0.7,42,101,101,45,236,236,,,,,,,,0.12,0.88,,3.36,1.92,20.32,0.16,,,,,,,
Jordan Whittington,,0,WR,WR6,3500,LAR,vs PHI,26,23,5.9,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,45,101,101,48,236,236,,,,,,,,,,,3.29,2.57,28.71,,,,,,,,
Robert Woods,,0,WR,WR5,3400,HOU,vs TEN,31,24,8.4,6.4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,137,28,0,1.8,0.5,46,101,101,49,236,236,,,,,,,,0.54,3.69,0.04,6.7,4.27,51.78,0.22,,,,,,,
KaVontae Turpin,,0,WR,WR5,3300,DAL,@ WAS,32,17.25,4.6,3.7,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,137,0,0,1.8,0.5,47,101,101,50,236,236,,,,,,,,0.56,4.15,0.03,1.5,0.97,11.85,0.15,,,,,,,
Marvin Mims Jr.,,0,WR,WR5,3200,DEN,@ LV,19,23.5,5.1,4.4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,99,0,0,7.2,2.3,48,101,101,51,236,236,,,,,,,,0.59,2.52,,2,1.3,18.33,0.07,,,,,,,
Luke McCaffrey,,0,WR,WR5,3200,WAS,vs DAL,9,27.75,2.2,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,137,33,0,1.8,0.6,48,101,101,51,236,236,,,,,,,,,,,2.13,1.63,16.75,,,,,,,,
Mecole Hardman,,0,WR,WR5,3100,KC,@ CAR,5,26.75,6.2,3.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,100,,140,13,0,1.5,0.5,49,101,101,52,236,236,,,,,,,,0.32,2.19,0.04,3.43,2.36,30.27,0.21,,,,,,,
Tylan Wallace,,0,WR,WR5,3100,BAL,@ LAC,17,27,4.5,0.3,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,100,,130,0,0,2.5,0.8,49,101,101,52,236,236,,,,,,,,,,,0.78,0.48,8.19,0.04,,,,,,,
Allen Robinson,,0,WR,WR5,3000,DET,@ IND,14,29,9.2,4.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,25,0,0,,50,101,101,53,236,236,,,,,,,,0.03,0.08,,7.34,4.34,54.53,0.34,,,,,,,
Jalen Brooks,,0,WR,WR6,3000,DAL,@ WAS,32,17.25,2,4.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,110,29,0,5.1,1.7,50,101,101,53,236,236,,,,,,,,,,,2.73,1.27,15.55,,,,,,,,
Dareke Young,,0,WR,WR5,3000,SEA,vs ARI,1,22.75,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,1,0.67,8,,,,,,,,
Cody White,,0,WR,WR6,3000,SEA,vs ARI,1,22.75,2.4,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,1.25,1,9.88,,,,,,,,
Zach Pascal,,0,WR,WR5,3000,ARI,@ SEA,28,23.75,6.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,0.02,,,,,,0.49,0.08,0.55,,3.42,1.99,24.2,0.19,,,,,,,
Ronnie Bell,,0,WR,WR5,3000,SF,@ GB,12,19.25,3.3,2.6,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,1.19,0.5,5.63,0.19,,,,,,,
Bo Melton,,0,WR,WR5,3000,GB,vs SF,29,25.25,7.1,12.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,100,,148,0,0,0.5,0.2,50,101,101,53,236,236,,,,,,,,0.67,4.58,,2.92,1.75,24.25,0.08,,,,,,,
Malik Heath,,0,WR,WR6,3000,GB,vs SF,29,25.25,2.7,2.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,84,7,0,9.5,3.2,50,101,101,53,236,236,,,,,,,,,,,2.07,1.36,10.79,0.07,,,,,,,
Bryce Ford-Wheaton,,0,WR,WR5,3000,NYG,vs TB,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,,,,,,,,,,,
Ihmir Smith-Marsette,,0,WR,WR6,3000,NYG,vs TB,30,17,4.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,0.26,2.09,0.03,0.57,0.4,5.2,0.06,,,,,,,
Javon Baker,,0,WR,WR5,3000,NE,@ MIA,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,,,,,,,,,,,
River Cracraft,,0,WR,WR5,3000,MIA,vs NE,22,26.5,3.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,1.32,0.89,11,0.11,,,,,,,
Ashton Dulin,,0,WR,WR5,3000,IND,vs DET,11,21.5,3.5,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,0.26,2.09,,1.24,0.72,10.87,0.09,,,,,,,
Jha'Quan Jackson,,0,WR,WR5,3000,TEN,@ HOU,13,16.5,0.4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,100,,155,0,0,-1,,50,101,101,53,236,236,,,,,,,,0.1,-0.5,,0.3,0.1,0.8,,,,,,,,
Trent Sherfield Sr,,0,WR,WR5,3000,MIN,@ CHI,6,21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,,,,,,,,,,,
Tyler Johnson,,0,WR,WR5,3000,LAR,vs PHI,26,23,3.7,8.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,134,23,0,2.1,0.7,50,101,101,53,236,236,,,,,,,,,,,3.09,2.03,22.34,0.09,,,,,,,
Devontez Walker,,0,WR,WR6,3000,BAL,@ LAC,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,,,,,,,,,,,
Collin Johnson,,0,WR,WR5,3000,CHI,vs MIN,21,18,5.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,2.65,1.5,19.4,0.1,,,,,,,
Derius Davis,,0,WR,WR5,3000,LAC,vs BAL,3,24,2,1.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,131,0,0,2.4,0.8,50,101,101,53,236,236,,,,,,,,0.84,5.76,,0.88,0.72,4.2,,,,,,,,
Dan Chisena,,0,WR,WR5,3000,CAR,vs KC,16,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,,,,,,,,,,,
Britain Covey,,0,WR,WR5,3000,PHI,@ LAR,18,26,2.2,0.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,,,,0.65,0.55,3.8,,,,,,,,
Xavier Smith,,0,WR,WR7,3000,LAR,vs PHI,26,23,1.2,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,0.25,3.75,,0.25,0.25,0.75,,,,,,,,
Ben Skowronek,,0,WR,WR5,3000,PIT,@ CLE,8,20,4.2,1.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,0.07,0.62,0.02,2.24,1.4,13.79,0.02,,,,,,,
Jaelon Darden,,0,WR,WR5,3000,CLE,vs PIT,27,16.5,1.2,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,0,,50,101,101,53,236,236,,,,,,,,0.07,0.45,,0.52,0.31,2.59,,,,,,,,
Nate Adkins,,0,TE,TE2,2600,DEN,@ LV,19,23.5,2.6,1.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,26,46,46,57,236,236,,,,,,,,,,,0.92,0.77,4.31,0.15,,,,,,,
Tyler Mabry,,0,TE,TE3,2500,SEA,vs ARI,1,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1,1,7,1,,,,,,,
Tip Reiman,,0,TE,TE3,2500,ARI,@ SEA,28,23.75,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1,1,3,,,,,,,,
Eric Saubert,,0,TE,TE2,2500,SF,@ GB,12,19.25,2.4,1.4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,0,0,0,,27,46,46,58,236,236,,,,,,,,,,,1.49,1,8.93,0.05,,,,,,,
