,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Player,Inj,Likes,Pos,pDepth,Salary,Team,Opp,Def v Pos,VegasPts,STDV,2023 Avg,2024 Avg,Pct,Att,Yrds,TDs,Int,Pct,Att,Yrds,TDs,Att+Tar,Pct,Tar,Rec,Yrds,TDs,Sacks,Int,Fum,Sfty,TDs,PTs,FC,My,Diff,Floor,Ceiling,FC Proj,My Proj,FPs,Rdm %,Exp.,Used,FPs,Con.,Value,Score,Val,Salary,FC Proj,My Proj,Salary,FC Proj,My Proj,Att,Comp,Yrds,Int,Sack,TDs,Rtg,Att,Yrds,TDs,Trgts,Rec,Yrds,TDs,Sack,Ints,Fmbls,TDs,Sfty,Pts,Yrds
Kylen Granson,,0,TE,TE2,2600,IND,@ NYJ,25,19.5,3.2,4.9,1.5,0,0,0,0,0,0,0,0,0,2.52,0.0647,2.52,1.55,18.07,0.01,0,0,0,0,0,0,3.42,3.42,0,0,9.82,3.42,3.42,40,0,100,,163,11,1.3,1.4,0.5,30,42,42,60,222,222,,,,,,,,0.04,0.04,,2.44,1.63,18.04,0.02,,,,,,,
Chiefs,,0,DST,DST1,3100,KC,@ BUF,6,24.75,6.4,7.9,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0.42,0.25,0,0.08,24.75,3.41,3.41,0,0,16.21,3.41,3.41,11,0,100,,166,22,1.1,1,0.3,8,25,25,55,223,223,,,,,,,,,,,,,,,2.53,0.92,0.56,0.25,0.02,20.4,351.66
Ramel Keyton,,0,WR,WR4,3000,LV,@ MIA,20,18,0,0,1.7,0,0,0,0,0,0,0,0,0,2.18,0.0548,2.18,1.28,15.86,0.09,0,0,0,0,0,0,3.41,3.41,0,3.41,3.41,3.41,3.41,81,0,100,,174,0,1.1,0,,52,97,97,56,223,223,,,,,,,,,,,2,1,7,,,,,,,,
Raiders,,0,DST,DST1,2400,LV,@ MIA,29,25.5,4.9,8.6,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0.51,0,0,0.1,25.5,3.35,3.35,0,0,13.15,3.35,3.35,11,0,100,,166,0,1.4,1,0.4,15,26,26,62,224,224,,,,,,,,,,,,,,,1.8,0.62,0.46,0.1,0.03,24.81,359.52
Jahan Dotson,,0,WR,WR3,4400,PHI,vs WAS,32,26.75,7.2,7.5,2.4,0,0,0,0,0,0,0,0,0,2.26,0.0652,2.26,1.27,15.65,0.08,0,0,0,0,0,0,3.32,3.32,0,0,17.72,3.32,3.32,76,0,100,,158,5,0.8,1.8,0.4,38,98,98,42,225,225,,,,,,,,0.08,0.16,,4.3,2.49,30.78,0.3,,,,,,,
Jordan Mims,,0,RB,RB2,4000,NO,vs CLE,20,21.5,1.8,0,2.4,0,0,0,0,0,0.0862,2.61,8.8,0.01,4.79,0.0682,2.18,1.14,11.4,0.01,0,0,0,0,0,0,3.28,3.28,0,0.58,6.88,3.28,3.28,56,0,100,,171,0,0.8,0.3,0.1,42,52,52,46,226,226,,,,,,,,1.71,5.57,,1.29,0.57,6,,,,,,,,
Dameon Pierce,,0,RB,RB2,4400,HOU,@ DAL,29,24.25,7,5.5,4.2,0,0,0,0,0,0.1492,4.84,21.5,0.15,4.84,0,0,0,0,0,0,0,0,0,0,0,3.05,3.05,0,0,17.05,3.05,3.05,57,0,100,,172,19,0.7,0.2,0,38,53,53,42,227,227,,,,,,,,12.23,46.87,0.23,1.84,1.42,8.61,0.03,,,,,,,
DJ Turner,,0,WR,WR3,3900,LV,@ MIA,20,18,0.8,0,0,0,0,0,0,0,0,0,0,0,4.78,0.1201,4.78,1.08,13.99,0.09,0,0,0,0,0,0,3.02,3.02,0,1.82,4.62,3.02,3.02,52,0,100,,122,0,0.8,5.9,1.5,43,99,99,47,228,228,,,,,,,,0.8,5.2,,0.2,,,,,,,,,,
Titans,,0,DST,DST1,2300,TEN,vs MIN,9,23,5.2,5.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0.27,0.27,0.09,0,23,2.89,2.89,0,0,13.29,2.89,2.89,8,0,100,,139,15,1.3,4,1.7,16,27,27,63,229,229,,,,,,,,,,,,,,,2.33,0.73,0.43,0.12,0.01,22.15,350.85
KaVontae Turpin,,0,WR,WR4,3300,DAL,vs HOU,13,17.25,3.9,3.7,4.6,0,0,0,0,0,0,0,0,0,1.84,0.0507,1.84,1.12,10.44,0.09,0,0,0,0,0,0,2.7,2.7,0,0,10.5,2.7,2.7,17,0,100,,49,0,0.8,17.6,5.3,49,100,100,53,230,230,,,,,,,,0.58,4.27,0.03,1.45,0.91,9.61,0.12,,,,,,,
Jake Bobo,,0,WR,WR4,3300,SEA,@ SF,29,21.25,3.8,4.1,2.4,0,0,0,0,0,0,0,0,0,1.79,0.0495,1.79,1.23,11.25,0.05,0,0,0,0,0,0,2.66,2.66,0,0,10.26,2.66,2.66,81,0,100,,174,0,0.8,0,,49,101,101,53,231,231,,,,,,,,0.05,0.14,0.05,1.81,1.33,13.19,0.1,,,,,,,
Jaguars,,0,DST,DST1,2200,JAC,@ DET,2,30.5,6.4,7.2,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,0.37,0.22,0,0.15,30.5,2.65,2.65,0,0,15.45,2.65,2.65,14,0,100,,179,0,1.2,-4,,17,28,28,64,232,232,,,,,,,,,,,,,,,2.25,0.72,0.48,0.21,0.01,23.56,356.89
Tim Jones,,0,WR,WR4,3100,JAC,@ DET,11,17,1.9,1.9,1.7,0,0,0,0,0,0,0,0,0,2.4,0.0597,2.4,1.31,12.96,0,0,0,0,0,0,0,2.61,2.61,0,0,6.41,2.61,2.61,81,0,100,,174,0,0.8,0,,51,102,102,55,233,233,,,,,,,,,,,1.69,1,8.69,,,,,,,,
Tyler Scott,,0,WR,WR4,3000,CHI,vs GB,12,17.5,2,2.8,0,0,0,0,0,0,0,0,0,0,2.35,0.0874,2.35,1.28,12.23,0,0,0,0,0,0,0,2.5,2.5,0,0,6.5,2.5,2.5,81,0,100,,174,29,0.8,0,,52,103,103,56,234,234,,,,,,,,0.54,3.15,,2.46,1.31,12.92,,,,,,,,
Johnny Wilson,,0,WR,WR4,3000,PHI,vs WAS,32,26.75,2.9,0,1.9,0,0,0,0,0,0,0,0,0,1.5,0.0433,1.5,0.65,6.08,0.2,0,0,0,0,0,0,2.46,2.46,0,0,8.26,2.46,2.46,81,0,100,,174,0,0.8,0,,52,104,104,56,235,235,,,,,,,,,,,1.4,0.4,2.8,0.2,,,,,,,
John Bates,,0,TE,TE2,2500,WAS,@ PHI,26,22.75,3,2.4,1.3,0,0,0,0,0,0,0,0,0,1.74,0.0491,1.74,1.12,11.16,0.03,0,0,0,0,0,0,2.42,2.42,0,0,8.42,2.42,2.42,26,0,100,,142,3,1,3.7,1.5,31,43,43,61,236,236,,,,,,,,,,,2.08,1.44,13.9,0.05,,,,,,,
Cade Stover,,0,TE,TE2,2500,HOU,@ DAL,9,24.25,1.4,0,2.1,0,0,0,0,0,0,0,0,0,1.99,0.0565,1.99,1.17,12.27,0,0,0,0,0,0,0,2.4,2.4,0,0.3,5.2,2.4,2.4,27,0,100,,143,33,1,3.5,1.4,31,44,44,61,237,237,,,,,,,,,,,1.63,1,10.88,,,,,,,,
Xavier Hutchinson,,0,WR,WR3,3400,HOU,@ DAL,9,24.25,1.5,1.8,1.6,0,0,0,0,0,0,0,0,0,2.86,0.0812,2.86,1.17,11.44,0,0,0,0,0,0,0,2.31,2.31,0,0.06,5.31,2.31,2.31,81,0,100,,174,12,0.7,0,,48,105,105,52,238,238,,,,,,,,0.24,2.33,,1.71,0.71,7.62,,,,,,,,
Luke Schoonmaker,,0,TE,TE2,2500,DAL,vs HOU,13,17.25,3.4,2.2,3.4,0,0,0,0,0,0,0,0,0,1.79,0.0493,1.79,1.14,7.36,0.06,0,0,0,0,0,0,2.24,2.24,0,0,9.04,2.24,2.24,10,0,100,,81,0,0.9,11.6,4.6,31,45,45,61,239,239,,,,,,,,,,,1.63,1,7.56,0.13,,,,,,,
Malik Washington,,0,WR,WR4,3100,MIA,vs LV,19,25.5,3.6,0,2.7,0,0,0,0,0,0,0,0,0,1.52,0.0425,1.52,0.97,9.19,0.02,0,0,0,0,0,0,2.01,2.01,0,0,9.21,2.01,2.01,58,0,100,,132,0,0.6,4.8,1.5,51,106,106,55,240,240,,,,,,,,0.33,4.5,0.17,1,0.67,5.67,,,,,,,,
D'Ernest Johnson,,0,RB,RB2,4000,JAC,@ DET,15,17,5.4,2.2,3.4,0,0,0,0,0,0.18,3.82,16.64,0.04,3.82,0,0,0,0,0,0,0,0,0,0,0,1.9,1.9,0,0,12.7,1.9,1.9,56,0,100,,171,0,0.5,0.3,0.1,42,54,54,46,241,241,,,,,,,,3.13,14.33,0.04,0.96,0.73,6.66,,,,,,,,
Khadarel Hodge,,0,WR,WR4,3000,ATL,@ DEN,10,21.25,3.5,2.7,2.4,0,0,0,0,0,0,0,0,0,0.97,0.0296,0.97,0.57,9.66,0.06,0,0,0,0,0,0,1.9,1.9,0,0,8.9,1.9,1.9,63,0,100,,137,0,0.6,4.2,1.4,52,107,107,56,241,241,,,,,,,,0.02,,,1.65,0.95,14.92,0.03,,,,,,,
Julian Hill,,0,TE,TE2,2500,MIA,vs LV,19,25.5,1.6,1.6,1.6,0,0,0,0,0,0,0,0,0,1.8,0.0503,1.8,1.16,7.37,0,0,0,0,0,0,0,1.9,1.9,0,0,5.1,1.9,1.9,23,0,100,,132,0,0.8,4.8,1.9,31,46,46,61,241,241,,,,,,,,,,,1.54,1,7.15,,,,,,,,
Malachi Corley,,0,WR,WR4,3000,NYJ,vs IND,14,23.5,0.2,0,1.1,0,0,0,0,0,0,0,0,0,1.31,0.0299,1.31,0.81,7.42,0.05,0,0,0,0,0,0,1.85,1.85,0,1.55,2.25,1.85,1.85,74,0,100,,156,82,0.6,2,0.7,52,108,108,56,242,242,,,,,,,,0.33,6,,1,0.67,2,,,,,,,,
Blake Corum,,0,RB,RB2,5400,LAR,@ NE,30,23,1.5,0,1.9,0,0,0,0,0,0.1497,4.51,15.47,0.02,4.51,0,0,0,0,0,0,0,0,0,0,0,1.67,1.67,0,0,4.67,1.67,1.67,37,0,100,,141,21,0.3,3.8,0.7,28,55,55,32,243,243,,,,,,,,3.29,11.43,,0.43,0.43,3.43,,,,,,,,
Jha'Quan Jackson,,0,WR,WR4,3000,TEN,vs MIN,21,17,0.4,0,0.1,0,0,0,0,0,0,0,0,0,0.37,0.0118,0.37,0.12,0.94,0,0,0,0,0,0,0,0.21,0.21,0,0,1.01,0.21,0.21,81,0,100,,174,0,0.1,0,,52,109,109,56,244,244,,,,,,,,0.11,-0.56,,0.33,0.11,0.89,,,,,,,,
Justin Fields,,0,QB,QB2,5600,PIT,vs BAL,31,22.75,9.9,19.2,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,160,45,0,1.7,0.3,18,29,29,30,245,245,24.3,14.87,169.13,0.67,3.28,0.98,81.67,8.93,53.28,0.41,,,,,,,,,,,
Joe Flacco,,0,QB,QB2,5300,IND,@ NYJ,2,19.5,7.6,24.4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,51,0,0,,21,29,29,33,245,245,37.25,23.52,241.63,0.86,1.94,1.31,84.73,1.47,3.12,0.07,,,-0.04,,,,,,,,
Mason Rudolph,,0,QB,QB2,5100,TEN,vs MIN,23,17,7.1,10.1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,33,0,0,,23,29,29,35,245,245,24.42,15.29,162.13,0.63,1.17,0.96,81.48,2.33,6.63,0.04,,,,,,,,,,,
Desmond Ridder,,0,QB,QB2,5000,LV,@ MIA,3,18,7.9,13.7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,37,0,0,,24,29,29,36,245,245,25.95,16.65,180.9,0.6,1.75,0.75,63.69,3.5,12.95,0.25,0.05,0.05,-0.3,,,,,,,,
Malik Willis,,0,QB,QB2,5000,GB,@ CHI,5,23.5,7.3,2,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,0,0,0,,24,29,29,36,245,245,8.08,4.92,56.15,0.23,0.69,0.23,43.78,3.69,21.62,0.15,,,,,,,,,,,
Isaac Guerendo,,0,RB,RB3,5000,SF,vs SEA,22,27.25,6.2,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,32,56,56,36,245,245,,,,,,,,4.22,25.22,0.11,0.56,0.44,2.44,,,,,,,,
Jaylen Wright,,0,RB,RB3,4900,MIA,vs LV,23,25.5,2.5,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,,161,4,0,1.6,0.3,33,56,56,37,245,245,,,,,,,,5.88,26.38,,0.13,,,,,,,,,,
Carson Wentz,,0,QB,QB2,4800,KC,@ BUF,22,22.25,7.3,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,60,0,0,,26,29,29,38,245,245,34.86,21.83,234.68,0.71,2.53,1.61,89.38,3.73,14.93,0.12,0.02,0.02,0.12,,,,,,,,
Mitchell Trubisky,,0,QB,QB2,4800,BUF,vs KC,12,24.75,9.8,10.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,26,0,0,,26,29,29,38,245,245,25.68,16.47,171.79,0.66,1.77,0.99,80.62,3.36,15.99,0.18,,,,,,,,,,,
Jimmy Garoppolo,,0,QB,QB2,4800,LAR,@ NE,18,23,8.2,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,41,0,0,,26,29,29,38,245,245,25.03,16.82,204.43,0.7,1.77,1.23,88.58,2.4,3.32,0.09,0.03,0.03,-0.04,,,,,,,,
Jeremy McNichols,,0,RB,RB3,4800,WAS,@ PHI,9,22.75,4.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,,161,0,0,1.6,0.3,34,56,56,38,245,245,,,,,,,,3.32,14.47,0.13,1.5,1.08,7.92,0.03,,,,,,,
Jacoby Brissett,,0,QB,QB2,4700,NE,vs LAR,26,19,8,11.4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,23,0,0,,27,29,29,39,245,245,21.72,13.27,140.77,0.3,1.81,0.65,69.88,3.04,12.06,0.19,0.01,0.01,0.02,,,,,,,,
Jaleel McLaughlin,,0,RB,RB3,4700,DEN,vs ATL,14,23.25,4.8,6.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,157,21,0,1.9,0.4,35,56,56,39,245,245,,,,,,,,4.85,23.33,0.07,1.96,1.74,7.67,0.15,,,,,,,
Davis Mills,,0,QB,QB2,4700,HOU,@ DAL,20,24.25,8.5,3.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,27,0,0,,27,29,29,39,245,245,26.43,16.57,172.4,0.71,1.86,1,78.73,1.49,4.6,0.06,,,,,,,,,,,
Sam Howell,,0,QB,QB2,4600,SEA,@ SF,7,21.25,8.7,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,50,0,0,,28,29,29,40,245,245,35.06,22.17,228.56,1.22,3.61,1.22,70.01,2.94,16.56,0.33,0.06,0.06,0.22,,,,,,,,
Jordan Whittington,,0,WR,WR6,4500,LAR,@ NE,22,23,5.9,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,174,6,0,0,,37,110,110,41,245,245,,,,,,,,,,,3.83,3,33.5,,,,,,,,
Trey Lance,,0,QB,QB2,4500,DAL,vs HOU,21,17.25,7.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,18,0,0,,29,29,29,41,245,245,12,6.67,90.89,0.44,0.89,0.56,63.44,6.33,28,0.11,,,,,,,,,,,
Kenny Pickett,,0,QB,QB2,4500,PHI,vs WAS,9,26.75,5.3,9.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,48,0,0,,29,29,29,41,245,245,26.52,16.56,165.89,0.48,0.89,0.48,38.39,3.63,10.81,0.15,,,,,,,,,,,
Tyrod Taylor,,0,QB,QB2,4500,NYJ,vs IND,24,23.5,8.6,9.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,39,0,0,,29,29,29,41,245,245,23.53,14.5,163.59,0.38,2.35,0.89,84.98,5.2,29.27,0.24,0.03,0.01,0.05,,,,,,,,
Josh Johnson,,0,QB,QB2,4500,BAL,@ PIT,15,25.75,12.4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,0,0,0,,29,29,29,41,245,245,16.4,11.2,124.4,0.4,0.6,1,58.26,2.4,6,,,,,,,,,,,,
Michael Penix Jr,,0,QB,QB2,4500,ATL,@ DEN,8,21.25,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,167,0,0,0.96,0.2,29,29,29,41,245,245,1,1,14,,,,143.8,,,,,,,,,,,,,,
Ty Chandler,,0,RB,RB3,4500,MIN,@ TEN,24,23,6.1,6.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,37,56,56,41,245,245,,,,,0.04,,,6.5,27.04,0.13,1.29,1.13,8.38,,,,,,,,
Marcus Mariota,,0,QB,QB2,4400,WAS,@ PHI,1,22.75,9.5,6.9,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,36,0,0,,30,29,29,42,245,245,23.98,14.99,178.56,0.6,2.15,1.08,83.39,4.12,23.71,0.19,0.04,0.03,0.75,0.02,,,,,,,
Dorian Thompson-Robinson,,0,QB,QB2,4400,CLE,@ NO,13,22.5,3.8,3.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,5,0,0,,30,29,29,42,245,245,17,8.88,65.25,0.75,0.88,0.13,57.33,2.13,13.63,,,,,,,,,,,,
Tyson Bagent,,0,QB,QB2,4400,CHI,vs GB,17,17.5,6.8,12.3,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,22,0,0,,30,29,29,42,245,245,20.43,13.43,122.71,0.86,0.71,0.43,50.27,4.14,14.57,0.29,,,,,,,,,,,
Taylor Heinicke,,0,QB,QB2,4300,LAC,vs CIN,25,24.5,7.3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,41,0,0,,31,29,29,43,245,245,25.65,16.05,176.27,0.76,1.92,1.03,87.61,2.95,15.3,0.08,0.03,0.03,-0.05,,,,,,,,
Ty Johnson,,0,RB,RB3,4300,BUF,vs KC,1,24.75,5.1,3.6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,100,,158,0,0,1.8,0.4,39,56,56,43,245,245,,,,,,,,3.54,16.06,0.07,2.07,1.4,11.49,0.08,,,,,,,
Trey Sermon,,0,RB,RB3,4300,IND,@ NYJ,28,19.5,4.5,2.5,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,164,0,0,1.3,0.3,39,56,56,43,245,245,,,,,,,,5.22,20,0.13,0.87,0.7,4.65,,,,,,,,
Jake Browning,,0,QB,QB2,4200,CIN,@ LAC,11,23.5,9.6,17.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,40,0,0,,32,29,29,44,245,245,24.3,17.1,193.6,0.7,2.4,1.2,80.55,2.8,12.6,0.3,0.1,0.1,-0.7,,,,,,,,
Jake Haener,,0,QB,QB2,4200,NO,vs CLE,16,21.5,2.7,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,175,0,0,-0.2,,32,29,29,44,245,245,5.8,2.8,35.4,,0.4,0.2,60.34,1.4,3.6,,,,,,,,,,,,
Julius Chestnut,,0,RB,RB3,4200,TEN,vs MIN,2,17,1.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,12,0,0,,40,56,56,44,245,245,,,,,,,,2.5,8.3,,0.4,0.4,5,,,,,,,,
Ameer Abdullah,,0,RB,RB3,4100,LV,@ MIA,18,18,4.8,2.6,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,100,,87,0,0,10.7,2.6,41,56,56,45,245,245,,,,,,,,3.59,14.31,0.06,1.94,1.44,10.27,0.06,,,,,,,
JaMycal Hasty,,0,RB,RB3,4100,NE,vs LAR,11,19,4.9,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,100,,172,0,0,0.2,0,41,56,56,45,245,245,,,,,,,,2.95,11.55,0.1,1.88,1.45,9.38,0.05,,,,,,,
Deuce Vaughn,,0,RB,RB3,4000,DAL,vs HOU,7,17.25,1.6,2.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,151,30,0,2.7,0.7,42,56,56,46,245,245,,,,,,,,3.33,6.67,,1.11,1,6,,,,,,,,
Dare Ogunbowale,,0,RB,RB3,4000,HOU,@ DAL,29,24.25,4.2,1.1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,100,,155,0,0,2.1,0.5,42,56,56,46,245,245,,,,,,,,2.18,7.09,0.05,1.91,1.28,9.88,0.03,,,,,,,
Hassan Haskins,,0,RB,RB3,4000,LAC,vs CIN,16,24.5,2.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,173,8,0,0.1,0,42,56,56,46,245,245,,,,,,,,2.69,8.85,0.08,0.92,0.85,4.38,,,,,,,,
Skylar Thompson,,0,QB,QB2,4000,MIA,vs LV,19,25.5,2.8,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,18,0,0,,33,29,29,46,245,245,15.33,9,80.11,0.33,0.67,0.11,17.34,1.67,2.78,,,,,,,,,,,,
Trayveon Williams,,0,RB,RB3,4000,CIN,@ LAC,5,23.5,2.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,42,56,56,46,245,245,,,,,,,,1.72,8.53,,0.53,0.42,2.06,,,,,,,,
Will Shipley,,0,RB,RB3,4000,PHI,vs WAS,27,26.75,1.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,42,56,56,46,245,245,,,,,,,,2.11,5.11,,,,,,,,,,,,
Brandon Allen,,0,QB,QB2,4000,SF,vs SEA,28,27.25,7.7,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,0,0,0,,33,29,29,46,245,245,17.53,9.93,107.4,0.4,1.4,0.67,69.11,2.27,4.2,,0.07,,,,,,,,,,
Jarrett Stidham,,0,QB,QB2,4000,DEN,vs ATL,27,23.25,8.7,13.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,0,0,0,,33,29,29,46,245,245,14.07,8.36,101.57,0.57,1.36,0.57,52.24,2.43,6.79,,,,,,,,,,,,
Nick Mullens,,0,QB,QB2,4000,MIN,@ TEN,14,23,8.5,16.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,31,0,0,,33,29,29,46,245,245,25.94,17.06,206.94,1,1.55,1.1,87.28,1.45,0.71,,,,,,,,,,,,
C.J. Beathard,,0,QB,QB2,4000,JAC,@ DET,6,17,8.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,174,8,0,0,,33,29,29,46,245,245,19.41,11.72,134,0.48,1.83,0.66,73.5,2.21,9.17,0.14,,,,,,,,,,,
Hendon Hooker,,0,QB,QB2,4000,DET,vs JAC,32,30.5,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,159,0,0,1.78,0.4,33,29,29,46,245,245,2.5,1.5,12.5,,0.5,,74.65,0.5,-0.5,,,,,,,,,,,,
Pierre Strong,,0,RB,RB3,4000,CLE,@ NO,31,22.5,3.8,2.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,100,,170,0,0,0.5,0.1,42,56,56,46,245,245,,,,,,,,3.33,16.85,0.07,1.04,0.7,6.15,,,,,,,,
Isaiah Davis,,0,RB,RB3,4000,NYJ,vs IND,21,23.5,0.8,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,174,0,0,0,,42,56,56,46,245,245,,,,,,,,0.67,3,,0.17,0.17,1.67,,,,,,,,
Carson Steele,,0,RB,RB3,4000,KC,@ BUF,8,22.25,2.4,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,100,,160,0,0,1.7,0.4,42,56,56,46,245,245,,,,,,,,5.11,16.89,,0.67,0.33,1.11,,,,,,,,
