,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Cedrick Wilson,,0,WR,WR3,3300,NO,@ KC,16,18.75,6.9,6.3,0.1,0,0,0,0,0,0,0,0,0,3.16,0.0818,3.16,1.99,23.43,0.2,0,0,0,0,0,0,5.53,5.53,0,0,19.33,5.53,5.53,80,0,100,,180,0,1.7,0,,48,79,79,50,186,186,0.09,0.09,1.91,,0.03,0.02,10.78,0.1,0.12,,2.64,1.76,21.93,0.19,,,,,,,
Saints,,0,DST,DST1,2600,NO,@ KC,18,24.25,6.1,8.4,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0.81,0.57,0,0.08,24.25,5.51,5.51,0,0,17.71,5.51,5.51,12,0,100,,143,14,2.1,4,1.5,12,17,17,57,187,187,,,,,,,,,,,,,,,2.56,0.85,0.56,0.12,0.02,21.94,347.32
Seahawks,,0,DST,DST1,3500,SEA,vs NYG,32,17.75,5.2,6.4,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0.5,0.2,0.1,0,17.75,5.49,5.49,0,0,15.89,5.49,5.49,6,0,100,,96,28,1.6,10,2.9,3,18,18,48,188,188,,,,,,,,,,,,,,,2.5,0.76,0.59,0.14,0.05,21.38,353.22
Luke Musgrave,,0,TE,TE2,2700,GB,@ LAR,18,23,4,6.8,1.8,0,0,0,0,0,0,0,0,0,3.85,0.1074,3.85,2.79,22.83,0.07,0,0,0,0,0,0,5.49,5.49,0,0,13.49,5.49,5.49,45,0,100,,180,27,2,0,,28,29,29,56,188,188,,,,,,,,,,,3.53,2.6,24.93,0.07,,,,,,,
Falcons,,0,DST,DST1,2500,ATL,vs TB,15,20.75,5.6,5.8,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0.43,0.26,0,0.17,20.75,5.45,5.45,0,0,16.65,5.45,5.45,13,0,100,,160,0,2.2,2,0.8,13,19,19,58,189,189,,,,,,,,,,,,,,,1.8,0.71,0.47,0.16,0.03,23.22,358.81
Marquez Valdes-Scantling,,0,WR,WR4,3000,BUF,@ HOU,13,23.25,6.9,3.6,1.2,0,0,0,0,0,0,0,0,0,3.78,0.0976,3.78,1.81,28.12,0.13,0,0,0,0,0,0,5.4,5.4,0,0,19.2,5.4,5.4,80,0,100,,180,0,1.8,0,,51,80,80,53,190,190,,,,,,,,0.1,0.51,,4.01,2.01,33.93,0.17,,,,,,,
Steelers,,0,DST,DST1,3100,PIT,vs DAL,11,20.75,6,8.4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0.7,0.35,0,0,20.75,5.38,5.38,0,0,17.38,5.38,5.38,5,0,100,,89,25,1.7,11,3.5,7,20,20,52,191,191,,,,,,,,,,,,,,,2.96,0.94,0.58,0.12,0.04,20.13,333.16
Mack Hollins,,0,WR,WR2,3100,BUF,@ HOU,13,23.25,5.5,3.9,3.6,0,0,0,0,0,0,0,0,0,3.47,0.0897,3.47,1.93,23.6,0.18,0,0,0,0,0,0,5.37,5.37,0,0,16.37,5.37,5.37,57,0,100,,137,0,1.7,4.7,1.5,50,81,81,52,192,192,0.01,0.01,0.05,,,,1.05,0.05,0.51,,2.96,1.72,22.1,0.14,,,,,,,
Mo Alie-Cox,,0,TE,TE1,2500,IND,@ JAC,15,20.75,4.8,3.5,1.1,0,0,0,0,0,0,0,0,0,2.89,0.0706,2.89,1.76,20.88,0.25,0,0,0,0,0,0,5.35,5.35,0,0,14.95,5.35,5.35,11,0,100,,82,0,2.1,11.7,4.7,30,30,30,58,193,193,,,,,,,,,,,2.01,1.29,16.35,0.18,,,,,,,
Theo Johnson,,0,TE,TE1,2600,NYG,@ SEA,28,17.75,0.5,0,2.2,0,0,0,0,0,0,0,0,0,3.84,0.1212,3.84,2.13,22.85,0.15,0,0,0,0,0,0,5.32,5.32,0,4.57,6.32,5.32,5.32,18,0,100,,97,77,2,9.8,3.8,29,31,31,57,194,194,,,,,,,,,,,2.67,1,12.33,,,,,,,,
Lil'Jordan Humphrey,,0,WR,WR3,3200,DEN,vs LV,19,19.5,4.4,4.3,4.7,0,0,0,0,0,0,0,0,0,2.89,0.0915,2.89,1.89,22.55,0.18,0,0,0,0,0,0,5.23,5.23,0,0,14.03,5.23,5.23,46,0,100,,119,4,1.6,6.8,2.1,49,82,82,51,195,195,,,,,,,,,,,2.14,1.41,19.45,0.21,,,,,,,
Buccaneers,,0,DST,DST1,2800,TB,@ ATL,21,23.25,5.9,7.9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.55,0.74,0.09,0,23.25,5.06,5.06,0,0,16.86,5.06,5.06,12,0,100,,143,14,1.8,4,1.4,10,21,21,55,196,196,,,,,,,,,,,,,,,2.51,0.79,0.71,0.15,0.02,23.14,352.3
Jalin Hyatt,,0,WR,WR3,3100,NYG,@ SEA,28,17.75,5.1,4.9,0,0,0,0,0,0,0,0,0,0,4.81,0.152,4.81,2.21,28.15,0,0,0,0,0,0,0,5.03,5.03,0,0,15.23,5.03,5.03,80,0,100,,180,0,1.6,0,,50,83,83,52,197,197,,,,,,,,,,,2.69,1.44,23.31,,,,,,,,
Jermaine Burton,,0,WR,WR4,3000,CIN,vs BAL,3,25.5,0,0,5.7,0,0,0,0,0,0,0,0,0,2.82,0.0735,2.82,1.66,26.25,0.11,0,0,0,0,0,0,4.95,4.95,0,4.95,4.95,4.95,4.95,80,0,100,,180,0,1.7,0,,51,84,84,53,198,198,,,,,,,,,,,2,1,47,,,,,,,,
Troy Franklin,,0,WR,WR4,3000,DEN,vs LV,19,19.5,1.3,0,1.6,0,0,0,0,0,0,0,0,0,4.21,0.133,4.21,2.22,20.71,0.1,0,0,0,0,0,0,4.89,4.89,0,2.94,7.49,4.89,4.89,64,0,100,,151,19,1.6,3,1,51,85,85,53,199,199,,,,,,,,,,,3.33,1.33,3,,,,,,,,
Parker Washington,,0,WR,WR4,3200,JAC,vs IND,14,24.25,5.2,5,1.7,0,0,0,0,0,0,0,0,0,2.99,0.0826,2.99,2.16,16.3,0.17,0,0,0,0,0,0,4.81,4.81,0,0,15.21,4.81,4.81,80,0,100,,180,0,1.5,0,,49,86,86,51,200,200,,,,,,,,,,,2.36,1.73,13.91,0.18,,,,,,,
Andrew Ogletree,,0,TE,TE2,2500,IND,@ JAC,15,20.75,4.3,3.2,3.6,0,0,0,0,0,0,0,0,0,2.43,0.0594,2.43,0.99,14.87,0.37,0,0,0,0,0,0,4.7,4.7,0,0,13.3,4.7,4.7,42,0,100,,166,0,1.9,1.5,0.6,30,32,32,58,201,201,,,,,,,,,,,1.71,0.79,12.43,0.21,,,,,,,
Nelson Agholor,,0,WR,WR3,3700,BAL,@ CIN,7,23,7,6.1,3.4,0,0,0,0,0,0,0,0,0,2.68,0.0904,2.68,1.71,20.43,0.15,0,0,0,0,0,0,4.65,4.65,0,0,18.65,4.65,4.65,74,0,100,,167,14,1.3,1.4,0.4,44,87,87,46,202,202,0.01,0.01,0.11,,,,1.07,0.13,0.72,,4.67,2.86,35.36,0.25,,,,,,,
DJ Turner,,0,WR,WR3,3400,LV,@ DEN,10,16.5,0.8,0,0,0,0,0,0,0,0,0,0,0,7.52,0.2048,7.52,1.7,21.65,0.13,0,0,0,0,0,0,4.65,4.65,0,3.45,6.25,4.65,4.65,65,0,100,,154,0,1.4,2.7,0.8,47,87,87,49,202,202,,,,,,,,0.8,5.2,,0.2,,,,,,,,,,
Chris Moore,,0,WR,WR4,3000,ARI,@ SF,29,21,4.7,4.6,0,0,0,0,0,0,0,0,0,0,2.81,0.0839,2.81,1.8,22.42,0.09,0,0,0,0,0,0,4.58,4.58,0,0,13.98,4.58,4.58,80,0,100,,180,0,1.5,0,,51,88,88,53,203,203,,,,,,,,0.18,0.78,,2.47,1.57,19.43,0.09,,,,,,,
Jaguars,,0,DST,DST1,2800,JAC,vs IND,13,20.75,6.5,7.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0.45,0.27,0,0,20.75,4.53,4.53,0,0,17.53,4.53,4.53,11,0,100,,134,0,1.6,5,1.8,10,22,22,55,204,204,,,,,,,,,,,,,,,2.25,0.71,0.48,0.2,0.01,23.47,355.3
Josh Oliver,,0,TE,TE1,3100,MIN,vs NYJ,25,22.25,3.8,4.5,4.6,0,0,0,0,0,0,0,0,0,2.66,0.0673,2.66,1.83,17.24,0.16,0,0,0,0,0,0,4.51,4.51,0,0,12.11,4.51,4.51,45,0,100,,180,0,1.5,0,,24,33,33,52,205,205,,,,,,,,,,,1.9,1.27,11.71,0.12,,,,,,,
Cowboys,,0,DST,DST1,3400,DAL,@ PIT,23,23.25,6.8,10.5,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0.82,0.37,0,0.09,23.25,4.48,4.48,0,0,18.08,4.48,4.48,10,0,100,,124,7,1.3,6,1.8,4,23,23,49,206,206,,,,,,,,,,,,,,,2.39,0.77,0.6,0.18,0.01,21.36,343.02
Austin Hooper,,0,TE,TE2,2900,NE,vs MIA,20,19.5,6,3,4.7,0,0,0,0,0,0,0,0,0,2.64,0.0782,2.64,1.89,18.66,0.12,0,0,0,0,0,0,4.48,4.48,0,0,16.48,4.48,4.48,39,0,100,,161,19,1.5,1.9,0.7,26,34,34,54,206,206,,,,,,,,,,,4.13,3,30.35,0.21,,,,,,,
Calvin Austin III,,0,WR,WR3,3200,PIT,vs DAL,9,23.25,5.2,3.3,6.4,0,0,0,0,0,0,0,0,0,2.39,0.0683,2.39,1.51,20.33,0.15,0,0,0,0,0,0,4.44,4.44,0,0,14.84,4.44,4.44,73,0,100,,165,0,1.4,1.6,0.5,49,89,89,51,207,207,,,,,,,,0.55,2.85,0.05,2,1.2,15.25,0.1,,,,,,,
Jonnu Smith,,0,TE,TE1,3200,MIA,@ NE,22,17.5,5.4,8,4.2,0,0,0,0,0,0,0,0,0,2.89,0.1018,2.89,1.95,17.42,0.12,0,0,0,0,0,0,4.41,4.41,0,0,15.21,4.41,4.41,15,0,100,,88,11,1.4,11.1,3.5,23,35,35,51,208,208,0.01,,,,,,0.02,0.16,1.22,0.01,3.33,2.26,24.69,0.2,,,,,,,
Malik Heath,,0,WR,WR4,3200,GB,@ LAR,18,23,2.8,2.8,3.2,0,0,0,0,0,0,0,0,0,2.9,0.0808,2.9,2.1,14.93,0.13,0,0,0,0,0,0,4.37,4.37,0,0.17,9.97,4.37,4.37,62,0,100,,148,0,1.4,3.4,1.1,49,90,90,51,209,209,,,,,,,,,,,2,1.31,10.54,0.08,,,,,,,
Ray Davis,,0,RB,RB2,4200,BUF,@ HOU,14,23.25,3,0,4.5,0,0,0,0,0,0.2603,7.99,27.39,0.26,7.99,0,0,0,0,0,0,0,0,0,0,0,4.3,4.3,0,0,10.3,4.3,4.3,56,0,100,,167,33,1,1.4,0.3,37,46,46,41,210,210,,,,,,,,6.5,18.75,0.25,0.75,0.75,3.5,,,,,,,,
Gerald Everett,,0,TE,TE2,2800,CHI,vs CAR,5,22,4.9,7.4,1,0,0,0,0,0,0,0,0,0,2.95,0.0941,2.95,1.97,16.79,0.1,0,0,0,0,0,0,4.25,4.25,0,0,14.05,4.25,4.25,30,0,100,,141,27,1.5,4.2,1.5,27,36,36,55,211,211,,,,,,,,0.12,0.59,0.01,4.13,2.77,27.28,0.18,,,,,,,
Scotty Miller,,0,WR,WR4,3000,PIT,vs DAL,9,23.25,5.4,3.3,2.5,0,0,0,0,0,0,0,0,0,2.4,0.0688,2.4,1.48,20.37,0.12,0,0,0,0,0,0,4.24,4.24,0,0,15.04,4.24,4.24,80,0,100,,180,0,1.4,0,,51,91,91,53,212,212,,,,,,,,0.15,1.47,0.02,2.67,1.58,20.29,0.11,,,,,,,
Jordan Akins,,0,TE,TE2,3100,CLE,@ WAS,32,20.25,4.5,2.2,4.1,0,0,0,0,0,0,0,0,0,2.63,0.0648,2.63,1.8,19.58,0.07,0,0,0,0,0,0,4.18,4.18,0,0,13.18,4.18,4.18,14,0,100,,87,8,1.3,11.2,3.6,24,37,37,52,213,213,,,,,,,,0.02,0.08,,2.94,2.03,22.83,0.09,,,,,,,
Rams,,0,DST,DST1,2500,LAR,vs GB,4,23,5.9,5.1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0.54,0.27,0.18,0,23,4.06,4.06,0,0,15.86,4.06,4.06,6,0,100,,96,19,1.6,10,4,13,24,24,58,214,214,,,,,,,,,,,,,,,2.65,0.88,0.49,0.15,0.06,21.68,340.55
Skyy Moore,,0,WR,WR4,3200,KC,vs NO,23,24.25,3.7,4.1,0,0,0,0,0,0,0,0,0,0,3.46,0.0907,3.46,1.83,20.14,0.03,0,0,0,0,0,0,4.02,4.02,0,0,11.42,4.02,4.02,80,0,100,,180,0,1.3,0,,49,92,92,51,215,215,,,,,,,,0.21,1.62,,2.52,1.48,17.03,0.03,,,,,,,
Commanders,,0,DST,DST1,3000,WAS,vs CLE,14,20.25,5.3,3.8,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0.23,0.58,0,0,20.25,4,4,0,0,14.6,4,4,4,0,100,,71,15,1.3,13,4.3,8,25,25,53,216,216,,,,,,,,,,,,,,,2.51,0.73,0.55,0.13,0.03,23.55,357.98
David Moore,,0,WR,WR4,3000,CAR,@ CHI,6,18,6,3.4,1.2,0,0,0,0,0,0,0,0,0,1.89,0.0507,1.89,1.06,17.73,0.19,0,0,0,0,0,0,3.97,3.97,0,0,15.97,3.97,3.97,63,0,100,,149,0,1.3,3.3,1.1,51,93,93,53,217,217,,,,,,,,0.24,1.8,,2.8,1.59,24.59,0.26,,,,,,,
Brandon Powell,,0,WR,WR3,3100,MIN,vs NYJ,25,22.25,3.9,4,1.5,0,0,0,0,0,0,0,0,0,3.04,0.0767,3.04,1.91,16.54,0.06,0,0,0,0,0,0,3.92,3.92,0,0,11.72,3.92,3.92,80,0,100,,180,0,1.3,0,,50,94,94,52,218,218,,,,,,,,0.38,1.66,,1.8,1.22,10.88,0.05,,,,,,,
Elijah Higgins,,0,TE,TE2,3300,ARI,@ SF,29,21,3.7,3.3,4.3,0,0,0,0,0,0,0,0,0,1.79,0.0533,1.79,1.43,15.17,0.15,0,0,0,0,0,0,3.85,3.85,0,0,11.25,3.85,3.85,24,0,100,,117,0,1.2,7.2,2.2,22,38,38,50,219,219,,,,,,,,,,,1.73,1.33,14.4,0.13,,,,,,,
Tank Bigsby,,0,RB,RB2,5900,JAC,vs IND,29,24.25,2.9,1.9,5.7,0,0,0,0,0,0.2139,6.31,32.95,0.08,6.31,0,0,0,0,0,0,0,0,0,0,0,3.78,3.78,0,0,9.58,3.78,3.78,1,0,100,,12,0,0.6,28.9,4.9,20,47,47,24,220,220,,,,,,,,4.44,19,0.13,0.25,0.06,0.38,,,,,,,,
Adam Trautman,,0,TE,TE1,2600,DEN,vs LV,19,19.5,3.8,3.8,1.1,0,0,0,0,0,0,0,0,0,2.26,0.0713,2.26,1.48,15.68,0.11,0,0,0,0,0,0,3.71,3.71,0,0,11.31,3.71,3.71,35,0,100,,152,7,1.4,2.9,1.1,29,39,39,57,221,221,,,,,,,,,,,2.33,1.63,16.82,0.14,,,,,,,
Bengals,,0,DST,DST1,2700,CIN,vs BAL,1,23,4.9,6.9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.69,0.26,0,0,23,3.7,3.7,0,0,13.5,3.7,3.7,14,0,100,,170,16,1.4,1,0.4,11,26,26,56,222,222,,,,,,,,,,,,,,,2.14,0.86,0.38,0.11,0.01,22.58,369.56
Mason Tipton,,0,WR,WR4,3000,NO,@ KC,16,18.75,0.7,0,2.1,0,0,0,0,0,0,0,0,0,2.5,0.0647,2.5,1.69,15.69,0.06,0,0,0,0,0,0,3.62,3.62,0,2.57,5.02,3.62,3.62,76,0,100,,169,67,1.2,1.2,0.4,51,95,95,53,223,223,,,,,,,,,,,1.67,1.33,7.67,,,,,,,,
Lucas Krull,,0,TE,TE2,2500,DEN,vs LV,19,19.5,4.2,3.4,0,0,0,0,0,0,0,0,0,0,2.35,0.0744,2.35,1.34,14.92,0.13,0,0,0,0,0,0,3.61,3.61,0,0,12.01,3.61,3.61,42,0,100,,166,0,1.4,1.5,0.6,30,40,40,58,224,224,,,,,,,,,,,2,1.14,13.57,0.14,,,,,,,
Cedric Tillman,,0,WR,WR4,3000,CLE,@ WAS,32,20.25,3,4,1.3,0,0,0,0,0,0,0,0,0,3.58,0.0883,3.58,1.78,17.58,0,0,0,0,0,0,0,3.54,3.54,0,0,9.54,3.54,3.54,80,0,100,,180,12,1.2,0,,51,96,96,53,225,225,,,,,,,,0.07,0.57,,3.5,1.71,16.64,,,,,,,,
Durham Smythe,,0,TE,TE2,2800,MIA,@ NE,22,17.5,3,5.1,1,0,0,0,0,0,0,0,0,0,2.48,0.0872,2.48,1.87,14.77,0.02,0,0,0,0,0,0,3.47,3.47,0,0,9.47,3.47,3.47,45,0,100,,180,17,1.2,0,,27,41,41,55,226,226,,,,,,,,0.05,0.05,0.01,2.2,1.67,15.81,0.04,,,,,,,
Ronnie Bell,,0,WR,WR4,3000,SF,vs ARI,1,28,3.6,2.6,2.2,0,0,0,0,0,0,0,0,0,1.74,0.0524,1.74,0.62,7.29,0.32,0,0,0,0,0,0,3.27,3.27,0,0,10.47,3.27,3.27,80,0,100,,180,0,1.1,0,,51,97,97,53,227,227,,,,,,,,,,,1.23,0.54,6.15,0.23,,,,,,,
Jeremy Ruckert,,0,TE,TE2,2600,NYJ,@ MIN,21,19.75,2,3.1,2.2,0,0,0,0,0,0,0,0,0,2.62,0.0696,2.62,1.72,15.38,0,0,0,0,0,0,0,3.26,3.26,0,0.26,7.26,3.26,3.26,45,0,100,,180,23,1.3,0,,29,42,42,57,228,228,,,,,,,,,,,2.07,1.4,12.27,,,,,,,,
Xavier Gipson,,0,WR,WR4,3100,NYJ,@ MIN,21,19.75,3.4,3.2,1.3,0,0,0,0,0,0,0,0,0,3.03,0.0806,3.03,1.57,16.62,0,0,0,0,0,0,0,3.23,3.23,0,0,10.03,3.23,3.23,80,0,100,,180,0,1,0,,50,98,98,52,229,229,,,,,,,,0.38,3.24,0.05,2.1,1.14,11.95,,,,,,,,
Tyler Goodson,,0,RB,RB2,5400,IND,@ JAC,26,20.75,3.2,3,1.2,0,0,0,0,0,0.2037,5.25,30.68,0.02,5.25,0,0,0,0,0,0,0,0,0,0,0,3.19,3.19,0,0,9.59,3.19,3.19,32,0,100,,106,0,0.6,8.7,1.6,25,48,48,29,230,230,,,,,,,,1.86,12.43,,1.43,1,5.14,,,,,,,,
Emanuel Wilson,,0,RB,RB2,4400,GB,@ LAR,6,23,4.6,3,6.7,0,0,0,0,0,0.2035,6.5,31.93,0,6.5,0,0,0,0,0,0,0,0,0,0,0,3.19,3.19,0,0,12.39,3.19,3.19,51,0,100,,156,0,0.7,2.5,0.6,35,48,48,39,230,230,,,,,,,,4.78,24.11,,1.22,0.89,6.67,0.11,,,,,,,
Jake Bobo,,0,WR,WR4,3000,SEA,vs NYG,24,24.75,4.1,4.1,4.8,0,0,0,0,0,0,0,0,0,1.77,0.0488,1.77,1.48,12.75,0.05,0,0,0,0,0,0,3.06,3.06,0,0,11.26,3.06,3.06,75,0,100,,168,2,1,1.3,0.4,51,99,99,53,231,231,,,,,,,,0.06,0.19,0.06,1.88,1.5,15.06,0.13,,,,,,,
Panthers,,0,DST,DST1,2400,CAR,@ CHI,17,22,6,4.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0.57,0.28,0,0,22,3.02,3.02,0,0,15.02,3.02,3.02,16,0,100,,182,9,1.3,-3,,14,27,27,59,232,232,,,,,,,,,,,,,,,2.42,0.79,0.55,0.16,0.03,23.38,344.25
John Bates,,0,TE,TE2,2700,WAS,vs CLE,8,23.25,3.1,2.4,1.1,0,0,0,0,0,0,0,0,0,2.35,0.0584,2.35,1.5,12.64,0.04,0,0,0,0,0,0,3,3,0,0,9.2,3,3,45,0,100,,180,3,1.1,0,,28,43,43,56,233,233,,,,,,,,,,,2.14,1.49,14.11,0.05,,,,,,,
Jalen Brooks,,0,WR,WR4,3000,DAL,@ PIT,27,20.75,2.2,4.1,2.7,0,0,0,0,0,0,0,0,0,2.05,0.0611,2.05,1.25,16.09,0.02,0,0,0,0,0,0,2.98,2.98,0,0,7.38,2.98,2.98,69,0,100,,160,35,1,2,0.7,51,100,100,53,234,234,,,,,,,,,,,2.17,1.5,19.33,,,,,,,,
Dyami Brown,,0,WR,WR4,3500,WAS,vs CLE,8,23.25,4.9,2.2,2.9,0,0,0,0,0,0,0,0,0,2.08,0.0518,2.08,1.13,13.95,0.07,0,0,0,0,0,0,2.95,2.95,0,0,12.75,2.95,2.95,23,0,100,,66,0,0.8,13.7,3.9,46,101,101,48,235,235,0.03,0.03,0.11,,,,2.69,0.08,0.29,,1.82,0.89,13.5,0.08,,,,,,,
Tyquan Thornton,,0,WR,WR4,3000,NE,vs MIA,20,19.5,4.6,3,1.6,0,0,0,0,0,0,0,0,0,2.69,0.0798,2.69,1.41,13.04,0.04,0,0,0,0,0,0,2.95,2.95,0,0,12.15,2.95,2.95,80,0,100,,180,0,1,0,,51,101,101,53,235,235,,,,,,,,0.25,2.79,0.04,3.04,1.54,15.21,0.08,,,,,,,
KaVontae Turpin,,0,WR,WR3,3300,DAL,@ PIT,27,20.75,4,3.7,4.2,0,0,0,0,0,0,0,0,0,1.43,0.0427,1.43,0.88,9.18,0.19,0,0,0,0,0,0,2.94,2.94,0,0,10.94,2.94,2.94,42,0,100,,109,0,0.9,8.4,2.5,48,102,102,50,236,236,,,,,,,,0.57,4.64,0.04,1,0.64,6.82,0.14,,,,,,,
Cardinals,,0,DST,DST1,2300,ARI,@ SF,3,28,6.3,3.8,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.42,0.32,0,0.21,28,2.81,2.81,0,0,15.41,2.81,2.81,8,0,100,,112,5,1.2,8,3.5,15,28,28,60,237,237,,,,,,,,,,,,,,,2.45,0.73,0.6,0.16,0.03,23.65,350.22
Khadarel Hodge,,0,WR,WR4,3000,ATL,vs TB,30,23.25,3.3,2.7,0,0,0,0,0,0,0,0,0,0,1.84,0.0484,1.84,0.94,14.73,0.01,0,0,0,0,0,0,2.47,2.47,0,0,9.07,2.47,2.47,21,0,100,,58,0,0.8,14.7,4.9,51,103,103,53,238,238,,,,,,,,0.02,,,1.67,0.95,14.4,0.02,,,,,,,
Ronnie Rivers,,0,RB,RB2,4000,LAR,vs GB,22,26,2.4,2.2,1.5,0,0,0,0,0,0.1527,4.66,19.31,0,4.66,0,0,0,0,0,0,0,0,0,0,0,1.93,1.93,0,0,6.73,1.93,1.93,61,0,100,,180,0,0.5,0,,39,49,49,43,239,239,,,,,,,,3.4,13.4,,0.73,0.73,3.4,,,,,,,,
Isaac Guerendo,,0,RB,RB2,4100,SF,vs ARI,20,28,1,0,0.2,0,0,0,0,0,0.1344,4.42,14.78,0.06,4.42,0,0,0,0,0,0,0,0,0,0,0,1.84,1.84,0,0.34,3.84,1.84,1.84,53,0,100,,159,0,0.4,2.2,0.5,38,50,50,42,240,240,,,,,,,,1.75,4.75,,,,,,,,,,,,
Braxton Berrios,,0,WR,WR3,3800,MIA,@ NE,22,17.5,5.4,3.6,0,0,0,0,0,0,0,0,0,0,0.92,0.0324,0.92,0.59,4.34,0.02,0,0,0,0,0,0,1.14,1.14,0,0,11.94,1.14,1.14,80,0,100,,180,0,0.3,0,,43,104,104,45,241,241,0.01,0.01,0.02,,,0.01,1.43,0.24,2.06,0.05,2.43,1.61,15.94,0.07,,,,,,,
DeAndre Carter,,0,WR,WR4,3100,CHI,vs CAR,5,22,4.5,0.6,3.2,0,0,0,0,0,0,0,0,0,0.67,0.0214,0.67,0.45,4.5,0.02,0,0,0,0,0,0,1.02,1.02,0,0,10.02,1.02,1.02,80,0,100,,180,0,0.3,0,,50,105,105,52,242,242,,,,,,,,0.16,1,,1.74,1.18,13.55,0.06,,,,,,,
Ameer Abdullah,,0,RB,RB2,4000,LV,@ DEN,9,16.5,4.8,2.6,1.4,0,0,0,0,0,0.1026,2.16,8.67,0.02,2.16,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,10.59,0.99,0.99,17,0,100,,63,0,0.2,14.1,3.5,39,51,51,43,243,243,,,,,,,,3.59,14.12,0.05,1.89,1.4,10.23,0.07,,,,,,,
Dare Ogunbowale,,0,RB,RB2,4800,HOU,vs BUF,24,24.25,4,1.1,6.4,0,0,0,0,0,0.0608,1.57,5.45,0.03,1.57,0,0,0,0,0,0,0,0,0,0,0,0.73,0.73,0,0,8.73,0.73,0.73,14,0,100,,58,0,0.2,14.7,3.1,31,52,52,35,244,244,,,,,,,,2.06,6.87,0.06,1.9,1.31,9.91,0.03,,,,,,,
Aaron Shampklin,,0,RB,RB2,4000,PIT,vs DAL,25,23.25,0,0,0.5,0,0,0,0,0,0.0392,1.26,5.17,0.03,1.26,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0.7,0.7,0.7,0.7,56,0,100,,167,0,0.2,1.4,0.4,39,53,53,43,245,245,,,,,,,,1,5,,,,,,,,,,,,
Eric Gray,,0,RB,RB2,4000,NYG,@ SEA,31,17.75,1.6,1.3,0.4,0,0,0,0,0,0.0705,1.74,5.5,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0.55,0.55,0,0,3.75,0.55,0.55,36,0,100,,115,0,0.1,7.4,1.9,39,54,54,43,246,246,,,,,,,,1.5,3.93,,0.57,0.5,2.21,,,,,,,,
Kameron Johnson,,0,WR,WR3,3000,TB,@ ATL,2,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0113,0.4,0.18,2.26,0.01,0,0,0,0,0,0,0.47,0.47,0,0.47,0.47,0.47,0.47,80,0,100,,180,0,0.2,0,,51,106,106,53,247,247,,,,,,,,0.5,,,0.5,,,,,,,,,,
Tylan Wallace,,0,WR,WR4,3000,BAL,@ CIN,7,23,1,0.3,0,0,0,0,0,0,0,0,0,0,0.4,0.0136,0.4,0.19,1.94,0,0,0,0,0,0,0,0.38,0.38,0,0,2.38,0.38,0.38,55,0,100,,133,0,0.1,5.1,1.7,51,107,107,53,248,248,,,,,,,,,,,0.71,0.33,3.19,,,,,,,,
Sam Howell,,0,QB,QB2,5400,SEA,vs NYG,12,24.75,8.7,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,50,0,0,,19,28,28,29,249,249,35.06,22.17,228.56,1.22,3.61,1.22,70.01,2.94,16.56,0.33,0.06,0.06,0.22,,,,,,,,
Malik Willis,,0,QB,QB2,5300,GB,@ LAR,32,23,7.5,2,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,0,0,0,,20,28,28,30,249,249,8.33,5,56.17,0.25,0.67,0.17,32.25,3.67,21.5,0.17,,,,,,,,,,,
Mac Jones,,0,QB,QB2,5200,JAC,vs IND,29,24.25,7.1,11.2,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,180,46,0,0,,21,28,28,31,249,249,30.6,20.21,207.91,0.84,1.98,1.07,81.23,2.72,7.6,0.02,,,,,,,,,,,
