,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
DJ Turner,,0,WR,WR3,3900,LV,@ CIN,7,18.25,0.8,0,0,0,0,0,0,0,0,0,0,0,4.98,0.1299,4.98,1.12,14.41,0.1,0,0,0,0,0,0,3.16,3.16,0,1.96,4.76,3.16,3.16,84,0,100,,172,0,0.8,0,,43,103,103,48,252,252,,,,,,,,0.8,5.2,,0.2,,,,,,,,,,
Jalin Hyatt,,0,WR,WR4,3300,NYG,vs WAS,32,20,4.9,4.9,0.3,0,0,0,0,0,0,0,0,0,2.89,0.0777,2.89,1.26,16.66,0,0,0,0,0,0,0,2.93,2.93,0,0,12.73,2.93,2.93,84,0,100,,172,0,0.9,0,,49,104,104,54,253,253,,,,,,,,,,,2.67,1.33,21.06,,,,,,,,
Raiders,,0,DST,DST1,2400,LV,@ CIN,15,25.75,4.9,8.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,0,0,0,25.75,2.9,2.9,0,0,12.7,2.9,2.9,11,0,100,,128,0,1.2,5,2.1,15,27,27,63,254,254,,,,,,,,,,,,,,,1.81,0.62,0.46,0.09,0.03,24.71,359.43
Trey Sermon,,0,RB,RB2,4700,IND,@ MIN,1,20.5,4.7,2.5,5.7,0,0,0,0,0,0.2187,5.4,19.25,0.15,5.4,0,0,0,0,0,0,0,0,0,0,0,2.83,2.83,0,0,12.23,2.83,2.83,49,0,100,,152,0,0.6,2.3,0.5,35,55,55,40,255,255,,,,,,,,5.62,21.71,0.14,0.81,0.67,4.48,,,,,,,,
Tim Jones,,0,WR,WR3,3100,JAC,@ PHI,26,19.25,2,1.9,1.5,0,0,0,0,0,0,0,0,0,2.69,0.0639,2.69,1.4,14.33,0,0,0,0,0,0,0,2.83,2.83,0,0,6.83,2.83,2.83,72,0,100,,155,0,0.9,2,0.6,51,105,105,56,255,255,,,,,,,,,,,1.67,1,8.58,,,,,,,,
John Bates,,0,TE,TE2,2500,WAS,@ NYG,24,24,3,2.4,1.3,0,0,0,0,0,0,0,0,0,2.1,0.0537,2.1,1.32,13.23,0.03,0,0,0,0,0,0,2.82,2.82,0,0,8.82,2.82,2.82,43,0,100,,172,3,1.1,0,,33,48,48,62,256,256,,,,,,,,,,,2.08,1.44,13.9,0.05,,,,,,,
Kimani Vidal,,0,RB,RB2,5300,LAC,@ CLE,24,21.75,5.1,0,5.9,0,0,0,0,0,0.1793,5.68,20.16,0.1,5.68,0,0,0,0,0,0,0,0,0,0,0,2.62,2.62,0,0,12.82,2.62,2.62,58,0,100,,168,14,0.5,0.7,0.1,29,56,56,34,257,257,,,,,,,,4.33,12.33,,1,1,16.33,0.33,,,,,,,
Panthers,,0,DST,DST1,2400,CAR,vs NO,23,25,6,4.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.24,0.4,0,0,25,2.48,2.48,0,0,14.48,2.48,2.48,15,0,100,,165,8,1,1,0.4,15,28,28,63,258,258,,,,,,,,,,,,,,,2.38,0.77,0.56,0.15,0.03,23.65,346.09
Blake Corum,,0,RB,RB2,4400,LAR,@ SEA,30,25,1.5,0,2.2,0,0,0,0,0,0.1779,5.56,21.02,0.06,5.56,0,0,0,0,0,0,0,0,0,0,0,2.46,2.46,0,0.21,5.46,2.46,2.46,62,0,100,,173,32,0.6,-0.1,,38,57,57,43,259,259,,,,,,,,4,14.6,,0.4,0.4,3.4,,,,,,,,
Jalen Brooks,,0,WR,WR3,3200,DAL,@ ATL,2,24.5,2.1,4.1,2.1,0,0,0,0,0,0,0,0,0,2.48,0.0632,2.48,1.05,13.77,0,0,0,0,0,0,0,2.43,2.43,0,0,6.63,2.43,2.43,57,0,100,,131,25,0.8,4.6,1.4,50,106,106,55,260,260,,,,,,,,,,,2.33,1.22,15.67,,,,,,,,
Laviska Shenault Jr,,0,WR,WR4,3200,SEA,vs LAR,18,23.5,5.5,2.5,1,0,0,0,0,0,0,0,0,0,1.24,0.0327,1.24,0.99,9.41,0.02,0,0,0,0,0,0,2.05,2.05,0,0,13.05,2.05,2.05,84,0,100,,172,17,0.6,0,,50,107,107,55,261,261,,,,,,,,0.84,4.28,0.02,3.86,2.78,27.09,0.1,,,,,,,
Malik Washington,,0,WR,WR4,3000,MIA,@ BUF,4,21.5,1.2,0,1.2,0,0,0,0,0,0,0,0,0,1.46,0.0448,1.46,0.99,8.49,0.03,0,0,0,0,0,0,2.02,2.02,0,0.22,4.42,2.02,2.02,81,0,100,,166,0,0.7,0.9,0.3,52,108,108,57,262,262,,,,,,,,,,,1,0.75,4.25,,,,,,,,
Khadarel Hodge,,0,WR,WR4,3000,ATL,vs DAL,9,27.5,3.6,2.7,2.4,0,0,0,0,0,0,0,0,0,0.97,0.024,0.97,0.55,10.34,0.07,0,0,0,0,0,0,2,2,0,0,9.2,2,2,73,0,100,,156,0,0.7,1.9,0.6,52,109,109,57,263,263,,,,,,,,0.02,,,1.65,0.95,15.02,0.03,,,,,,,
Dolphins,,0,DST,DST1,2500,MIA,@ BUF,7,27.5,6.7,9,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0.47,0.37,0,0,27.5,1.9,1.9,0,0,15.3,1.9,1.9,14,0,100,,155,0,0.8,2,0.8,14,29,29,62,264,264,,,,,,,,,,,,,,,2.2,0.85,0.45,0.21,0.03,23.81,361.45
Julius Chestnut,,0,RB,RB2,4000,TEN,vs NE,31,20.75,1.6,0,1.7,0,0,0,0,0,0.1219,3.77,14.56,0,3.77,0,0,0,0,0,0,0,0,0,0,0,1.46,1.46,0,0,4.66,1.46,1.46,50,0,100,,153,16,0.4,2.2,0.6,42,58,58,47,265,265,,,,,,,,2.5,7.63,,0.5,0.5,6.25,,,,,,,,
DeAndre Carter,,0,WR,WR4,3000,CHI,@ ARI,1,21.5,4.4,0.6,2.1,0,0,0,0,0,0,0,0,0,0.91,0.0251,0.91,0.62,6.25,0.03,0,0,0,0,0,0,1.43,1.43,0,0,10.23,1.43,1.43,84,0,100,,172,0,0.5,0,,52,110,110,57,266,266,,,,,,,,0.16,0.97,,1.7,1.16,13.22,0.06,,,,,,,
Alex Bachman,,0,WR,WR4,3000,LV,@ CIN,7,18.25,2.2,0,1.2,0,0,0,0,0,0,0,0,0,0.59,0.0154,0.59,0.56,5.89,0,0,0,0,0,0,0,1.15,1.15,0,0,5.55,1.15,1.15,84,0,100,,172,0,0.4,0,,52,111,111,57,267,267,,,,,,,,0.14,-0.43,,0.43,0.43,4.43,,,,,,,,
Hunter Luepke,,0,RB,RB1,4000,DAL,@ ATL,18,24.5,2.2,1.3,3.5,0,0,0,0,0,0.0615,1.68,4.74,0.07,1.68,0,0,0,0,0,0,0,0,0,0,0,0.89,0.89,0,0,5.29,0.89,0.89,47,0,100,,147,0,0.2,2.9,0.7,42,59,59,47,268,268,,,,,,,,0.73,2.2,0.07,0.8,0.67,7.27,,,,,,,,
Trayveon Williams,,0,RB,RB2,4000,CIN,vs LV,25,25.75,2.1,0.9,0,0,0,0,0,0,0.0249,0.61,2.49,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,4.45,0.25,0.25,61,0,100,,172,0,0.1,0,,42,60,60,47,269,269,,,,,,,,1.72,8.53,,0.53,0.42,2.06,,,,,,,,
Jha'Quan Jackson,,0,WR,WR4,3000,TEN,vs NE,22,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0047,0.15,0.01,0.14,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0.02,0.02,78,0,100,,162,0,0,1.3,0.4,52,112,112,57,270,270,,,,,,,,,,,0.14,,,,,,,,,,
Anthony Richardson,,0,QB,QB2,5600,IND,@ MIN,29,20.5,8.7,18.7,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,42,0,0,,19,30,30,31,271,271,21.7,10.9,153.5,0.8,1.6,0.7,77.77,6.6,37.8,0.5,,,,,,,,,,,
Malik Willis,,0,QB,QB2,5500,GB,vs DET,19,22.75,7.3,2,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,0,0,0,,20,30,30,32,271,271,8.08,4.92,56.15,0.23,0.69,0.23,43.78,3.69,21.62,0.15,,,,,,,,,,,
Michael Penix Jr,,0,QB,QB2,5400,ATL,vs DAL,18,27.5,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,0,0,0,,21,30,30,33,271,271,1,1,14,,,,143.8,,,,,,,,,,,,,,
Sam Howell,,0,QB,QB2,5300,SEA,vs LAR,23,23.5,8.7,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,50,0,0,,22,30,30,34,271,271,35.06,22.17,228.56,1.22,3.61,1.22,70.01,2.94,16.56,0.33,0.06,0.06,0.22,,,,,,,,
Mitchell Trubisky,,0,QB,QB2,5200,BUF,vs MIA,6,27.5,9.8,10.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,27,0,0,,23,30,30,35,271,271,26.04,16.69,174.18,0.67,1.79,1,81.74,3.39,16.22,0.18,,,,,,,,,,,
Tyrod Taylor,,0,QB,QB2,5200,NYJ,vs HOU,21,22.75,8.6,9.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,39,0,0,,23,30,30,35,271,271,23.53,14.5,163.59,0.38,2.35,0.89,84.98,5.2,29.27,0.24,0.03,0.01,0.05,,,,,,,,
Tyler Goodson,,0,RB,RB3,5200,IND,@ MIN,1,20.5,4.4,3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,2,0,0,,30,61,61,35,271,271,,,,,,,,3.64,19.55,0.09,1.73,1.27,7.36,,,,,,,,
Mac Jones,,0,QB,QB2,5100,JAC,@ PHI,2,19.25,7.2,11.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,44,0,0,,24,30,30,36,271,271,29.93,19.77,203.32,0.82,1.95,1.05,81.9,2.66,7.43,0.02,,,,,,,,,,,
Jake Haener,,0,QB,QB2,5100,NO,@ CAR,30,25,2.7,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,0,0,0,,24,30,30,36,271,271,5.8,2.8,35.4,,0.4,0.2,60.34,1.4,3.6,,,,,,,,,,,,
Marcus Mariota,,0,QB,QB2,5000,WAS,@ NYG,8,24,9.5,6.9,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,36,0,0,,25,30,30,37,271,271,23.98,14.99,178.56,0.6,2.15,1.08,83.39,4.12,23.71,0.19,0.04,0.03,0.75,0.02,,,,,,,
Josh Johnson,,0,QB,QB2,5000,BAL,vs DEN,4,27.75,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,171,6,0,0.2,0,25,30,30,37,271,271,20.5,14,155.5,0.5,0.75,1.25,72.83,2.25,7,,,,,,,,,,,,
Jacoby Brissett,,0,QB,QB2,5000,NE,@ TEN,1,17.25,8,11.4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,23,0,0,,25,30,30,37,271,271,21.72,13.27,140.77,0.3,1.81,0.65,69.88,3.04,12.06,0.19,0.01,0.01,0.02,,,,,,,,
Ty Johnson,,0,RB,RB3,5000,BUF,vs MIA,26,27.5,5.2,3.6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,152,0,0,2.3,0.5,32,61,61,37,271,271,,,,,,,,3.6,16.19,0.07,2.09,1.4,11.36,0.09,,,,,,,
Jake Browning,,0,QB,QB2,4900,CIN,vs LV,17,25.75,8.3,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,53,0,-0.1,,26,30,30,38,271,271,27,19,215.11,0.78,2.67,1.33,89.5,3,14.11,0.33,0.11,0.11,-0.78,,,,,,,,
Kenny Pickett,,0,QB,QB2,4800,PHI,vs JAC,32,26.75,5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,53,0,0,,27,30,30,39,271,271,27.46,17.15,172.08,0.5,0.92,0.5,37.78,3.73,11.19,0.15,,,,,,,,,,,
Drew Lock,,0,QB,QB2,4700,NYG,vs WAS,7,20,8.7,8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,31,0,0,,28,30,30,40,271,271,27.38,16.28,182.38,0.79,1.38,0.97,73.96,2.69,10.76,0.17,0.03,0.03,0.03,,,,,,,,
D'Ernest Johnson,,0,RB,RB3,4700,JAC,@ PHI,14,19.25,5.4,2.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,169,0,0,0.6,0.1,35,61,61,40,271,271,,,,,,,,3.15,14.45,0.05,0.95,0.74,6.76,,,,,,,,
Carson Wentz,,0,QB,QB2,4700,KC,vs TB,27,27.25,7.3,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,60,0,0,,28,30,30,40,271,271,34.86,21.83,234.68,0.71,2.53,1.61,89.38,3.73,14.93,0.12,0.02,0.02,0.12,,,,,,,,
Davis Mills,,0,QB,QB2,4700,HOU,@ NYJ,9,20.25,8.5,3.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,27,0,0,,28,30,30,40,271,271,26.43,16.57,172.4,0.71,1.86,1,78.73,1.49,4.6,0.06,,,,,,,,,,,
Sean Tucker,,0,RB,RB3,4700,TB,@ KC,2,18.25,10.4,1.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,,148,0,0,2.7,0.6,35,61,61,40,271,271,,,,,,,,3.45,18,0.09,0.82,0.73,9.09,0.09,,,,,,,
Clayton Tune,,0,QB,QB2,4600,ARI,vs CHI,3,23,2.2,1.7,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,0,0,0,,29,30,30,41,271,271,2.63,1.5,7.75,0.25,0.88,,15.05,1.5,3.25,0.13,,,,,,,,,,,
Trey Benson,,0,RB,RB3,4600,ARI,vs CHI,17,23,1.4,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,100,,75,44,0,12.5,2.7,36,61,61,41,271,271,,,,,,,,5.17,19.5,,0.33,0.33,2,,,,,,,,
Desmond Ridder,,0,QB,QB2,4500,LV,@ CIN,25,18.25,7.9,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,115,39,0,6.16,1.4,30,30,30,42,271,271,26.47,16.95,186.53,0.63,1.63,0.74,61.81,3.63,13.53,0.26,0.05,0.05,-0.32,,,,,,,,
Jimmy Garoppolo,,0,QB,QB2,4500,LAR,@ SEA,22,25,8.2,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,41,0,0,,30,30,30,42,271,271,25.03,16.82,204.43,0.7,1.77,1.23,88.58,2.4,3.32,0.09,0.03,0.03,-0.04,,,,,,,,
Jaylen Wright,,0,RB,RB3,4500,MIA,@ BUF,11,21.5,2.6,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,157,19,0,1.8,0.4,37,61,61,42,271,271,,,,,,,,6,31.67,,0.17,,,,,,,,,,
Pierre Strong,,0,RB,RB3,4500,CLE,vs LAC,3,19.75,3.8,2.7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,100,,167,0,0,0.8,0.2,37,61,61,42,271,271,,,,,,,,3.38,17.19,0.08,1.08,0.73,6.38,,,,,,,,
Kyle Trask,,0,QB,QB2,4500,TB,@ KC,5,18.25,0.4,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,0,0,0,,30,30,30,42,271,271,2.5,0.75,5.75,,,,11.13,0.75,-0.75,,,,,,,,,,,,
Cam Akers,,0,RB,RB3,4500,MIN,vs IND,20,26.5,7.4,6.7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,106,13,0,7.3,1.6,37,61,61,42,271,271,,,,,0.03,,,10.95,43.2,0.3,1.35,1.05,8.4,0.05,,,,,,,
Andy Dalton,,0,QB,QB2,4400,CAR,vs NO,13,18,7.9,13.3,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,50,0,0,,31,30,30,43,271,271,31.85,20.12,224.91,0.76,2.13,1.4,87.71,2.53,8.05,0.1,0.02,0.02,-0.06,,,,,,,,
Dorian Thompson-Robinson,,0,QB,QB2,4400,CLE,vs LAC,12,19.75,3.8,3.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,5,0,0,,31,30,30,43,271,271,17,8.88,65.25,0.75,0.88,0.13,57.33,2.13,13.63,,,,,,,,,,,,
Taylor Heinicke,,0,QB,QB2,4300,LAC,@ CLE,10,21.75,7.3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,41,0,0,,32,30,30,44,271,271,25.65,16.05,176.27,0.76,1.92,1.03,87.61,2.95,15.3,0.08,0.03,0.03,-0.05,,,,,,,,
Jarrett Stidham,,0,QB,QB2,4300,DEN,@ BAL,31,18.75,8.7,13.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,0,0,0,,32,30,30,44,271,271,14.07,8.36,101.57,0.57,1.36,0.57,52.24,2.43,6.79,,,,,,,,,,,,
Cooper Rush,,0,QB,QB2,4300,DAL,@ ATL,20,24.5,6.2,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,,85,0,0,11,2.6,32,30,30,44,271,271,10.42,6.33,69.63,0.25,0.46,0.33,73.11,1.42,0.29,,,,,,,,,,,,
Skylar Thompson,,0,QB,QB2,4200,MIA,@ BUF,14,21.5,2.8,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,18,0,0,,33,30,30,45,271,271,15.33,9,80.11,0.33,0.67,0.11,17.34,1.67,2.78,,,,,,,,,,,,
Ameer Abdullah,,0,RB,RB3,4200,LV,@ CIN,23,18.25,4.8,2.6,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,121,0,0,5.6,1.3,40,61,61,45,271,271,,,,,,,,3.59,14.33,0.06,1.93,1.42,10.24,0.07,,,,,,,
Audric Estime,,0,RB,RB3,4100,DEN,@ BAL,5,18.75,0.5,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,141,58,0,3.5,0.9,41,61,61,46,271,271,,,,,,,,2.5,15,,,,,,,,,,,,
Michael Burton,,0,RB,FB2,4000,DEN,@ BAL,5,18.75,1.7,0.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,173,0,0,-0.1,,42,61,61,47,271,271,,,,,,,,,,,,,,,,,,,,,
Deuce Vaughn,,0,RB,RB3,4000,DAL,@ ATL,18,24.5,1.6,2.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,30,0,0,,42,61,61,47,271,271,,,,,,,,3.33,6.67,,1.11,1,6,,,,,,,,
Avery Williams,,0,RB,RB3,4000,ATL,vs DAL,28,27.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,0.75,3.05,,0.5,0.45,1.85,,,,,,,,
Nick Mullens,,0,QB,QB2,4000,MIN,vs IND,28,26.5,8.5,16.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,31,0,0,,34,30,30,47,271,271,25.94,17.06,206.94,1,1.55,1.1,87.28,1.45,0.71,,,,,,,,,,,,
C.J. Ham,,0,RB,FB1,4000,MIN,vs IND,20,26.5,2.3,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,,,,,,,,,,,,,,
Isaiah Davis,,0,RB,RB3,4000,NYJ,vs HOU,4,22.75,0.5,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,0.8,3.6,,,,,,,,,,,,
J.J. Taylor,,0,RB,RB3,4000,HOU,@ NYJ,27,20.25,3.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,152,0,0,2.3,0.6,42,61,61,47,271,271,,,,,,,,4.21,12.64,0.14,0.71,0.57,1.43,,,,,,,,
Carson Steele,,0,RB,RB3,4000,KC,vs TB,8,27.25,2.6,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,100,,166,0,0,0.9,0.2,42,61,61,47,271,271,,,,,,,,5.86,20,,0.86,0.43,1.43,,,,,,,,
Hendon Hooker,,0,QB,QB2,4000,DET,@ GB,24,25.25,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,0,0,0,,34,30,30,47,271,271,2.5,1.5,12.5,,0.5,,74.65,0.5,-0.5,,,,,,,,,,,,
Tyson Bagent,,0,QB,QB2,4000,CHI,@ ARI,26,21.5,6.8,12.3,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,22,0,0,,34,30,30,47,271,271,20.43,13.43,122.71,0.86,0.71,0.43,50.27,4.14,14.57,0.29,,,,,,,,,,,
Trevor Siemian,,0,QB,QB2,4000,TEN,vs NE,11,20.75,8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,172,35,0,0,,34,30,30,47,271,271,30.2,17.68,193.78,0.8,2.13,1.1,77.41,2.1,6.28,0.05,,,,,,,,,,,
JaMycal Hasty,,0,RB,RB3,4000,NE,@ TEN,9,17.25,4.9,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,168,0,0,0.7,0.2,42,61,61,47,271,271,,,,,,,,2.92,11.63,0.11,1.92,1.47,9.84,0.05,,,,,,,
Hassan Haskins,,0,RB,RB3,4000,LAC,@ CLE,24,21.75,2.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,16,0,0,,42,61,61,47,271,271,,,,,,,,3,10.09,,1.09,1,5.18,,,,,,,,
Will Shipley,,0,RB,RB3,4000,PHI,vs JAC,12,26.75,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,1.43,1.71,,,,,,,,,,,,
Kenny McIntosh,,0,RB,RB3,4000,SEA,vs LAR,16,23.5,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,1.5,5.5,,,,,,,,,,,,
Ronnie Rivers,,0,RB,RB3,4000,LAR,@ SEA,30,25,2.4,2.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,3.19,12.56,,0.69,0.69,3.19,,,,,,,,
Chris Brooks,,0,RB,RB3,4000,GB,vs DET,15,22.75,0.9,1.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,108,44,0,7.1,1.8,42,61,61,47,271,271,,,,,,,,3.75,13,,0.25,0.25,0.25,,,,,,,,
Craig Reynolds,,0,RB,RB3,4000,DET,@ GB,6,25.25,4.5,2.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,4.96,20.73,0.04,0.92,0.85,8.38,,,,,,,,
DeeJay Dallas,,0,RB,RB4,4000,ARI,vs CHI,17,23,4.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,100,,171,0,0,0.2,0.1,42,61,61,47,271,271,0.02,,,0.02,0.02,,,1.7,7.09,0.06,1.08,0.92,6,0.02,,,,,,,
Travis Homer,,0,RB,RB3,4000,CHI,@ ARI,13,21.5,4.3,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,0,,42,61,61,47,271,271,,,,,,,,2,9.88,0.02,1.32,1.1,9.92,0.04,,,,,,,
