,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Sean Tucker,,0,RB,RB2,4000,TB,@ NO,9,19.5,1.5,1.7,0.6,0,0,0,0,0,0.0388,1.11,3.22,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0,0,3.32,0.32,0.32,1,0,100,,2,0,0.1,37.2,9.3,39,55,55,45,246,246,,,,,,,,2.13,3.75,,0.38,0.38,2.88,,,,,,,,
Mitchell Trubisky,,0,QB,QB2,5500,BUF,@ NYJ,1,20.5,9.7,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,29,0,0,,20,28,28,30,247,247,26.41,16.93,176.63,0.68,1.82,1.01,82.9,3.39,16.49,0.18,,,,,,,,,,,
Cam Akers,,0,RB,RB4,5500,HOU,@ NE,15,16.25,7.3,6.7,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,100,,171,19,0,-0.1,,24,56,56,30,247,247,,,,,0.03,,,11.47,45.5,0.32,1.42,1.11,8.84,0.05,,,,,,,
Russell Wilson,,0,QB,QB2,5300,PIT,@ LV,24,16.75,8.1,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,60,0,0,,22,28,28,32,247,247,31.42,20.42,240.41,0.58,2.91,1.86,101.37,4.8,24.76,0.12,0.03,0.03,0.03,0.01,,,,,,,
Tyrod Taylor,,0,QB,QB2,5300,NYJ,vs BUF,5,21.5,8.6,9.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,39,0,0,,22,28,28,32,247,247,23.53,14.5,163.59,0.38,2.35,0.89,84.98,5.2,29.27,0.24,0.03,0.01,0.05,,,,,,,,
Michael Penix Jr,,0,QB,QB2,5200,ATL,@ CAR,20,20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,170,0,0,0,,23,28,28,33,247,247,,,,,,,,,,,,,,,,,,,,,
Jameis Winston,,0,QB,QB2,5100,CLE,@ PHI,18,16.75,9.4,2.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,45,0,0,,24,28,28,34,247,247,30.68,18.77,235.34,1.05,2.09,1.5,79.32,3.21,12.97,0.12,,,,,,,,,,,
Mac Jones,,0,QB,QB2,5100,JAC,@ CHI,6,21.75,7.1,11.2,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,168,46,0,0.24,0,24,28,28,34,247,247,30.6,20.21,207.91,0.84,1.98,1.07,81.23,2.72,7.6,0.02,,,,,,,,,,,
Malik Willis,,0,QB,QB2,5000,GB,vs ARI,23,26.25,7.5,2,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,0,0,0,,25,28,28,35,247,247,8.33,5,56.17,0.25,0.67,0.17,32.25,3.67,21.5,0.17,,,,,,,,,,,
Sam Howell,,0,QB,QB2,5000,SEA,vs SF,15,26.25,8.7,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,50,0,0,,25,28,28,35,247,247,35.06,22.17,228.56,1.22,3.61,1.22,70.01,2.94,16.56,0.33,0.06,0.06,0.22,,,,,,,,
Gardner Minshew,,0,QB,QB2,4900,LV,vs PIT,25,19.75,7.8,13.7,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,48,0,0,,26,28,28,36,247,247,30.06,19.04,210.6,0.56,2.31,1.21,87.67,3.02,12.67,0.1,0.02,0.02,,,,,,,,,
Taylor Heinicke,,0,QB,QB2,4900,LAC,@ DEN,11,17,7.3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,41,0,0,,26,28,28,36,247,247,25.65,16.05,176.27,0.76,1.92,1.03,87.61,2.95,15.3,0.08,0.03,0.03,-0.05,,,,,,,,
Jake Browning,,0,QB,QB2,4900,CIN,@ NYG,13,21,8.3,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,53,0,0,,26,28,28,36,247,247,27,19,215.11,0.78,2.67,1.33,89.5,3,14.11,0.33,0.11,0.11,-0.78,,,,,,,,
Drew Lock,,0,QB,QB2,4800,NYG,vs CIN,28,25,8.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,34,0,0,,27,28,28,37,247,247,28.07,16.75,188.68,0.82,1.39,1,75.3,2.75,10.68,0.18,0.04,0.04,0.04,,,,,,,,
Mason Rudolph,,0,QB,QB2,4800,TEN,vs IND,27,22,6.9,10.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,29,0,0,,27,28,28,37,247,247,22.62,14.29,150.95,0.52,1.1,0.9,82.1,2.05,4.67,,,,,,,,,,,,
Jake Haener,,0,QB,QB2,4800,NO,vs TB,22,23,0.9,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,0,0,0,,27,28,28,37,247,247,2.67,0.67,5.67,,,,12.7,1.67,2.67,,,,,,,,,,,,
Dare Ogunbowale,,0,RB,RB3,4800,HOU,@ NE,15,16.25,4.2,1.1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,100,,164,0,0,0.8,0.2,31,56,56,37,247,247,,,,,,,,2.25,7.2,0.06,1.97,1.38,10.59,0.03,,,,,,,
Bryce Young,,0,QB,QB2,4700,CAR,vs ATL,3,26,5.5,11,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,46,0,0,,28,28,28,38,247,247,31,18.42,167.37,0.68,3.63,0.58,71.91,2.37,14.68,0.05,,,,,,,,,,,
Kenny Pickett,,0,QB,QB2,4700,PHI,vs CLE,10,25.25,4.6,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,58,0,0,,28,28,28,38,247,247,28.52,17.84,178.96,0.52,0.92,0.52,39.21,3.88,11.64,0.16,,,,,,,,,,,
Davis Mills,,0,QB,QB2,4600,HOU,@ NE,14,16.25,8.3,3.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,31,0,0,,29,28,28,39,247,247,27.18,17.06,177.47,0.74,1.91,1.03,80.99,1.53,4.74,0.06,,,,,,,,,,,
Trey Benson,,0,RB,RB3,4600,ARI,@ GB,20,20.75,1.5,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,100,,146,46,0,2.6,0.6,33,56,56,39,247,247,,,,,,,,6.25,20.25,,0.5,0.5,3,,,,,,,,
Jacoby Brissett,,0,QB,QB2,4500,NE,vs HOU,16,22.75,8.1,11.4,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,22,0,0,,30,28,28,40,247,247,21.69,13.25,140.88,0.3,1.83,0.66,69.79,3.04,12.08,0.19,0.01,0.01,0.03,,,,,,,,
Marcus Mariota,,0,QB,QB2,4500,WAS,@ BAL,30,21.75,9.5,6.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,35,0,0,,30,28,28,40,247,247,23.99,14.96,178.27,0.61,2.17,1.07,82.83,4.04,23.6,0.19,0.04,0.03,0.76,0.02,,,,,,,
Khalil Herbert,,0,RB,RB3,4500,CHI,vs JAC,17,23.25,7.9,10.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,34,56,56,40,247,247,,,,,,,,8.27,39.82,0.2,1.36,1,6.47,0.04,,,,,,,
Cooper Rush,,0,QB,QB2,4300,DAL,vs DET,21,28,6.3,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,161,0,0,1.04,0.2,32,28,28,42,247,247,10.39,6.26,70.65,0.22,0.48,0.35,74.46,1.43,0.22,,,,,,,,,,,,
D'Ernest Johnson,,0,RB,RB3,4300,JAC,@ CHI,14,21.75,5.5,2.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,116,0,0,6.4,1.5,36,56,56,42,247,247,,,,,,,,3.05,14.05,0.05,0.87,0.68,6,,,,,,,,
Jarrett Stidham,,0,QB,QB2,4200,DEN,vs LAC,26,20,8.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,0,0,0,,33,28,28,43,247,247,15.15,9,109.38,0.62,1.46,0.62,56.25,2.46,7.46,,,,,,,,,,,,
Tyson Bagent,,0,QB,QB2,4200,CHI,vs JAC,29,23.25,6.2,12.3,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,173,39,0,-0.3,,33,28,28,43,247,247,23.83,15.67,143.17,1,0.83,0.5,58.65,4.33,17.5,0.33,,,,,,,,,,,
Kenny McIntosh,,0,RB,RB3,4200,SEA,vs SF,6,26.25,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,37,56,56,43,247,247,,,,,,,,1.5,5.5,,,,,,,,,,,,
Aaron Shampklin,,0,RB,RB3,4100,PIT,@ LV,19,16.75,0.4,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,172,0,0,-0.2,,38,56,56,44,247,247,,,,,,,,2.5,9.5,,,,,,,,,,,,
Will Shipley,,0,RB,RB3,4100,PHI,vs CLE,23,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,38,56,56,44,247,247,,,,,,,,,,,,,,,,,,,,,
Hendon Hooker,,0,QB,QB2,4000,DET,@ DAL,8,24.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,30,0,100,,166,0,0,0.66,0.2,34,28,28,45,247,247,,,,,,,,,,,,,,,,,,,,,
Sam Ehlinger,,0,QB,QB2,4000,IND,@ TEN,2,19.5,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,3,0,0,,34,28,28,45,247,247,14.43,9.14,81.86,0.43,2,0.43,45.71,2.86,13.71,,,,,,,,,,,,
Kyle Trask,,0,QB,QB2,4000,TB,@ NO,4,19.5,0.4,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,0,0,0,,34,28,28,45,247,247,2.5,0.75,5.75,,,,11.13,0.75,-0.75,,,,,,,,,,,,
Clayton Tune,,0,QB,QB2,4000,ARI,@ GB,32,20.75,2.3,1.7,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,0,0,0,,34,28,28,45,247,247,3,1.71,8.86,0.29,1,,17.2,1.29,3.43,0.14,,,,,,,,,,,
Josh Johnson,,0,QB,QB2,4000,BAL,vs WAS,19,28.75,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,6,0,0,,34,28,28,45,247,247,20.5,14,155.5,0.5,0.75,1.25,72.83,2.25,7,,,,,,,,,,,,
Brandon Allen,,0,QB,QB2,4000,SF,@ SEA,9,22.75,7.7,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,170,0,0,0,,34,28,28,45,247,247,17.53,9.93,107.4,0.4,1.4,0.67,69.11,2.27,4.2,,0.07,,,,,,,,,,
Isaiah Davis,,0,RB,RB3,4000,NYJ,vs BUF,24,21.5,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,1.5,3,,,,,,,,,,,,
Reggie Gilliam,,0,RB,FB1,4000,BUF,@ NYJ,25,20.5,2.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,0.13,0.13,,0.78,0.61,4.83,0.09,,,,,,,
Dante Miller,,0,RB,RB3,4000,NYG,vs CIN,22,25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
Trayveon Williams,,0,RB,RB3,4000,CIN,@ NYG,10,21,2.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,1.72,8.53,,0.53,0.42,2.06,,,,,,,,
Craig Reynolds,,0,RB,RB3,4000,DET,@ DAL,21,24.5,4.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,150,0,0,2.1,0.5,39,56,56,45,247,247,,,,,,,,5,21.46,0.04,1,0.92,9.08,,,,,,,,
Sione Vaki,,0,RB,RB4,4000,DET,@ DAL,21,24.5,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,100,,167,0,0,0.5,0.1,39,56,56,45,247,247,,,,,,,,,,,1,1,17,,,,,,,,
Hunter Luepke,,0,RB,RB1,4000,DAL,vs DET,11,28,2.3,1.3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,0.71,2.36,0.07,0.86,0.71,7.79,,,,,,,,
Raheem Blackshear,,0,RB,RB3,4000,CAR,vs ATL,27,26,3.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,1.54,5.13,0.13,0.79,0.67,5.75,,,,,,,,
Avery Williams,,0,RB,RB3,4000,ATL,@ CAR,32,20,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,0.88,3.59,,0.59,0.53,2.18,,,,,,,,
Jonathan Ward,,0,RB,RB4,4000,PIT,@ LV,19,16.75,1.9,0.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,158,0,0,1.3,0.3,39,56,56,45,247,247,,,,,,,,0.86,3.55,,0.36,0.27,2.36,0.05,,,,,,,
Dylan Laube,,0,RB,RB3,4000,LV,vs PIT,2,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,62,0,100,,175,0,0,-1,,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
Kimani Vidal,,0,RB,RB3,4000,LAC,@ DEN,8,17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,20,0,100,,71,0,0,13.1,3.3,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
Audric Estime,,0,RB,RB3,4000,DEN,vs LAC,13,20,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,158,0,0,1.3,0.3,39,56,56,45,247,247,,,,,,,,2,14,,,,,,,,,,,,
Michael Burton,,0,RB,FB2,4000,DEN,vs LAC,13,20,1.7,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
Evan Hull,,0,RB,RB3,4000,IND,@ TEN,16,19.5,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,1,1,,1,1,6,,,,,,,,
Julius Chestnut,,0,RB,RB3,4000,TEN,vs IND,29,22,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,169,6,0,0.2,0.1,39,56,56,45,247,247,,,,,,,,1.8,2.4,,0.6,0.6,8.2,,,,,,,,
Pierre Strong,,0,RB,RB3,4000,CLE,@ PHI,28,16.75,3.8,2.7,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,,95,0,0,9.8,2.5,39,56,56,45,247,247,,,,,,,,3.35,17.3,0.09,0.91,0.65,5.17,,,,,,,,
D.J. Williams,,0,RB,RB3,4000,TB,@ NO,9,19.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
Jordan Mims,,0,RB,RB3,4000,NO,vs TB,7,23,0.5,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,135,0,0,3.8,1,39,56,56,45,247,247,,,,,,,,1,2.75,,0.5,,,,,,,,,,
Adam Prentice,,0,RB,RB1,4000,NO,vs TB,7,23,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
Terrell Jennings,,0,RB,RB3,4000,NE,vs HOU,12,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,53,0,100,,158,0,0,1.3,0.3,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
DeeJay Dallas,,0,RB,RB4,4000,ARI,@ GB,20,20.75,4.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,0.02,,,0.02,0.02,,,1.78,7.43,0.06,1.13,0.97,6.29,0.02,,,,,,,
Chris Brooks,,0,RB,RB3,4000,GB,vs ARI,18,26.25,0.5,1.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,100,,150,0,0,2.1,0.5,39,56,56,45,247,247,,,,,,,,3.5,7.5,,,,,,,,,,,,
Andrew Beck,,0,RB,RB1,4000,GB,vs ARI,18,26.25,3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
Rasheen Ali,,0,RB,RB3,4000,BAL,vs WAS,30,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
Patrick Ricard,,0,RB,FB1,4000,BAL,vs WAS,30,28.75,2.1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
Chris Rodriguez Jr.,,0,RB,RB3,4000,WAS,@ BAL,4,21.75,5.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,6,30,0.25,0.25,0.25,1.5,,,,,,,,
Patrick Taylor,,0,RB,RB3,4000,SF,@ SEA,31,22.75,3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,135,0,0,3.8,1,39,56,56,45,247,247,,,,,,,,2.83,11.35,0.04,0.87,0.61,3,,,,,,,,
Kyle Juszczyk,,0,RB,FB1,4000,SF,@ SEA,31,22.75,3.8,3.9,3.7,0,0,0,0,0,0,0,0,0,2.55,0.079,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,,89,21,0,10.6,2.7,39,56,56,45,247,247,,,,,,,,,,,,,,,,,,,,,
Khari Blasingame,,0,RB,FB1,4000,CHI,vs JAC,17,23.25,1.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,170,0,0,0,,39,56,56,45,247,247,,,,,,,,0.38,1.1,,0.66,0.45,3.41,,,,,,,,
Bo Melton,,0,WR,WR6,3500,GB,vs ARI,1,26.25,8.1,12.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,132,0,0,4.3,1.2,46,111,111,50,247,247,,,,,,,,0.63,3.63,,3.63,2.25,32.25,0.13,,,,,,,
Olamide Zaccheaus,,0,WR,WR5,3500,WAS,@ BAL,3,21.75,5.4,3.5,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,,114,5,0,6.7,1.9,46,111,111,50,247,247,,,,,,,,0.07,0.15,,3.1,1.92,26.93,0.17,,,,,,,
Johnny Wilson,,0,WR,WR5,3300,PHI,vs CLE,8,25.25,0.8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,48,111,111,52,247,247,,,,,,,,,,,1.5,0.25,2.25,,,,,,,,
Malik Heath,,0,WR,WR5,3300,GB,vs ARI,1,26.25,2.7,2.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,7,0,0,,48,111,111,52,247,247,,,,,,,,,,,2.07,1.36,10.79,0.07,,,,,,,
Trenton Irwin,,0,WR,WR5,3200,CIN,@ NYG,24,21,5.1,5.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,49,111,111,53,247,247,,,,,,,,0.03,0.38,,2.41,1.55,20.59,0.17,,,,,,,
Roman Wilson,,0,WR,WR5,3200,PIT,@ LV,19,16.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,83,0,100,,170,0,0,0,,49,111,111,53,247,247,,,,,,,,,,,,,,,,,,,,,
Kayshon Boutte,,0,WR,WR5,3100,NE,vs HOU,13,22.75,1.6,1.3,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,,63,24,0,14.9,4.8,50,111,111,54,247,247,,,,,,,,,,,2,1,11,,,,,,,,
Jacob Cowing,,0,WR,WR5,3000,SF,@ SEA,28,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,,,,,,,,,,,,,,
Ronnie Bell,,0,WR,WR6,3000,SF,@ SEA,28,22.75,3.6,2.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,,,,1.23,0.54,6.15,0.23,,,,,,,
Parker Washington,,0,WR,WR5,3000,JAC,@ CHI,6,21.75,5.2,5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,,,,2.36,1.73,13.91,0.18,,,,,,,
DeAndre Carter,,0,WR,WR5,3000,CHI,vs JAC,15,23.25,4.5,0.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,0.16,0.99,,1.72,1.17,13.41,0.06,,,,,,,
Irvin Charles,,0,WR,WR5,3000,NYJ,vs BUF,4,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,,,,0.14,,,,,,,,,,
Marquez Valdes-Scantling,,0,WR,WR5,3000,BUF,@ NYJ,25,20.5,6.9,3.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,,170,0,0,0,,51,111,111,55,247,247,,,,,,,,0.09,0.51,,4,1.99,33.57,0.17,,,,,,,
Isaiah Hodgins,,0,WR,WR5,3000,NYG,vs CIN,7,25,5.9,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,156,17,0,1.5,0.5,51,111,111,55,247,247,,,,,,,,,,,3.48,2.52,27.04,0.3,,,,,,,
