,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Dalvin Cook,,0,RB,RB2,4000,DAL,@ SF,13,21,10.7,3,0,0,0,0,0,0,0.2245,5.77,25.95,0.19,5.77,0,0,0,0,0,0,0,0,0,0,0,3.74,3.74,0,0,25.14,3.74,3.74,43,0,100,,158,34,0.9,3.2,0.8,43,54,54,48,250,250,,,,,0.01,,,15.43,70.4,0.54,3.57,2.72,21.29,0.06,,,,,,,
Raiders,,0,DST,DST1,2400,LV,vs KC,17,25.25,5,8.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.38,0.08,0,0.15,25.25,3.72,3.72,0,0,13.72,3.72,3.72,11,0,100,,160,0,1.6,3,1.3,15,27,27,64,251,251,,,,,,,,,,,,,,,1.81,0.61,0.46,0.09,0.03,24.69,359.59
Emanuel Wilson,,0,RB,RB2,4400,GB,@ JAC,10,26.25,4.3,3,5.5,0,0,0,0,0,0.2346,7.75,36.87,0,7.75,0,0,0,0,0,0,0,0,0,0,0,3.69,3.69,0,0,12.29,3.69,3.69,50,0,100,,167,4,0.8,2.3,0.5,39,55,55,44,252,252,,,,,,,,5.08,25.5,,1.17,0.83,5.83,0.08,,,,,,,
Dolphins,,0,DST,DST1,3000,MIA,vs ARI,12,21,6.7,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0.5,0.5,0,0,21,3.69,3.69,0,0,17.09,3.69,3.69,14,0,100,,182,0,1.2,0,,9,28,28,58,252,252,,,,,,,,,,,,,,,2.21,0.86,0.45,0.21,0.03,23.8,361.27
D'Ernest Johnson,,0,RB,RB2,4800,JAC,vs GB,12,22.75,5.5,2.2,3.9,0,0,0,0,0,0.2597,7.54,31.88,0.08,7.54,0,0,0,0,0,0,0,0,0,0,0,3.67,3.67,0,0,14.67,3.67,3.67,42,0,100,,157,0,0.8,3.3,0.7,35,56,56,40,253,253,,,,,,,,3.18,14.63,0.05,0.94,0.74,6.55,,,,,,,,
Adam Trautman,,0,TE,TE1,2500,DEN,vs CAR,5,26.75,3.8,3.8,1.3,0,0,0,0,0,0,0,0,0,2.34,0.0674,2.34,1.43,15.06,0.11,0,0,0,0,0,0,3.6,3.6,0,0,11.2,3.6,3.6,6,0,100,,48,5,1.4,18.5,7.4,33,47,47,63,254,254,,,,,,,,,,,2.32,1.58,16.55,0.13,,,,,,,
Luke Schoonmaker,,0,TE,TE2,2700,DAL,@ SF,29,21,3.5,2.2,4.5,0,0,0,0,0,0,0,0,0,2.19,0.0588,2.19,1.54,11.71,0.14,0,0,0,0,0,0,3.55,3.55,0,0,10.55,3.55,3.55,50,0,100,,182,0,1.3,0,,31,48,48,61,255,255,,,,,,,,,,,1.67,1.07,8.07,0.13,,,,,,,
Eagles,,0,DST,DST1,3100,PHI,@ CIN,16,25,6.1,6.1,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0.45,0,0,0.09,25,3.5,3.5,0,0,15.7,3.5,3.5,8,0,100,,132,19,1.1,6,1.9,8,29,29,57,256,256,,,,,,,,,,,,,,,2.62,0.78,0.54,0.22,0.03,22.05,346.85
Jamaal Williams,,0,RB,RB2,4200,NO,@ LAC,5,17,7.6,4.7,3.4,0,0,0,0,0,0.2227,6.39,24.07,0.18,6.39,0,0,0,0,0,0,0,0,0,0,0,3.49,3.49,0,0,18.69,3.49,3.49,60,0,100,,179,15,0.8,0.4,0.1,41,57,57,46,257,257,,,,,,,,9.59,37.15,0.29,2.08,1.68,11.67,0.07,,,,,,,
Jake Bobo,,0,WR,WR3,3300,SEA,vs BUF,4,21,3.9,4.1,2.9,0,0,0,0,0,0,0,0,0,2.32,0.0609,2.32,1.67,14.6,0.06,0,0,0,0,0,0,3.49,3.49,0,0,11.29,3.49,3.49,75,0,100,,165,0,1.1,2.5,0.8,50,106,106,55,257,257,,,,,,,,0.05,0.16,0.05,1.89,1.42,13.79,0.11,,,,,,,
Jaguars,,0,DST,DST1,2300,JAC,vs GB,6,26.25,6.4,7.2,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0.24,0.16,0,0.08,26.25,3.37,3.37,0,0,16.17,3.37,3.37,12,0,100,,169,0,1.5,2,0.9,16,30,30,65,258,258,,,,,,,,,,,,,,,2.26,0.71,0.48,0.2,0.01,23.57,355.61
Dameon Pierce,,0,RB,RB2,4900,HOU,vs IND,25,24.75,7,5.5,5.5,0,0,0,0,0,0.2074,5.65,23.18,0.17,5.65,0,0,0,0,0,0,0,0,0,0,0,3.34,3.34,0,0,17.34,3.34,3.34,60,0,100,,179,21,0.7,0.4,0.1,34,58,58,39,259,259,,,,,,,,12.6,48.3,0.23,1.9,1.47,8.9,0.03,,,,,,,
Jeremy Ruckert,,0,TE,TE2,2500,NYJ,@ NE,22,24,1.9,3.1,1.8,0,0,0,0,0,0,0,0,0,2.91,0.0705,2.91,1.87,14.66,0,0,0,0,0,0,0,3.34,3.34,0,0.49,7.14,3.34,3.34,34,0,100,,147,24,1.3,4.4,1.8,33,49,49,63,259,259,,,,,,,,,,,2.06,1.35,11.24,,,,,,,,
Malik Washington,,0,WR,WR4,3000,MIA,vs ARI,1,25.5,1.2,0,1.6,0,0,0,0,0,0,0,0,0,2.25,0.0632,2.25,1.48,14.01,0.07,0,0,0,0,0,0,3.3,3.3,0,1.5,5.7,3.3,3.3,84,0,100,,182,25,1.1,0,,53,107,107,58,260,260,,,,,,,,,,,1.33,1,5.67,,,,,,,,
Tyler Scott,,0,WR,WR4,3000,CHI,@ WAS,32,22.25,2,2.8,0,0,0,0,0,0,0,0,0,0,3.07,0.0797,3.07,1.63,15.99,0,0,0,0,0,0,0,3.23,3.23,0,0.23,7.23,3.23,3.23,84,0,100,,182,29,1.1,0,,53,108,108,58,261,261,,,,,,,,0.54,3.15,,2.46,1.31,12.92,,,,,,,,
Kendrick Bourne,,0,WR,WR3,3500,NE,vs NYJ,25,17,6,12.6,2.3,0,0,0,0,0,0,0,0,0,1.72,0.0529,1.72,1.18,14.35,0.1,0,0,0,0,0,0,3.22,3.22,0,0,15.22,3.22,3.22,84,0,100,,182,21,0.9,0,,48,109,109,53,262,262,0.01,0.01,0.24,,,0.01,1.54,0.18,1.63,,3.94,2.66,34.23,0.21,,,,,,,
Isaac Guerendo,,0,RB,RB2,6100,SF,vs DAL,20,26.5,3.4,0,2.1,0,0,0,0,0,0.1697,5.13,30.5,0.02,5.13,0,0,0,0,0,0,0,0,0,0,0,3.17,3.17,0,0,9.97,3.17,3.17,12,0,100,,45,0,0.5,19.2,3.1,22,59,59,27,263,263,,,,,,,,3.29,20.29,,0.14,0.14,0.71,,,,,,,,
DJ Turner,,0,WR,WR3,3400,LV,vs KC,16,16.75,0.8,0,0,0,0,0,0,0,0,0,0,0,4.95,0.1375,4.95,1.12,14.36,0.1,0,0,0,0,0,0,3.16,3.16,0,1.96,4.76,3.16,3.16,30,0,100,,83,0,0.9,13.2,3.9,49,110,110,54,264,264,,,,,,,,0.8,5.2,,0.2,,,,,,,,,,
Parker Washington,,0,WR,WR4,3000,JAC,vs GB,12,22.75,5,5,1,0,0,0,0,0,0,0,0,0,2.07,0.0597,2.07,1.46,10.87,0.09,0,0,0,0,0,0,3.09,3.09,0,0,13.09,3.09,3.09,46,0,100,,120,0,1,7.6,2.5,53,111,111,58,265,265,,,,,,,,,,,2,1.46,11.77,0.15,,,,,,,
Xavier Hutchinson,,0,WR,WR3,3400,HOU,vs IND,14,24.75,1.5,1.8,1.4,0,0,0,0,0,0,0,0,0,3.2,0.0762,3.2,1.39,16.18,0,0,0,0,0,0,0,3.01,3.01,0,0.76,6.01,3.01,3.01,72,0,100,,161,12,0.9,2.9,0.9,49,112,112,54,266,266,,,,,,,,0.28,2.72,,1.56,0.67,7.5,,,,,,,,
Pierre Strong,,0,RB,RB2,4500,CLE,vs BAL,7,18.5,3.9,2.7,3.8,0,0,0,0,0,0.2077,5.36,25.59,0.06,5.36,0,0,0,0,0,0,0,0,0,0,0,2.92,2.92,0,0,10.72,2.92,2.92,56,0,100,,175,0,0.6,1.3,0.3,38,60,60,43,267,267,,,,,,,,3.52,17.88,0.08,1.08,0.72,6.52,,,,,,,,
Scotty Miller,,0,WR,WR4,3000,PIT,vs NYG,24,21.75,5.4,3.3,2.5,0,0,0,0,0,0,0,0,0,1.61,0.0505,1.61,1,14.42,0.07,0,0,0,0,0,0,2.86,2.86,0,0,13.66,2.86,2.86,84,0,100,,182,0,1,0,,53,113,113,58,268,268,,,,,,,,0.15,1.47,0.02,2.67,1.58,20.29,0.11,,,,,,,
David Moore,,0,WR,WR3,3000,CAR,@ DEN,10,13.75,5.9,3.4,1.9,0,0,0,0,0,0,0,0,0,1.68,0.0576,1.68,1,12.86,0.09,0,0,0,0,0,0,2.83,2.83,0,0,14.63,2.83,2.83,45,0,100,,118,0,0.9,7.9,2.6,53,114,114,58,269,269,,,,,,,,0.23,1.7,,2.74,1.58,23.82,0.25,,,,,,,
Trey Sermon,,0,RB,RB2,5300,IND,@ HOU,6,20.25,4.8,2.5,6.2,0,0,0,0,0,0.2019,5.05,18.04,0.16,5.05,0,0,0,0,0,0,0,0,0,0,0,2.76,2.76,0,0,12.36,2.76,2.76,49,0,100,,166,0,0.5,2.4,0.5,30,61,61,35,270,270,,,,,,,,5.9,22.8,0.15,0.8,0.65,4,,,,,,,,
Blake Corum,,0,RB,RB2,4300,LAR,vs MIN,1,22,1.6,0,2.1,0,0,0,0,0,0.1857,5.63,22.64,0.08,5.63,0,0,0,0,0,0,0,0,0,0,0,2.74,2.74,0,0.34,5.94,2.74,2.74,45,0,100,,162,24,0.6,2.8,0.7,40,62,62,45,271,271,,,,,,,,4,16,,0.25,0.25,2,,,,,,,,
Xavier Gipson,,0,WR,WR4,3000,NYJ,@ NE,22,24,3.3,3.2,0.7,0,0,0,0,0,0,0,0,0,2.58,0.0624,2.58,1.35,12.99,0,0,0,0,0,0,0,2.65,2.65,0,0,9.25,2.65,2.65,49,0,100,,124,0,0.9,7.1,2.4,53,115,115,58,272,272,,,,,,,,0.33,2.83,0.04,1.83,1,10.46,,,,,,,,
Jalen Brooks,,0,WR,WR4,3200,DAL,@ SF,29,21,1.9,4.1,2.5,0,0,0,0,0,0,0,0,0,2.39,0.0642,2.39,1.07,14.69,0,0,0,0,0,0,0,2.54,2.54,0,0,6.34,2.54,2.54,84,0,100,,182,39,0.8,0,,51,116,116,56,273,273,,,,,,,,,,,2.5,1.38,17.63,,,,,,,,
John Bates,,0,TE,TE2,2500,WAS,vs CHI,6,23.75,3.1,2.4,0.8,0,0,0,0,0,0,0,0,0,1.76,0.049,1.76,1.16,10.3,0.03,0,0,0,0,0,0,2.37,2.37,0,0,8.57,2.37,2.37,40,0,100,,160,0,0.9,3,1.2,33,50,50,63,274,274,,,,,,,,,,,2.08,1.45,13.74,0.05,,,,,,,
Jalin Hyatt,,0,WR,WR4,3000,NYG,@ PIT,27,15.75,4.9,4.9,0.3,0,0,0,0,0,0,0,0,0,2.34,0.0768,2.34,1,12.95,0,0,0,0,0,0,0,2.3,2.3,0,0,12.1,2.3,2.3,84,0,100,,182,0,0.8,0,,53,117,117,58,275,275,,,,,,,,,,,2.67,1.33,21.06,,,,,,,,
Panthers,,0,DST,DST1,2300,CAR,@ DEN,22,26.75,6,4.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.26,0.26,0,0,26.75,2.24,2.24,0,0,14.24,2.24,2.24,9,0,100,,142,8,1,5,2.2,16,31,31,65,276,276,,,,,,,,,,,,,,,2.38,0.78,0.55,0.15,0.03,23.62,345.75
Kimani Vidal,,0,RB,RB2,5300,LAC,vs NO,27,24.5,5.1,0,8,0,0,0,0,0,0.1472,4.07,15.18,0.08,4.07,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,12.2,2,2,55,0,100,,173,0,0.4,1.6,0.3,30,63,63,35,277,277,,,,,,,,3.5,10.5,,1.5,1.5,24.5,0.5,,,,,,,
Khadarel Hodge,,0,WR,WR4,3000,ATL,@ TB,30,24.5,3.6,2.7,2.9,0,0,0,0,0,0,0,0,0,0.87,0.0267,0.87,0.5,9.18,0.07,0,0,0,0,0,0,1.84,1.84,0,0,9.04,1.84,1.84,84,0,100,,182,0,0.6,0,,53,118,118,58,278,278,,,,,,,,0.02,,,1.67,0.97,15.26,0.03,,,,,,,
Johnny Wilson,,0,WR,WR4,3000,PHI,@ CIN,7,22.5,0.8,0,0.5,0,0,0,0,0,0,0,0,0,1.66,0.05,1.66,0.65,7.36,0.04,0,0,0,0,0,0,1.63,1.63,0,0.43,3.23,1.63,1.63,84,0,100,,182,0,0.5,0,,53,119,119,58,279,279,,,,,,,,,,,1.5,0.25,2.25,,,,,,,,
Jacob Cowing,,0,WR,WR4,3100,SF,vs DAL,9,26.5,2.6,0,1.2,0,0,0,0,0,0,0,0,0,0.71,0.021,0.71,0.46,10.86,0.01,0,0,0,0,0,0,1.61,1.61,0,0,6.81,1.61,1.61,84,0,100,,182,0,0.5,0,,52,120,120,57,280,280,,,,,,,,,,,0.5,0.33,8.33,,,,,,,,
Titans,,0,DST,DST1,2200,TEN,@ DET,2,29,5.2,5.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.3,0.2,0.1,0,29,1.6,1.6,0,0,12,1.6,1.6,14,0,100,,182,15,0.7,0,,17,32,32,66,281,281,,,,,,,,,,,,,,,2.32,0.73,0.43,0.12,0.01,22,352.27
Alex Bachman,,0,WR,WR4,3000,LV,vs KC,16,16.75,2.3,0,1.5,0,0,0,0,0,0,0,0,0,0.73,0.0204,0.73,0.66,7.07,0.01,0,0,0,0,0,0,1.43,1.43,0,0,6.03,1.43,1.43,84,0,100,,182,0,0.5,0,,53,121,121,58,282,282,,,,,,,,0.17,-0.5,,0.5,0.5,5.17,,,,,,,,
Dareke Young,,0,WR,WR4,3000,SEA,vs BUF,4,21,2.1,0,0,0,0,0,0,0,0,0,0,0,1.02,0.0267,1.02,0.49,6.26,0.03,0,0,0,0,0,0,1.3,1.3,0,0,5.5,1.3,1.3,84,0,100,,182,0,0.4,0,,53,122,122,58,283,283,,,,,,,,,,,1,0.67,8,,,,,,,,
Tylan Wallace,,0,WR,WR4,3000,BAL,@ CLE,8,26,1.3,0.3,2.5,0,0,0,0,0,0,0,0,0,0.56,0.0188,0.56,0.35,4.31,0,0,0,0,0,0,0,0.78,0.78,0,0,3.38,0.78,0.78,84,0,100,,182,0,0.3,0,,53,123,123,58,284,284,,,,,,,,,,,0.74,0.39,4.26,,,,,,,,
Julius Chestnut,,0,RB,RB2,4100,TEN,@ DET,11,16.5,1.6,0,1.2,0,0,0,0,0,0.0747,1.76,5.97,0.01,1.76,0,0,0,0,0,0,0,0,0,0,0,0.66,0.66,0,0,3.86,0.66,0.66,43,0,100,,158,6,0.2,3.2,0.8,42,64,64,47,285,285,,,,,,,,1.86,4.14,,0.57,0.57,7.14,,,,,,,,
Hunter Luepke,,0,RB,RB1,4000,DAL,@ SF,13,21,2.3,1.3,4.4,0,0,0,0,0,0.0428,1.1,3.44,0.05,1.1,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,0,0,5.24,0.64,0.64,62,0,100,,182,0,0.2,0,,43,65,65,48,286,286,,,,,,,,0.71,2.36,0.07,0.86,0.71,7.79,,,,,,,,
Joe Flacco,,0,QB,QB2,5800,IND,@ HOU,28,20.25,7.6,24.4,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,51,0,0,,18,33,33,30,287,287,37.41,23.58,242.04,0.84,1.9,1.32,85.06,1.48,3.22,0.08,,,-0.04,,,,,,,,
Ty Johnson,,0,RB,RB3,5500,BUF,@ SEA,30,24,5.2,3.6,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,28,66,66,33,287,287,,,,,,,,3.65,16.42,0.07,2.1,1.42,11.52,0.09,,,,,,,
Tyler Goodson,,0,RB,RB3,5500,IND,@ HOU,6,20.25,4.3,3,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,14,0,0,,28,66,66,33,287,287,,,,,,,,4,21.5,0.1,1.8,1.4,8.1,,,,,,,,
Sam Howell,,0,QB,QB2,5400,SEA,vs BUF,14,21,8.7,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,50,0,0,,22,33,33,34,287,287,35.06,22.17,228.56,1.22,3.61,1.22,70.01,2.94,16.56,0.33,0.06,0.06,0.22,,,,,,,,
Marcus Mariota,,0,QB,QB2,5300,WAS,vs CHI,4,23.75,9.5,6.9,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,36,0,0,,23,33,33,35,287,287,23.98,14.99,178.56,0.6,2.15,1.08,83.39,4.12,23.71,0.19,0.04,0.03,0.75,0.02,,,,,,,
Mitchell Trubisky,,0,QB,QB2,5300,BUF,@ SEA,19,24,9.7,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,,184,29,0,-0.3,,23,33,33,35,287,287,26.41,16.93,176.63,0.68,1.82,1.01,82.9,3.39,16.49,0.18,,,,,,,,,,,
Tyrod Taylor,,0,QB,QB2,5200,NYJ,@ NE,13,24,8.6,9.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,39,0,0,,24,33,33,36,287,287,23.53,14.5,163.59,0.38,2.35,0.89,84.98,5.2,29.27,0.24,0.03,0.01,0.05,,,,,,,,
Michael Penix Jr,,0,QB,QB2,5200,ATL,@ TB,24,24.5,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,0,0,0,,24,33,33,36,287,287,1,1,14,,,,143.8,,,,,,,,,,,,,,
Sean Tucker,,0,RB,RB3,5200,TB,vs ATL,19,23,10.9,1.7,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,,165,0,0,2.5,0.5,31,66,66,36,287,287,,,,,,,,3.6,19.5,0.1,0.8,0.7,8.8,0.1,,,,,,,
Mac Jones,,0,QB,QB2,5100,JAC,vs GB,25,22.75,7.2,11.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,44,0,0,,25,33,33,37,287,287,29.93,19.77,203.32,0.82,1.95,1.05,81.9,2.66,7.43,0.02,,,,,,,,,,,
Trey Benson,,0,RB,RB3,5100,ARI,@ MIA,29,21,1.3,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,100,,176,54,0,1,0.2,32,66,66,37,287,287,,,,,,,,6,21.4,,0.4,0.4,2.4,,,,,,,,
Cam Akers,,0,RB,RB3,5000,MIN,@ LAR,16,25,7.4,6.7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,13,0,0,,33,66,66,38,287,287,,,,,0.03,,,10.95,43.2,0.3,1.35,1.05,8.4,0.05,,,,,,,
Carson Wentz,,0,QB,QB2,5000,KC,@ LV,16,25.25,7.3,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,60,0,0,,26,33,33,38,287,287,34.86,21.83,234.68,0.71,2.53,1.61,89.38,3.73,14.93,0.12,0.02,0.02,0.12,,,,,,,,
Malik Willis,,0,QB,QB2,5000,GB,@ JAC,32,26.25,7.5,2,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,112,0,0,8.54,1.7,26,33,33,38,287,287,8.33,5,56.17,0.25,0.67,0.17,32.25,3.67,21.5,0.17,,,,,,,,,,,
Josh Johnson,,0,QB,QB2,5000,BAL,@ CLE,11,26,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,6,0,0,,26,33,33,38,287,287,20.5,14,155.5,0.5,0.75,1.25,72.83,2.25,7,,,,,,,,,,,,
Desmond Ridder,,0,QB,QB2,4900,LV,vs KC,1,16.75,7.9,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,39,0,0,,27,33,33,39,287,287,26.47,16.95,186.53,0.63,1.63,0.74,61.81,3.63,13.53,0.26,0.05,0.05,-0.32,,,,,,,,
Taylor Heinicke,,0,QB,QB2,4900,LAC,vs NO,15,24.5,7.3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,41,0,0,,27,33,33,39,287,287,25.65,16.05,176.27,0.76,1.92,1.03,87.61,2.95,15.3,0.08,0.03,0.03,-0.05,,,,,,,,
Jake Browning,,0,QB,QB2,4900,CIN,vs PHI,5,25,8.3,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,53,0,0,,27,33,33,39,287,287,27,19,215.11,0.78,2.67,1.33,89.5,3,14.11,0.33,0.11,0.11,-0.78,,,,,,,,
Kenny Pickett,,0,QB,QB2,4900,PHI,@ CIN,29,22.5,5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,53,0,0,,27,33,33,39,287,287,27.46,17.15,172.08,0.5,0.92,0.5,37.78,3.73,11.19,0.15,,,,,,,,,,,
Davis Mills,,0,QB,QB2,4900,HOU,vs IND,30,24.75,8.5,3.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,27,0,0,,27,33,33,39,287,287,26.43,16.57,172.4,0.71,1.86,1,78.73,1.49,4.6,0.06,,,,,,,,,,,
Jaylen Wright,,0,RB,RB3,4900,MIA,vs ARI,14,25.5,2.8,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,171,18,0,1.8,0.4,34,66,66,39,287,287,,,,,,,,6.8,34.4,,0.2,,,,,,,,,,
Drew Lock,,0,QB,QB2,4800,NYG,@ PIT,20,15.75,8.7,8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,31,0,0,,28,33,33,40,287,287,27.38,16.28,182.38,0.79,1.38,0.97,73.96,2.69,10.76,0.17,0.03,0.03,0.03,,,,,,,,
D'Onta Foreman,,0,RB,RB3,4800,CLE,vs BAL,7,18.5,8.4,10.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,100,,164,0,0,2.6,0.5,35,66,66,40,287,287,,,,,,,,11.08,45.94,0.27,0.98,0.73,7.37,0.04,,,,,,,
Dorian Thompson-Robinson,,0,QB,QB2,4700,CLE,vs BAL,31,18.5,3.8,3.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,5,0,0,,29,33,33,41,287,287,17,8.88,65.25,0.75,0.88,0.13,57.33,2.13,13.63,,,,,,,,,,,,
Kyle Trask,,0,QB,QB2,4700,TB,vs ATL,10,23,0.4,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,0,0,0,,29,33,33,41,287,287,2.5,0.75,5.75,,,,11.13,0.75,-0.75,,,,,,,,,,,,
Kendre Miller,,0,RB,RB3,4700,NO,@ LAC,5,17,4.7,6.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,100,,173,23,0,1.6,0.3,36,66,66,41,287,287,,,,,,,,5.88,24,0.13,1.75,1.5,14.75,,,,,,,,
Patrick Taylor,,0,RB,RB3,4600,SF,vs DAL,20,26.5,3,2.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,177,0,0,0.9,0.2,37,66,66,42,287,287,,,,,,,,2.92,11.54,0.04,0.88,0.63,3.38,,,,,,,,
Jake Haener,,0,QB,QB2,4600,NO,@ LAC,17,17,2.3,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,134,0,0,5.88,1.3,30,33,33,42,287,287,3,1.25,13.75,,,0.25,56.4,1.25,2,,,,,,,,,,,,
Skylar Thompson,,0,QB,QB2,4600,MIA,vs ARI,23,25.5,2.8,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,18,0,0,,30,33,33,42,287,287,15.33,9,80.11,0.33,0.67,0.11,17.34,1.67,2.78,,,,,,,,,,,,
Jarrett Stidham,,0,QB,QB2,4500,DEN,vs CAR,27,26.75,8.7,13.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,0,0,0,,31,33,33,43,287,287,14.07,8.36,101.57,0.57,1.36,0.57,52.24,2.43,6.79,,,,,,,,,,,,
Hassan Haskins,,0,RB,RB3,4500,LAC,vs NO,27,24.5,2.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,25,0,0,,38,66,66,43,287,287,,,,,,,,3.2,11.1,,1.2,1.1,5.7,,,,,,,,
JaMycal Hasty,,0,RB,RB3,4500,NE,vs NYJ,21,17,4.9,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,182,0,0,0,,38,66,66,43,287,287,,,,,,,,2.92,11.63,0.11,1.92,1.47,9.84,0.05,,,,,,,
Jimmy Garoppolo,,0,QB,QB2,4500,LAR,vs MIN,22,22,8.2,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,182,41,0,0,,31,33,33,43,287,287,25.03,16.82,204.43,0.7,1.77,1.23,88.58,2.4,3.32,0.09,0.03,0.03,-0.04,,,,,,,,
