"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"159","Adam Trautman","NO","te","6","NYG","6.3","0","0","0","0","0","0","0","0","0","3.4798","2.4878","26.6577","0.1877","0.0242","0.0121","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Taylor Heinicke","WAS","qb","9","@ATL","18.1","23.2267","33.9363","254.51","1.34","1.0199","1.817","6.0061","20.5376","0.2891","0","0","0","0","0.6389","0.3194","0.0609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Giovani Bernard","TB","rb","9","@NE","6.1","0","0","0","0","0","0","0.0961","0.3687","0.002","3.7714","3.0505","22.7658","0.1242","0.0548","0.0274","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Tyrell Williams","DET","wr","9","@CHI","9.1","0","0","0","0","0","0","0.0238","0.1132","0.0007","4.8602","3.0005","47.0972","0.2277","0.0301","0.015","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","J.D. McKissic","WAS","rb","9","@ATL","6","0","0","0","0","0","0","3.4971","15.7477","0.0942","2.4499","1.9404","14.9864","0.0781","0.06","0.03","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Van Jefferson","LA","wr","11","ARZ","9","0","0","0","0","0","0","0.1264","0.7479","0.0049","4.516","3.1916","41.3073","0.2566","0.0343","0.0172","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Dyami Brown","WAS","wr","9","@ATL","9","0","0","0","0","0","0","0.1086","0.6586","0.0029","4.7365","2.9987","45.4941","0.2297","0.0343","0.0171","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Blake Jarwin","DAL","te","7","CAR","6","0","0","0","0","0","0","0","0","0","3.1581","2.3337","25.1657","0.1857","0.0278","0.0139","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Jordan Akins","HST","te","10","@BUF","6","0","0","0","0","0","0","0","0","0","3.694","2.5596","26.1072","0.137","0.0209","0.0104","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Collin Johnson","NYG","wr","10","@NO","8.8","0","0","0","0","0","0","0","0","0","4.8825","3.2087","43.4921","0.207","0.0332","0.0166","0.0154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Kadarius Toney","NYG","wr","10","@NO","8.8","0","0","0","0","0","0","0.1023","0.6238","0.0026","4.8825","3.4029","40.8831","0.2038","0.0392","0.0196","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Darrel Williams","KC","rb","12","@PHI","5.7","0","0","0","0","0","0","5.1813","21.701","0.2231","1.4266","1.1669","7.5947","0.0408","0.0542","0.0271","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Trey Sermon","SF","rb","6","SEA","5.7","0","0","0","0","0","0","6.2441","27.7167","0.1975","1.1308","0.9221","6.6265","0.0337","0.0616","0.0308","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Adam Humphries","WAS","wr","9","@ATL","8.7","0","0","0","0","0","0","0.0434","0.1974","0.0013","5.1939","3.8865","37.2731","0.1772","0.0357","0.0178","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Zach Pascal","IND","wr","14","@MIA","8.7","0","0","0","0","0","0","0","0","0","5.0694","3.1393","41.0203","0.246","0.0239","0.012","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Anthony Firkser","TEN","te","13","@NYJ","5.7","0","0","0","0","0","0","0","0","0","2.897","2.0717","24.08","0.2052","0.0181","0.0091","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Rondale Moore","ARZ","wr","12","@LA","8.6","0","0","0","0","0","0","0.2359","1.4416","0.0065","4.9956","3.5513","38.1251","0.1777","0.0813","0.0406","0.0094","51.1261","0.0272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Kyle Juszczyk","SF","rb","6","SEA","5.5","0","0","0","0","0","0","1.7484","6.733","0.0636","2.3281","1.7772","18.4559","0.1384","0.04","0.02","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","C.J. Uzomah","CIN","te","10","JAX","5.6","0","0","0","0","0","0","0","0","0","3.0433","2.3003","21.4267","0.1927","0.0212","0.0106","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","K.J. Osborn","MIN","wr","7","CLV","8.5","0","0","0","0","0","0","0.0486","0.288","0.002","4.3097","3.0215","39.4172","0.2471","0.0336","0.0168","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Harrison Bryant","CLV","te","13","@MIN","5.5","0","0","0","0","0","0","0","0","0","2.8185","2.0338","21.7592","0.2206","0.032","0.016","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Teddy Bridgewater","DEN","qb","11","BLT","17.4","21.1485","33.135","249.8791","1.3691","0.8033","2.0451","4.3216","16.7764","0.1912","0","0","0","0","0.4019","0.201","0.0574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Chester Rogers","TEN","wr","13","@NYJ","8.3","0","0","0","0","0","0","0.0561","0.2762","0.0017","4.4903","3.2286","36.8472","0.2354","0.0764","0.0382","0.0054","20.6964","0.0274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Russell Gage","ATL","wr","6","WAS","8.3","0","0","0","0","0","0","0.0746","0.3992","0.003","4.5791","3.3401","35.5186","0.2173","0.0253","0.0127","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Phillip Lindsay","HST","rb","10","@BUF","5.2","0","0","0","0","0","0","6.3476","26.8904","0.1513","1.1544","0.9152","5.3738","0.0197","0.024","0.012","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Pat Freiermuth","PIT","te","7","@GB","5.3","0","0","0","0","0","0","0","0","0","3.1105","2.097","22.6601","0.1614","0.0211","0.0106","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Nelson Agholor","NE","wr","14","TB","8.2","0","0","0","0","0","0","0.1971","0.976","0.0073","4.535","2.8166","39.2253","0.2142","0.0435","0.0218","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Zach Ertz","PHI","te","14","KC","5.2","0","0","0","0","0","0","0","0","0","3.1191","2.154","22.0849","0.1405","0.0133","0.0067","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Deonte Harris","NO","wr","6","NYG","8.1","0","0","0","0","0","0","0.7837","4.6297","0.0315","3.7961","2.9243","32.0182","0.2171","0.0799","0.0399","0.0055","20.1846","0.0277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Ian Thomas","CAR","te","13","@DAL","5.1","0","0","0","0","0","0","0","0","0","3.0314","2.2335","18.2637","0.1739","0.0272","0.0136","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Nick Westbrook-Ikhine","TEN","wr","13","@NYJ","8","0","0","0","0","0","0","0.028","0.1646","0.0008","4.0558","2.8593","37.8208","0.2312","0.0405","0.0203","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Tyler Kroft","NYJ","te","6","TEN","4.9","0","0","0","0","0","0","0","0","0","2.8538","1.9429","19.5849","0.1632","0.0182","0.0091","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Pharaoh Brown","HST","te","10","@BUF","4.9","0","0","0","0","0","0","0","0","0","2.8035","1.9838","21.412","0.1299","0.0191","0.0096","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Brandon Bolden","NE","rb","14","TB","4.8","0","0","0","0","0","0","2.6362","9.8033","0.0878","1.9436","1.4573","13.6036","0.0775","0.0383","0.0191","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Damien Williams","CHI","rb","10","DET","4.8","0","0","0","0","0","0","2.5206","10.7632","0.1149","1.875","1.5002","11.1551","0.0704","0.0381","0.0191","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Kalif Raymond","DET","wr","9","@CHI","7.7","0","0","0","0","0","0","0.2383","1.1541","0.0064","4.0502","2.4008","41.4398","0.1673","0.0351","0.0176","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Bryan Edwards","LV","wr","8","@LAC","7.7","0","0","0","0","0","0","0.0238","0.1395","0.0007","3.7206","2.6965","35.7083","0.2275","0.0286","0.0143","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Larry Rountree III","LAC","rb","7","LV","4.6","0","0","0","0","0","0","4.7151","20.2482","0.1366","1.0605","0.8738","6.6978","0.0344","0.0486","0.0243","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Ryan Griffin","NYJ","te","6","TEN","4.5","0","0","0","0","0","0","0","0","0","2.5367","1.9583","16.6933","0.145","0.0178","0.0089","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Jameis Winston","NO","qb","6","NYG","16.4","22.1581","32.3241","233.6373","1.4998","0.8472","2.1339","3.4772","14.6482","0.0879","0","0","0","0","0.4828","0.2414","0.0643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Geoff Swaim","TEN","te","13","@NYJ","4.4","0","0","0","0","0","0","0","0","0","2.3176","1.8148","15.9818","0.166","0.0174","0.0087","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Albert Okwuegbunam","DEN","te","11","BLT","4.4","0","0","0","0","0","0","0","0","0","2.4712","1.7308","18.9793","0.1308","0.0221","0.011","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Anthony Miller","HST","wr","10","@BUF","7.3","0","0","0","0","0","0","0","0","0","4.6176","3.0606","33.5641","0.1547","0.0336","0.0168","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Eric Ebron","PIT","te","7","@GB","4.3","0","0","0","0","0","0","0","0","0","2.525","1.6659","17.9069","0.1375","0.0174","0.0087","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Hayden Hurst","ATL","te","6","WAS","4.3","0","0","0","0","0","0","0","0","0","2.2895","1.6806","17.0259","0.1519","0.0126","0.0063","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Malcolm Brown","MIA","rb","14","IND","4.1","0","0","0","0","0","0","5.5215","21.2846","0.1821","0.6382","0.5062","3.4045","0.0111","0.0369","0.0184","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Alexander Mattison","MIN","rb","7","CLV","4.1","0","0","0","0","0","0","3.5497","16.2481","0.0988","1.094","0.9093","6.9611","0.0418","0.0326","0.0163","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Samaje Perine","CIN","rb","10","JAX","4","0","0","0","0","0","0","1.6623","7.1554","0.0563","1.8598","1.5602","10.7984","0.0594","0.0307","0.0154","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Mac Jones","NE","qb","14","TB","16","22.2769","34.3059","240.6358","1.3212","1.0858","2.4478","3.3352","14.5764","0.1551","0","0","0","0","0.6287","0.3144","0.0729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Zach Wilson","NYJ","qb","6","TEN","16","22.224","33.5523","238.2756","1.3568","1.3848","2.8789","3.6194","16.0163","0.167","0","0","0","0","0.5892","0.2946","0.057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Josh Reynolds","TEN","wr","13","@NYJ","7","0","0","0","0","0","0","0.1122","0.5501","0.0032","3.4764","2.3871","33.1338","0.2056","0.0299","0.0149","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Jimmy Garoppolo","SF","qb","6","SEA","15.9","23.2228","33.3445","257.099","1.3878","0.9032","2.2446","2.3719","6.1774","0.0764","0","0","0","0","0.4238","0.2119","0.0575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Jacob Hollister","JAX","te","7","@CIN","3.9","0","0","0","0","0","0","0","0","0","2.6452","1.805","15.3693","0.099","0.0145","0.0072","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Allen Lazard","GB","wr","13","PIT","6.8","0","0","0","0","0","0","0.1295","0.715","0.005","3.2071","2.2628","32.5904","0.1959","0.0215","0.0108","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Cedrick Wilson","DAL","wr","7","CAR","6.7","0","0","0","0","0","0","0.3278","1.7827","0.012","3.509","2.6216","28.4838","0.1575","0.032","0.016","0.0078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Cameron Brate","TB","te","9","@NE","3.7","0","0","0","0","0","0","0","0","0","1.8857","1.3924","13.8018","0.1563","0.0152","0.0076","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Mo Alie-Cox","IND","te","14","@MIA","3.7","0","0","0","0","0","0","0","0","0","1.9383","1.4046","14.9339","0.1331","0.0163","0.0081","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Parris Campbell","IND","wr","14","@MIA","6.6","0","0","0","0","0","0","0.5011","2.8322","0.0163","3.7871","2.6643","27.0758","0.1388","0.0496","0.0248","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Jeremy McNichols","TEN","rb","13","@NYJ","3.5","0","0","0","0","0","0","2.2715","10.1765","0.048","1.3036","1.069","8.0258","0.0519","0.0637","0.0319","0.0023","52.9543","0.0287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Kendrick Bourne","NE","wr","14","TB","6.5","0","0","0","0","0","0","0.0493","0.2645","0.0018","3.5632","2.3681","31.1964","0.166","0.0198","0.0099","0.0145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Braxton Berrios","NYJ","wr","6","TEN","6.4","0","0","0","0","0","0","0.0226","0.1234","0.0009","3.8051","2.7776","28.0964","0.1344","0.0569","0.0284","0.0067","15.1574","0.0193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Peyton Barber","LV","rb","8","@LAC","3.3","0","0","0","0","0","0","4.2784","15.003","0.1242","0.6765","0.5606","3.7892","0.019","0.0383","0.0192","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Foster Moreau","LV","te","8","@LAC","3.4","0","0","0","0","0","0","0","0","0","1.6912","1.2601","13.6547","0.1358","0.012","0.006","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Dan Arnold","JAX","te","7","@CIN","3.4","0","0","0","0","0","0","0","0","0","1.9839","1.2457","16.7384","0.0846","0.0188","0.0094","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Trevor Lawrence","JAX","qb","7","@CIN","15.3","21.8042","35.2474","237.2473","1.1887","1.4793","2.5606","4.0289","17.591","0.1768","0","0","0","0","0.6887","0.3444","0.042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Demarcus Robinson","KC","wr","12","@PHI","6.3","0","0","0","0","0","0","0.0451","0.2228","0.0017","3.2098","2.2284","27.9319","0.2079","0.0254","0.0127","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Davis Mills","HST","qb","10","@BUF","15.2","22.0145","35.3178","241.7515","1.1483","1.1338","2.9978","3.0531","15.8482","0.1096","0","0","0","0","0.5957","0.2979","0.0465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Rhamondre Stevenson","NE","rb","14","TB","3.1","0","0","0","0","0","0","1.2319","5.3522","0.0336","1.5225","1.2076","9.0371","0.0399","0.0303","0.0151","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","DeSean Jackson","LA","wr","11","ARZ","6.1","0","0","0","0","0","0","0.0506","0.1309","0.0027","2.7791","1.9193","31.3269","0.1757","0.0204","0.0102","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Kenny Stills","NO","wr","6","NYG","6.1","0","0","0","0","0","0","0.1306","0.5278","0.0061","2.8471","1.9752","29.5844","0.1822","0.0207","0.0104","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Rashard Higgins","CLV","wr","13","@MIN","6","0","0","0","0","0","0","0.0248","0.1227","0.0009","2.6527","1.8069","30.5331","0.1947","0.0342","0.0171","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","D'Wayne Eskridge","SEA","wr","9","@SF","6","0","0","0","0","0","0","0.4648","2.8621","0.0144","2.8473","1.9707","27.2328","0.1529","0.0574","0.0287","0.0089","12.9334","0.0215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Demetric Felton","CLV","rb","13","@MIN","2.9","0","0","0","0","0","0","0.248","1.1296","0.0089","1.658","1.3641","10.3121","0.0629","0.0195","0.0097","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Darren Fells","DET","te","9","@CHI","3","0","0","0","0","0","0","0","0","0","1.6201","1.1356","12.3417","0.1006","0.0097","0.0049","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Jared Goff","DET","qb","9","@CHI","14.9","21.3452","34.9013","243.0828","1.2001","0.8596","2.1735","2.2927","5.5253","0.134","0","0","0","0","0.4911","0.2455","0.0406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","Quintez Cephus","DET","wr","9","@CHI","5.9","0","0","0","0","0","0","0.0238","0.1399","0.0006","3.5641","2.1032","29.7641","0.1403","0.0219","0.0109","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Jimmy Graham","CHI","te","10","DET","2.9","0","0","0","0","0","0","0","0","0","1.5625","1.1018","10.8364","0.1153","0.015","0.0075","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Devonta Freeman","BLT","rb","8","@DEN","2.7","0","0","0","0","0","0","4.0206","16.5958","0.1118","0.2738","0.2184","1.5396","0.0094","0.036","0.018","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Travis Homer","SEA","rb","9","@SF","2.7","0","0","0","0","0","0","0.1162","0.4718","0.0029","1.6839","1.3971","9.5735","0.0526","0.0169","0.0085","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Randall Cobb","GB","wr","13","PIT","5.7","0","0","0","0","0","0","0.0777","0.3291","0.003","2.5977","2.0133","26.6593","0.1682","0.0289","0.0144","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","C.J. Board","NYG","wr","10","@NO","5.7","0","0","0","0","0","0","0.0614","0.3177","0.0017","3.255","2.201","27.4608","0.1183","0.0246","0.0123","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
