"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"160","Marquez Callaway","NO","wr","6","GB","9.1","0","0","0","0","0","0","0.0918","0.5439","0.0033","4.8482","3.2085","45.8119","0.2065","0.0361","0.0181","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Tre'Quan Smith","NO","wr","6","GB","9.1","0","0","0","0","0","0","0.0459","0.2578","0.0017","4.5139","3.1204","42.7227","0.2827","0.0396","0.0198","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Terrace Marshall Jr.","CAR","wr","13","NYJ","9","0","0","0","0","0","0","0.049","0.3018","0.0019","4.8543","3.207","43.3607","0.2397","0.0373","0.0187","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Eric Ebron","PIT","te","7","@BUF","6.2","0","0","0","0","0","0","0","0","0","3.5743","2.3987","26.0892","0.2036","0.025","0.0125","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Ryan Fitzpatrick","WAS","qb","9","LAC","17.1","22.0956","31.8664","246.3777","1.3691","0.9521","1.348","4.0909","16.5031","0.2067","0","0","0","0","0.5042","0.2521","0.0491","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Dak Prescott","DAL","qb","7","@TB","17.1","22.6689","36.1745","261.3426","1.1586","0.843","2.3209","3.1345","17.1045","0.2135","0","0","0","0","0.5111","0.2556","0.0541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Nico Collins","HST","wr","10","JAX","8.9","0","0","0","0","0","0","0.0437","0.2692","0.0017","4.7074","3.0006","44.4009","0.2348","0.0349","0.0174","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Zach Ertz","PHI","te","14","@ATL","6.1","0","0","0","0","0","0","0","0","0","3.7043","2.5829","25.7746","0.1572","0.0162","0.0081","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Hayden Hurst","ATL","te","6","PHI","6.1","0","0","0","0","0","0","0","0","0","3.1555","2.3113","23.629","0.2388","0.0175","0.0088","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Zach Pascal","IND","wr","14","SEA","8.8","0","0","0","0","0","0","0","0","0","4.8344","3.0824","41.3943","0.2531","0.025","0.0125","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Rondale Moore","ARZ","wr","12","@TEN","8.8","0","0","0","0","0","0","1.1227","6.8494","0.0346","4.7169","3.3322","34.4227","0.1894","0.0824","0.0412","0.009","63.8221","0.0338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Phillip Lindsay","HST","rb","10","JAX","6.5","0","0","0","0","0","0","6.5584","29.5188","0.1927","1.6232","1.3319","8.2464","0.0396","0.0308","0.0154","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","J.D. McKissic","WAS","rb","9","LAC","6.4","0","0","0","0","0","0","3.5936","16.6246","0.0836","2.5906","2.099","16.6754","0.0799","0.0645","0.0322","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Justin Jackson","LAC","rb","7","@WAS","6.4","0","0","0","0","0","0","7.4828","33.3877","0.1308","1.6621","1.3813","8.0068","0.024","0.0652","0.0326","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Blake Jarwin","DAL","te","7","@TB","5.9","0","0","0","0","0","0","0","0","0","3.4249","2.3371","25.7318","0.1732","0.0283","0.0142","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Mac Jones","NE","qb","14","MIA","16.8","21.2184","32.189","241.1322","1.5495","0.919","2.2102","3.5495","12.9968","0.1171","0","0","0","0","0.5436","0.2718","0.0507","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Emmanuel Sanders","BUF","wr","7","PIT","8.6","0","0","0","0","0","0","0.0497","0.1675","0.0024","4.644","3.1929","40.6328","0.2192","0.0315","0.0157","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Malcolm Brown","MIA","rb","14","@NE","6.3","0","0","0","0","0","0","6.9894","26.9882","0.2318","1.5862","1.2348","8.3565","0.0285","0.0578","0.0289","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Tony Pollard","DAL","rb","7","@TB","6.3","0","0","0","0","0","0","6.6114","28.9912","0.1439","1.9027","1.5351","8.4671","0.0307","0.0747","0.0374","0.0176","22.3552","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Wayne Gallman","ATL","rb","6","PHI","6.2","0","0","0","0","0","0","7.0241","29.9021","0.2404","1.0518","0.8766","6.2569","0.0452","0.0753","0.0376","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Darrel Williams","KC","rb","12","CLV","6.2","0","0","0","0","0","0","5.3479","22.8304","0.2444","1.6063","1.3419","8.5846","0.042","0.0583","0.0292","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","C.J. Uzomah","CIN","te","10","MIN","5.7","0","0","0","0","0","0","0","0","0","3.1483","2.3205","21.8815","0.1903","0.0215","0.0108","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","O.J. Howard","TB","te","9","DAL","5.7","0","0","0","0","0","0","0","0","0","2.7225","1.8306","25.3986","0.2281","0.022","0.011","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Zach Wilson","NYJ","qb","6","@CAR","16.5","21.3152","32.3845","236.2806","1.3757","0.9164","2.6598","3.7319","16.4193","0.1623","0","0","0","0","0.567","0.2835","0.0532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Jeremy McNichols","TEN","rb","13","ARZ","5.9","0","0","0","0","0","0","5.3682","24.6434","0.1273","1.6732","1.3987","9.7051","0.0494","0.0916","0.0458","0.0079","71.6651","0.0341","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Boston Scott","PHI","rb","14","@ATL","5.9","0","0","0","0","0","0","4.5548","19.7856","0.1461","2.0065","1.6331","11.6757","0.0509","0.0596","0.0298","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Teddy Bridgewater","DEN","qb","11","@NYG","16.4","18.9087","31.998","238.3603","1.2951","0.8186","2.2428","3.6519","15.9489","0.1692","0","0","0","0","0.4064","0.2032","0.051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","A.J. Green","ARZ","wr","12","@TEN","8.1","0","0","0","0","0","0","0","0","0","4.8854","3.0685","36.406","0.2347","0.0281","0.0141","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Randall Cobb","GB","wr","13","@NO","8.1","0","0","0","0","0","0","0.0704","0.2946","0.0022","3.7271","2.8954","38.2044","0.2314","0.0416","0.0208","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Latavius Murray","NO","rb","6","GB","5.8","0","0","0","0","0","0","5.1637","22.6752","0.1696","1.6718","1.3833","8.4921","0.0465","0.039","0.0195","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Rashaad Penny","SEA","rb","9","@IND","5.8","0","0","0","0","0","0","5.2934","22.2637","0.1506","1.5801","1.2971","9.2679","0.0692","0.0629","0.0315","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Jack Doyle","IND","te","14","SEA","5.2","0","0","0","0","0","0","0","0","0","2.9006","2.0738","20.1225","0.1803","0.029","0.0145","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Tyler Conklin","MIN","te","7","@CIN","5.2","0","0","0","0","0","0","0","0","0","2.8969","2.1246","20.0658","0.1858","0.0258","0.0129","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Kirk Cousins","MIN","qb","7","@CIN","16.2","21.3627","32.6004","245.2195","1.5367","0.8557","2.1299","1.9921","7.8421","0.0848","0","0","0","0","0.5355","0.2678","0.0482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","James O'Shaughnessy","JAX","te","7","@HST","5.1","0","0","0","0","0","0","0","0","0","2.7811","2.0396","19.572","0.1881","0.0186","0.0093","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","D'Wayne Eskridge","SEA","wr","9","@IND","7.8","0","0","0","0","0","0","0.4603","2.8082","0.0148","3.7924","2.62","35.7932","0.2114","0.0772","0.0386","0.0106","16.3937","0.0221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Marquez Valdes-Scantling","GB","wr","13","@NO","7.8","0","0","0","0","0","0","0.2348","1.31","0.0069","3.7271","2.2401","39.8097","0.2297","0.0308","0.0154","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Jimmy Garoppolo","SF","qb","6","@DET","16","21.7267","30.6791","239.0525","1.5536","0.7666","2.1428","2.2798","6.2436","0.0787","0","0","0","0","0.409","0.2045","0.0577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Jimmy Graham","CHI","te","10","@LA","4.9","0","0","0","0","0","0","0","0","0","2.8496","2.0188","19.0966","0.158","0.0276","0.0138","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Maxx Williams","ARZ","te","12","@TEN","4.9","0","0","0","0","0","0","0","0","0","2.5269","1.8536","20.2497","0.1689","0.0179","0.0089","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Jameis Winston","NO","qb","6","GB","15.8","22.8289","33.4235","235.0137","1.3585","0.8912","2.1654","3.6198","14.4078","0.0884","0","0","0","0","0.5362","0.2681","0.0857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Parris Campbell","IND","wr","14","SEA","7.6","0","0","0","0","0","0","0.4825","2.7533","0.0208","4.1898","3.0568","31.2355","0.1757","0.0551","0.0276","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","K.J. Hamler","DEN","wr","11","@NYG","7.6","0","0","0","0","0","0","0.5146","2.8521","0.0139","4.1593","2.6094","34.6981","0.1854","0.0339","0.017","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Jalen Reagor","PHI","wr","14","@ATL","7.5","0","0","0","0","0","0","0.2149","1.2531","0.0056","4.476","2.9324","35.2064","0.1564","0.0733","0.0367","0.009","18.41","0.0209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Justice Hill","BLT","rb","8","@LV","5.2","0","0","0","0","0","0","5.9638","26.3712","0.2002","0.8649","0.7064","5.0757","0.0282","0.0498","0.0249","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Dalton Schultz","DAL","te","7","@TB","4.7","0","0","0","0","0","0","0","0","0","2.7676","1.9318","19.6409","0.1288","0.0166","0.0083","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Carson Wentz","IND","qb","14","SEA","15.7","21.0967","31.334","218.9544","1.357","0.6263","2.2852","3.2261","14.173","0.1581","0","0","0","0","0.7106","0.3553","0.0569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Quintez Cephus","DET","wr","9","SF","7.4","0","0","0","0","0","0","0.0452","0.2679","0.0014","4.0698","2.61","37.6678","0.1674","0.0286","0.0143","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Ty Johnson","NYJ","rb","6","@CAR","5.1","0","0","0","0","0","0","4.752","20.1804","0.1319","1.5261","1.2422","7.9381","0.0404","0.0504","0.0252","0.0052","14.0976","0.0078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Alexander Mattison","MIN","rb","7","@CIN","5","0","0","0","0","0","0","5.6384","26.0074","0.1542","0.9148","0.7393","5.3867","0.0278","0.0469","0.0235","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Chris Manhertz","JAX","te","7","@HST","4.5","0","0","0","0","0","0","0","0","0","2.4539","1.7989","17.7625","0.1617","0.0179","0.009","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Andy Dalton","CHI","qb","10","@LA","15.5","22.7233","35.8237","242.0219","1.2589","0.9961","2.6112","2.5406","8.9598","0.1614","0","0","0","0","0.4051","0.2026","0.0505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Demarcus Robinson","KC","wr","12","CLV","7.2","0","0","0","0","0","0","0.0419","0.2097","0.0021","3.6767","2.5339","32.0373","0.2356","0.0297","0.0148","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Josh Reynolds","TEN","wr","13","ARZ","7.2","0","0","0","0","0","0","0.076","0.3766","0.0029","3.6506","2.4876","34.5792","0.205","0.0309","0.0155","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Cordarrelle Patterson","ATL","rb","6","PHI","4.9","0","0","0","0","0","0","2.5086","10.0949","0.0695","2.1036","1.7377","13.0073","0.0813","0.0576","0.0288","0.0043","54.1294","0.0311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Nick Vannett","NO","te","6","GB","4.4","0","0","0","0","0","0","0","0","0","2.6749","1.943","17.2609","0.119","0.0181","0.009","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Dan Arnold","CAR","te","13","NYJ","4.4","0","0","0","0","0","0","0","0","0","2.2654","1.4759","20.8264","0.1335","0.0224","0.0112","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Donald Parham","LAC","te","7","@WAS","4.4","0","0","0","0","0","0","0","0","0","2.3269","1.5489","19.5206","0.1417","0.0152","0.0076","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Kendrick Bourne","NE","wr","14","MIA","7.1","0","0","0","0","0","0","0.0534","0.2793","0.0021","3.6612","2.5043","33.119","0.1977","0.0222","0.0111","0.0113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Allen Lazard","GB","wr","13","@NO","7.1","0","0","0","0","0","0","0.1174","0.6415","0.0035","3.3883","2.4238","34.0149","0.1977","0.0231","0.0116","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Gabriel Davis","BUF","wr","7","PIT","7","0","0","0","0","0","0","0.0248","0.1459","0.001","3.523","2.1064","35.7005","0.215","0.0285","0.0142","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Kalif Raymond","DET","wr","9","SF","6.9","0","0","0","0","0","0","0.1131","0.5507","0.0038","3.3915","2.138","37.7824","0.1583","0.031","0.0155","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Quez Watkins","PHI","wr","14","@ATL","6.9","0","0","0","0","0","0","0.0859","0.5044","0.0023","3.9513","2.6564","32.6967","0.1499","0.0309","0.0155","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Brevin Jordan","HST","te","10","JAX","4.1","0","0","0","0","0","0","0","0","0","2.2725","1.6118","17.462","0.1158","0.0164","0.0082","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Kyle Juszczyk","SF","rb","6","@DET","4.5","0","0","0","0","0","0","1.2176","5.0545","0.0535","1.9074","1.4461","15.3468","0.1249","0.0315","0.0158","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Chris Herndon","MIN","te","7","@CIN","4","0","0","0","0","0","0","0","0","0","2.1345","1.5166","15.8052","0.1447","0.0184","0.0092","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Pat Freiermuth","PIT","te","7","@BUF","4","0","0","0","0","0","0","0","0","0","2.3233","1.5706","17.4376","0.1221","0.016","0.008","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Darren Fells","DET","te","9","SF","3.9","0","0","0","0","0","0","0","0","0","2.0349","1.514","16.1778","0.1205","0.013","0.0065","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Tyler Kroft","NYJ","te","6","@CAR","3.9","0","0","0","0","0","0","0","0","0","2.1365","1.4549","15.3594","0.1464","0.0138","0.0069","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Johnny Mundt","LA","te","11","CHI","3.9","0","0","0","0","0","0","0","0","0","2.0531","1.5164","15.486","0.1339","0.0151","0.0076","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Ben Roethlisberger","PIT","qb","7","@BUF","14.8","23.7411","37.0506","253.1705","1.3809","1.0067","2.0559","1.3266","-0.2739","0.0415","0","0","0","0","0.4051","0.2026","0.053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Benny Snell Jr.","PIT","rb","7","@BUF","4.3","0","0","0","0","0","0","4.6431","17.939","0.1257","1.251","0.994","6.6493","0.0227","0.061","0.0305","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Rhamondre Stevenson","NE","rb","14","MIA","4.3","0","0","0","0","0","0","5.4477","23.9734","0.1616","0.6102","0.4925","3.8404","0.0174","0.0508","0.0254","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Geoff Swaim","TEN","te","13","ARZ","3.8","0","0","0","0","0","0","0","0","0","1.9774","1.5114","14.097","0.1425","0.0146","0.0073","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","David Njoku","CLV","te","13","@KC","3.7","0","0","0","0","0","0","0","0","0","1.9501","1.3553","15.1621","0.1382","0.0126","0.0063","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Harrison Bryant","CLV","te","13","@KC","3.7","0","0","0","0","0","0","0","0","0","1.9501","1.371","15.1297","0.1334","0.0218","0.0109","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Samaje Perine","CIN","rb","10","MIN","4.1","0","0","0","0","0","0","3.467","14.8661","0.1262","1.2243","1.0234","6.7296","0.0344","0.0375","0.0188","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Tony Jones Jr.","NO","rb","6","GB","4.1","0","0","0","0","0","0","3.9703","18.1757","0.124","1.0031","0.8069","5.9633","0.0286","0.0425","0.0212","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","KhaDarel Hodge","DET","wr","9","SF","6.3","0","0","0","0","0","0","0.0452","0.247","0.0015","3.3915","2.1655","33.2075","0.1314","0.0242","0.0121","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Devontae Booker","NYG","rb","10","DEN","4","0","0","0","0","0","0","3.7317","14.9575","0.1038","1.246","0.9799","7.3875","0.0293","0.0438","0.0219","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Marlon Mack","IND","rb","14","SEA","4","0","0","0","0","0","0","3.2504","13.4559","0.1016","1.2892","1.0446","7.3949","0.042","0.0249","0.0124","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
