,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Christian McCaffrey,!,0,RB,8800,CAR,vs MIN,32,21.75,11.2,30.1,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,52,0,0.00,,2,69,69,2,254,254,0.05,0.02,0.82,,,0.02,10.35,13.31,61.28,0.51,7.49,6.08,51.9,0.3,,,,,,,
Nick Chubb,!,0,RB,7200,CLE,vs ARI,15,25.75,10,18.6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,38,0,0.00,,7,69,69,13,254,254,,,,,,,,15.44,81.7,0.61,2.17,1.64,13.77,0.06,,,,,,,
Saquon Barkley,!,0,RB,6800,NYG,vs LAR,11,21.00,11,7.7,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,41,0,0.00,,9,69,69,17,254,254,,,,,,,,14.89,67.72,0.43,5.81,4.26,32.66,0.17,,,,,,,
Russell Wilson,!,0,QB,6800,SEA,@ PIT,9,19.00,8.5,24.2,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,59,0,0.00,,10,29,29,17,254,254,31.23,20.32,242.74,0.57,2.8,1.92,102.48,4.72,25.12,0.11,,,,,,,,,,,
Damien Williams,!,0,RB,5800,CHI,vs GB,8,19.50,9,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,17,69,69,27,254,254,,,,,,,,5.05,21.63,0.26,2.72,2.04,15.93,0.2,,,,,,,
Kenny Golladay,!,0,WR,5700,NYG,vs LAR,3,21.00,8.3,14.4,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,31,0,0.00,,21,99,99,28,254,254,,,,,,,,0.03,0.27,,6.32,3.57,59.05,0.33,,,,,,,
Clyde Edwards-Helaire,!,0,RB,5600,KC,@ WAS,18,30.00,6.2,13.6,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,53,0,0.00,,19,69,69,29,254,254,,,,,,,,11.93,54.96,0.32,3.25,2.32,18.39,0.18,,,,,,,
Chris Carson,!,0,RB,5400,SEA,@ PIT,4,19.00,7.3,15.2,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,52,0,0.00,,21,69,69,31,254,254,,,,,,,,15.65,70.57,0.47,2.65,2.16,15.84,0.14,,,,,,,
David Montgomery,!,0,RB,5300,CHI,vs GB,8,19.50,8.1,17.4,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,45,0,0.00,,22,69,69,32,254,254,0.02,,,0.02,,,,16.13,63.55,0.45,3.43,2.68,20.47,0.06,,,,,,,
Brandon Allen,,0,QB,5300,CIN,@ DET,29,24.75,7.8,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,140,5,0,3.98,0.8,21,29,29,32,254,254,20,11.23,122.23,0.46,1.54,0.77,72.27,2.31,5,,,,,,,,,,,,
Jacoby Brissett,,0,QB,5300,MIA,@ JAC,25,25.00,8.2,1.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,166,20,0,1.00,0.2,21,29,29,32,254,254,21.15,12.78,135.3,0.3,1.75,0.63,67.08,3.17,11.77,0.22,,,,,,,,,,,
DeVante Parker,!,0,WR,5200,MIA,@ JAC,10,25.00,7.6,12.5,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,32,0,0.00,,26,99,99,33,254,254,,,,,,,,,,,6.69,3.85,53.83,0.27,,,,,,,
Tyrod Taylor,!,0,QB,5100,HOU,@ IND,32,17.00,8.2,4.5,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,48,0,0.00,,23,29,29,34,254,254,25.75,15.75,177.85,0.4,2.57,0.98,87.59,5.68,31.53,0.3,,,,,,,,,,,
Rob Gronkowski,!,0,TE,5100,TB,@ PHI,21,30.00,9.6,8.3,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,32,0,0.00,,4,45,45,34,254,254,,,,,,,,,,,6.61,4.09,63.34,0.5,,,,,,,
Mike Glennon,,0,QB,5000,NYG,vs LAR,3,21.00,6.3,13.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,31,0,0.00,,24,29,29,35,254,254,26.4,16.25,150,1,1.35,0.9,80.21,0.95,2.7,0.05,,,,,,,,,,,
Andy Dalton,,0,QB,5000,CHI,vs GB,18,19.50,7.6,13.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,54,0,0.00,,24,29,29,35,254,254,33.03,20.69,233.18,0.78,2.26,1.44,89.27,2.66,8.93,0.13,,,,,,,,,,,
Jarvis Landry,!,0,WR,5000,CLE,vs ARI,6,25.75,7.4,13.3,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,50,0,0.00,,28,99,99,35,254,254,0.08,0.05,1.28,,0.01,0.01,8.94,0.32,2.11,0.04,8.74,5.64,63.43,0.3,,,,,,,
Ty'Son Williams,!,0,RB,4900,BAL,vs LAC,22,27.00,6.2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,26,69,69,36,254,254,,,,,,,,5,26.43,0.14,1.71,1.29,12,,,,,,,,
Samaje Perine,!,0,RB,4900,CIN,@ DET,24,24.75,6.3,5.5,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,26,69,69,36,254,254,,,,,,,,6.24,24.29,0.1,1.71,1.45,10.96,0.06,,,,,,,
Nick Foles,!,0,QB,4800,CHI,vs GB,18,19.50,9,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,27,0,0.00,,25,29,29,37,254,254,30.2,19.25,197.45,0.7,1.48,1.02,81.52,1.66,1.48,0.07,,,,,,,,,,,
Drew Lock,,0,QB,4800,DEN,vs LV,15,24.75,8.6,15.8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,39,0,0.00,,25,29,29,37,254,254,29.58,17.54,197.5,0.83,1.38,1.04,78.59,3,11.88,0.21,,,,,,,,,,,
D.J. Chark,!,0,WR,4800,JAC,vs MIA,22,22.00,9.4,12,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,15,0,0.00,,30,99,99,37,254,254,,,,,,,,0.05,0.45,,6.36,3.48,49.11,0.39,,,,,,,
Mason Rudolph,,0,QB,4800,PIT,vs SEA,14,24.00,6.9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,31,0,0.00,,25,29,29,37,254,254,24,14.75,147.88,0.69,1,1,77.11,2.06,5.63,,,,,,,,,,,,
Dwayne Haskins,!,0,QB,4800,PIT,vs SEA,14,24.00,6.5,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,38,0,0.00,,25,29,29,37,254,254,27.75,16.69,175.25,0.88,3,0.75,70.18,2.56,9.19,0.06,,,,,,,,,,,
Kyle Allen,,0,QB,4700,WAS,vs KC,26,24.00,7.7,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,44,0,0.00,,26,29,29,38,254,254,29.81,18.81,205.62,0.81,2.62,1.14,90.53,2.19,7.71,0.19,,,,,,,,,,,
Ryan Fitzpatrick,!,0,QB,4700,WAS,vs KC,26,24.00,9.5,19,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,44,0,0.00,,26,29,29,38,254,254,31.16,19.14,227.77,0.99,1.64,1.45,85.97,3.33,14.84,0.14,,,,,,,,,,,
David Blough,,0,QB,4700,DET,vs CIN,10,21.75,5.6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,39,0,0.00,,26,29,29,38,254,254,26.29,14.29,147.57,1,2.29,0.57,50.5,1.43,7.86,,,,,,,,,,,,
Jerry Jeudy,!,0,WR,4700,DEN,vs LV,14,24.75,7.3,10.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,26,0,0.00,,31,99,99,38,254,254,,,,,,,,0.11,0.14,,6.39,3.39,51.29,0.14,,,,,,,
Dallas Goedert,!,0,TE,4700,PHI,vs TB,24,23.00,6.8,10.9,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,31,0,0.00,,8,45,45,38,254,254,,,,,,,,,,,5.1,3.6,43.7,0.28,,,,,,,
JuJu Smith-Schuster,!,0,WR,4600,PIT,vs SEA,20,24.00,9.7,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,34,0,0.00,,32,99,99,39,254,254,,,,,,,,0.06,0.32,0.01,7.63,5.21,61,0.41,,,,,,,
Quintez Cephus,!,0,WR,4500,DET,vs CIN,13,21.75,4.8,5.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,34,0,0.00,,33,99,99,40,254,254,,,,,,,,,,,3.56,2.19,34.56,0.25,,,,,,,
Case Keenum,,0,QB,4500,CLE,vs ARI,7,25.75,8.1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,171,38,0,0.24,0.1,27,29,29,40,254,254,29.45,18.73,203.11,0.64,1.64,1.06,83.18,1.92,5.45,0.08,,,,,,,,,,,
Jake Luton,,0,QB,4500,SEA,@ PIT,9,19.00,9.7,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,22,0,0.00,,27,29,29,40,254,254,36.67,20,208,2,2.33,0.67,56.13,0.33,4.33,0.33,,,,,,,,,,,
Nick Mullens,,0,QB,4400,CLE,vs ARI,7,25.75,7.1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,51,0,0.00,,28,29,29,41,254,254,31.5,20.35,243.05,1.1,1.8,1.3,83.84,1.5,-0.55,,,,,,,,,,,,
Peyton Barber,!,0,RB,4400,LV,@ DEN,21,19.75,5.9,3.7,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,12,0,0.00,,31,69,69,41,254,254,,,,,,,,9.33,32.76,0.28,1.31,0.95,5.71,0.03,,,,,,,
Mitchell Trubisky,,0,QB,4400,BUF,@ TEN,30,29.75,9.9,16.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,31,0,0.00,,28,29,29,41,254,254,28.02,17.87,186.29,0.65,1.92,1.1,82.89,3.48,17.98,0.15,,,,,,,,,,,
Tyler Huntley,,0,QB,4300,BAL,vs LAC,5,27.00,10.3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,166,0,0,1.00,0.2,29,29,29,42,254,254,20.6,13.1,115.6,0.4,1.9,0.3,64.99,6,34.9,0.2,,,,,,,,,,,
Sammy Watkins,!,0,WR,4300,BAL,vs LAC,12,27.00,9.5,8.9,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,16,0,0.00,,35,99,99,42,254,254,0.01,,,0.01,0.01,,,0.13,0.91,,5.82,3.57,53.13,0.33,,,,,,,
Sean Mannion,,0,QB,4300,MIN,@ CAR,8,23.75,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,29,29,29,42,254,254,7.86,4.79,40.93,0.21,0.36,0.07,39.71,1.79,-0.21,,,,,,,,,,,,
Will Fuller,!,0,WR,4300,MIA,@ JAC,10,25.00,10.8,18.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,16,0,0.00,,35,99,99,42,254,254,,,,,,,,0.07,0.1,,6.21,3.88,56.52,0.41,,,,,,,
Logan Thomas,!,0,TE,4200,WAS,vs KC,28,24.00,6.1,11.3,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,10,0,0.00,,11,45,45,43,254,254,0.04,0.04,0.84,,,,5.23,0.06,0.1,,4.14,2.69,26.35,0.24,,,,,,,
Jordan Love,,0,QB,4200,GB,@ CHI,16,24.50,4.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,30,29,29,43,254,254,9.57,5.71,68,0.43,0.43,0.29,59.7,1.71,3.86,,,,,,,,,,,,
Joe Flacco,,0,QB,4200,PHI,vs TB,27,23.00,7.1,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,54,0,0.00,,30,29,29,43,254,254,37.57,23.85,240.5,0.81,1.93,1.24,85.15,1.5,3.32,0.09,,,,,,,,,,,
Brett Hundley,,0,QB,4100,IND,vs HOU,31,28.00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,31,29,29,44,254,254,17.74,10.47,100.11,0.68,1.63,0.47,55.46,2.47,17,0.11,,,,,,,,,,,
J.J. Taylor,!,0,RB,4100,NE,vs DAL,5,23.75,4.5,2.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,34,69,69,44,254,254,,,,,,,,4.2,14.7,0.2,0.6,0.5,1.2,,,,,,,,
Chad Henne,,0,QB,4100,KC,@ WAS,13,30.00,4.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,31,29,29,44,254,254,5.58,3.92,35.42,0.08,0.25,0.17,47.08,2,0.5,0.08,,,,,,,,,,,
John Wolford,,0,QB,4100,LAR,@ NYG,19,28.00,6,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,174,0,0,-1.10,,31,29,29,44,254,254,12,6.5,66.25,0.5,1,,46.2,2.25,14.25,,,,,,,,,,,,
Gardner Minshew,!,0,QB,4100,PHI,vs TB,27,23.00,6.3,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,65,0,,,31,29,29,44,254,254,32.96,20.85,229.58,0.46,2.5,1.58,95.13,4.04,19.92,0.04,,,,,,,,,,,
Jordan Howard,,0,RB,4000,PHI,vs TB,2,23.00,8.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,29,0,0.00,,35,69,69,45,254,254,,,,,,,,14.28,61.03,0.51,1.82,1.19,9.17,0.03,,,,,,,
Jason Huntley,,0,RB,4000,PHI,vs TB,2,23.00,1.9,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,5,0,0.00,,35,69,69,45,254,254,,,,,,,,4.5,17.5,,0.75,0.25,,,,,,,,,
Boston Scott,,0,RB,4000,PHI,vs TB,2,23.00,7.7,6,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,11,0,0.00,,35,69,69,45,254,254,,,,,,,,6.57,29.19,0.41,2.24,1.81,14.19,0.03,,,,,,,
Dare Ogunbowale,,0,RB,4000,JAC,vs MIA,23,22.00,4.2,3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,11,0,0.00,,35,69,69,45,254,254,,,,,,,,2.61,9.06,0.09,2.64,1.76,13.76,0.03,,,,,,,
Travis Etienne,!,0,RB,4000,JAC,vs MIA,23,22.00,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,6.5,33.5,,3.5,2.5,25.5,,,,,,,,
Kyle Lauletta,,0,QB,4000,JAC,vs MIA,23,22.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,5,,,1,,,-81.3,1,-2,,,,,,,,,,,,
Nathan Cottrell,,0,RB,4000,JAC,vs MIA,23,22.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,1,3,,,,,,,,,,,,
C.J. Beathard,,0,QB,4000,JAC,vs MIA,23,22.00,7.9,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,38,0,0.00,,32,29,29,45,254,254,26.26,15.42,184.32,0.68,2.42,0.95,82.45,2.74,12.37,0.21,,,,,,,,,,,
Kyle Shurmur,,0,QB,4000,WAS,vs KC,26,24.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,,,,,,,,,,,,,,,,,,,,,
Jonathan Williams,,0,RB,4000,WAS,vs KC,13,24.00,6.2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,0.05,,,,,,1.89,4.62,19.67,0.14,0.86,0.71,5.19,,,,,,,,
Eli Penny,,0,RB,4000,NYG,vs LAR,11,21.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,30,0,100,,103,0,0,8.60,2.2,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Brian Lewerke,,0,QB,4000,NYG,vs LAR,3,21.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,,,,,,,,,,,,,,,,,,,,,
Gary Brightwell,,0,RB,4000,NYG,vs LAR,11,21.00,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,55,0,0.00,,35,69,69,45,254,254,,,,,,,,0.67,6,,0.33,0.33,2,,,,,,,,
Sandro Platzgummer,,0,RB,4000,NYG,vs LAR,11,21.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Cullen Gillaspia,,0,RB,4000,NYG,vs LAR,11,21.00,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,1,1,6,,,,,,,,
Sam Ehlinger,!,0,QB,4000,IND,vs HOU,31,28.00,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,,,32,29,29,45,254,254,,,,,,,,1,3,,,,,,,,,,,,
Jacob Eason,!,0,QB,4000,IND,vs HOU,31,28.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,5,2,25,1,,,16.7,,,,,,,,,,,,,,
Deon Jackson,,0,RB,4000,IND,vs HOU,29,28.00,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,3.75,7,0.25,,,,,,,,,,,
Jordan Wilkins,!,0,RB,4000,IND,vs HOU,29,28.00,4.2,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,9,0,0.00,,35,69,69,45,254,254,,,,,,,,5.05,24.62,0.1,1.15,0.9,5.97,,,,,,,,
Godwin Igwebuike,,0,RB,4000,DET,vs CIN,25,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Tim Boyle,!,0,QB,4000,DET,vs CIN,10,21.75,5.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,7,4.57,38.64,0.43,,0.21,18.65,1.43,-0.21,,,,,,,,,,,,
Steven Montez,,0,QB,4000,DET,vs CIN,10,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,,,,,,,,,,,,,,,,,,,,,
Craig Reynolds,,0,RB,4000,DET,vs CIN,25,21.75,5.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,14,0,0.00,,35,69,69,45,254,254,,,,,,,,8.43,35.71,,1.43,1.29,9.71,,,,,,,,
Jason Cabinda,,0,RB,4000,DET,vs CIN,25,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Jermar Jefferson,,0,RB,4000,DET,vs CIN,25,21.75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,19,0,0.00,,35,69,69,45,254,254,,,,,,,,3.75,18.5,0.5,1.25,1,5.75,,,,,,,,
Tyrell Williams,!,0,WR,4000,DET,vs CIN,13,21.75,7.3,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,32,0,0.00,,38,99,99,45,254,254,,,,,,,,0.03,0.24,,5.25,3.21,50.48,0.35,,,,,,,
Ryan Nall,,0,RB,4000,CHI,vs GB,8,19.50,3.8,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,0.7,1.2,,1,0.9,7.1,0.1,,,,,,,
Tarik Cohen,!,0,RB,4000,CHI,vs GB,8,19.50,7.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,31,0,0.00,,35,69,69,45,254,254,0.06,0.04,0.42,,,0.04,11.71,5.02,20.75,0.09,5.3,4,30.23,0.17,,,,,,,
Artavis Pierce,,0,RB,4000,CHI,vs GB,8,19.50,3.9,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,2,11.33,0.33,,,,,,,,,,,
Gus Edwards,!,0,RB,4000,BAL,vs LAC,22,27.00,5.6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,23,0,0.00,,35,69,69,45,254,254,,,,,,,,9.43,48.4,0.21,0.51,0.38,4.13,,,,,,,,
J.K. Dobbins,!,0,RB,4000,BAL,vs LAC,22,27.00,6.7,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,42,0,0.00,,35,69,69,45,254,254,,,,,,,,9,52.35,0.59,1.76,1.29,9.71,,,,,,,,
Justice Hill,,0,RB,4000,BAL,vs LAC,22,27.00,3.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,3,12.2,0.08,1.12,0.76,4.92,,,,,,,,
Patrick Ricard,,0,RB,4000,BAL,vs LAC,22,27.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
