,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Darrynton Evans,!,0,RB,4000,TEN,vs NO,3,23.00,4.8,2.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,2.83,10.33,,1,0.67,6.33,0.17,,,,,,,
Matt Barkley,,0,QB,4000,TEN,vs NO,23,23.00,8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,22,0,0.00,,31,31,31,45,273,273,24.08,14,184.54,1.38,0.69,0.85,72.02,1.38,-0.77,,,,,,,,,,,,
Dontrell Hilliard,,0,RB,4000,TEN,vs NO,3,23.00,6.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,13,0,0.00,,36,71,71,45,273,273,0.04,,,0.04,,,-16.58,3.28,18.76,0.16,2.56,2.08,16.32,0.08,,,,,,,
Marlon Mack,!,0,RB,4000,IND,vs JAC,24,29.00,8.7,8.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,22,0,0.00,,36,71,71,45,273,273,,,,,,,,12.5,55.79,0.44,1.83,1.23,9.46,0.04,,,,,,,
Deon Jackson,,0,RB,4000,IND,vs JAC,24,29.00,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,3.75,7,0.25,,,,,,,,,,,
Sam Ehlinger,,0,QB,4000,IND,vs JAC,20,29.00,0.4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,,,,,,,,1,3,,,,,,,,,,,,
Joshua Dobbs,!,0,QB,4000,PIT,vs DET,17,22.75,0.9,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,2.83,1.67,7.5,0.17,,,49.62,1,5.17,,,,,,,,,,,,
Dwayne Haskins,,0,QB,4000,PIT,vs DET,17,22.75,6.5,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,38,0,0.00,,31,31,31,45,273,273,27.75,16.69,175.25,0.88,3,0.75,70.18,2.56,9.19,0.06,,,,,,,,,,,
Kalen Ballage,,0,RB,4000,PIT,vs DET,25,22.75,5.1,8.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,5.17,16.14,0.17,1.88,1.29,6.98,,,,,,,,
Anthony McFarland,!,0,RB,4000,PIT,vs DET,25,22.75,1.7,2.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,11,0,0.00,,36,71,71,45,273,273,,,,,,,,2.77,8.92,,0.85,0.54,5,,,,,,,,
Trey Edmunds,,0,RB,4000,PIT,vs DET,25,22.75,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,16,0,0.00,,36,71,71,45,273,273,,,,,,,,4.43,20,0.14,1,0.86,6.86,,,,,,,,
Derek Watt,,0,RB,4000,PIT,vs DET,25,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,50,0,100,,153,0,0,1.90,0.5,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Garrett Gilbert,,0,QB,4000,NE,vs CLE,10,23.25,5.3,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,,,31,31,31,45,273,273,9.38,5.38,59.63,0.13,0.63,0.13,33.99,0.75,3.13,,,,,,,,,,,,
Jarrett Stidham,!,0,QB,4000,NE,vs CLE,10,23.25,2.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,,,31,31,31,45,273,273,6,3,33.75,0.5,0.63,0.25,36.88,1.13,0.63,,,,,,,,,,,,
Brian Hoyer,,0,QB,4000,NE,vs CLE,10,23.25,9.6,4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,100,,103,0,0,7.20,1.8,31,31,31,45,273,273,20.49,12.47,138.82,0.44,1.22,0.76,65.58,1.49,0.73,0.02,,,,,,,,,,,
Malcolm Perry,,0,RB,4000,NE,vs CLE,10,23.25,3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,3,0,0.00,,36,71,71,45,273,273,,,,,,,,0.38,0.63,,1.63,1.13,11.5,0.13,,,,,,,
James White,!,0,RB,4000,NE,vs CLE,10,23.25,7.4,8.3,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,36,0,0.00,,36,71,71,45,273,273,0.01,0.01,0.35,,,,2.29,3.37,13.44,0.14,5.74,4.17,36.15,0.27,,,,,,,
Jakob Johnson,,0,RB,4000,NE,vs CLE,10,23.25,2.1,2.5,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,5,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,1.33,1.08,6.58,0.08,,,,,,,
Justin Jackson,!,0,RB,4000,LAC,vs MIN,17,28.25,6.7,8.2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,1,0,0.00,,36,71,71,45,273,273,,,,,,,,5.5,27.61,0.11,2.21,1.82,13.76,0.03,,,,,,,
Easton Stick,!,0,QB,4000,LAC,vs MIN,9,28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,,,31,31,31,45,273,273,1,1,4,,,,83.3,1,-2,,,,,,,,,,,,
Darius Bradwell,,0,RB,4000,LAC,vs MIN,17,28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,1,,,,,,,,,,
Gabe Nabers,,0,RB,4000,LAC,vs MIN,17,28.25,2.4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,0.38,1.15,,0.77,0.62,3.23,0.15,,,,,,,
Tavien Feaster,,0,RB,4000,ARI,vs CAR,15,24.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Jonathan Ward,!,0,RB,4000,ARI,vs CAR,15,24.25,2.5,1.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,1.29,4.71,,0.71,0.57,6.43,0.14,,,,,,,
Chris Streveler,,0,QB,4000,ARI,vs CAR,2,24.25,3.4,4.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,154,0,0,1.84,0.5,31,31,31,45,273,273,6.25,4.25,35.25,0.25,1,0.25,38.95,1.75,5.25,,,,,,,,,,,,
Mike Boone,!,0,RB,4000,DEN,vs PHI,30,22.75,6.3,1.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,3.71,20.67,0.19,0.76,0.52,2.9,,,,,,,,
Brett Rypien,,0,QB,4000,DEN,vs PHI,6,22.75,6.4,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,14,9,98.33,1.33,0.33,0.67,52.93,1.67,-1.67,,,,,,,,,,,,
Levante Bellamy,,0,RB,4000,DEN,vs PHI,30,22.75,1.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,2,5.5,,0.5,0.5,2.5,,,,,,,,
Adrian Killins,,0,RB,4000,DEN,vs PHI,30,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Patrick Taylor,,0,RB,4000,GB,vs SEA,16,26.00,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,165,0,0,0.70,0.2,36,71,71,45,273,273,,,,,,,,5.75,22.25,0.25,0.5,0.5,0.75,,,,,,,,
Ryquell Armstead,,0,RB,4000,GB,vs SEA,16,26.00,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,3.13,11.75,,1.75,1.06,10,0.13,,,,,,,
Kylin Hill,!,0,RB,4000,GB,vs SEA,16,26.00,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,50,0,0.00,,36,71,71,45,273,273,,,,,,,,2.5,6,,0.5,0.25,1.25,,,,,,,,
Blake Bortles,,0,QB,4000,GB,vs SEA,19,26.00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,50,0,0.00,,31,31,31,45,273,273,34,20.17,232.35,0.88,2.2,1.44,81.76,3.7,22.24,0.12,,,,,,,,,,,
Antonio Williams,,0,RB,4000,BUF,@ NYJ,32,30.75,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,12,63,2,1,1,20,,,,,,,,
Reggie Gilliam,,0,RB,4000,BUF,@ NYJ,32,30.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Christian Wade,,0,RB,4000,BUF,@ NYJ,32,30.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Davis Webb,,0,QB,4000,BUF,@ NYJ,29,30.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,175,0,0,-0.30,,31,31,31,45,273,273,,,,,,,,2,-3,,,,,,,,,,,,
Taiwan Jones,,0,RB,4000,BUF,@ NYJ,32,30.75,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,5,0,0.00,,36,71,71,45,273,273,,,,,,,,0.91,2.91,,1.18,0.73,10.09,,,,,,,,
Kyle Trask,!,0,QB,4000,TB,@ WAS,31,30.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,,,,,,,,,,,,,,,,,,,,,
Blaine Gabbert,,0,QB,4000,TB,@ WAS,31,30.25,8.2,3.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,13,0,0.00,,31,31,31,45,273,273,20.03,11.92,131.84,0.62,1.76,0.73,66.44,3.22,12.14,0.08,,,,,,,,,,,
Darwin Thompson,,0,RB,4000,TB,@ WAS,19,30.25,7.1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,3.88,13.65,0.12,1.35,0.94,6.35,0.06,,,,,,,
Qadree Ollison,,0,RB,4000,ATL,@ DAL,12,24.00,3.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,23,0,0.00,,36,71,71,45,273,273,,,,,,,,3.38,12.15,0.38,0.62,0.38,1.46,,,,,,,,
Keith Smith,,0,RB,4000,ATL,@ DAL,12,24.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,100,,167,0,0,0.50,0.1,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
AJ McCarron,!,0,QB,4000,ATL,@ DAL,27,24.00,7.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,14.33,8.8,92.33,0.27,1.47,0.47,65.44,1.8,5.13,0.07,,,,,,,,,,,
Feleipe Franks,,0,QB,4000,ATL,@ DAL,27,24.00,0.6,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,,,31,31,31,45,273,273,0.33,,,0.33,,,,1,2,,,,,,,,,,,,
Lamar Miller,,0,RB,4000,NO,@ TEN,9,20.00,8.1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,40,0,0.00,,36,71,71,45,273,273,,,,,,,,14.91,61.17,0.34,3.05,2.37,17.85,0.11,,,,,,,
Adam Prentice,,0,RB,4000,NO,@ TEN,9,20.00,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,54,0,0.00,,36,71,71,45,273,273,,,,,,,,0.6,1,,0.8,0.8,3.6,,,,,,,,
Alex Armah,,0,RB,4000,NO,@ TEN,9,20.00,1.7,0.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,0.65,1.76,,0.59,0.35,1.12,0.06,,,,,,,
Jameis Winston,!,0,QB,4000,NO,@ TEN,18,20.00,8.4,2.2,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,55,0,0.00,,31,31,31,45,273,273,32.99,20.22,254.63,1.12,2.26,1.63,89.16,3.4,14.22,0.13,,,,,,,,,,,
Ian Book,,0,QB,4000,NO,@ TEN,18,20.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,20,12,135,2,8,,40.6,3,6,,,,,,,,,,,,
Tony Jones,,0,RB,4000,NO,@ TEN,9,20.00,1.9,1.3,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,17,0,0.00,,36,71,71,45,273,273,,,,,,,,4.92,13.58,,0.83,0.58,3.42,,,,,,,,
Nathan Cottrell,,0,RB,4000,JAC,@ IND,2,19.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,1,3,,,,,,,,,,,,
Kyle Lauletta,,0,QB,4000,JAC,@ IND,32,19.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,5,,,1,,,-81.3,1,-2,,,,,,,,,,,,
C.J. Beathard,,0,QB,4000,JAC,@ IND,32,19.00,8.2,9.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,32,0,0.00,,31,31,31,45,273,273,24.95,14.65,175.1,0.65,2.3,0.9,78.33,2.65,11.7,0.2,,,,,,,,,,,
Dare Ogunbowale,,0,RB,4000,JAC,@ IND,2,19.00,4.2,3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,11,0,0.00,,36,71,71,45,273,273,,,,,,,,2.61,9.06,0.09,2.64,1.76,13.76,0.03,,,,,,,
Travis Etienne,!,0,RB,4000,JAC,@ IND,2,19.00,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,64,0,0.00,,36,71,71,45,273,273,,,,,,,,8.5,36,,2.75,2,20.25,,,,,,,,
Devine Ozigbo,!,0,RB,4000,JAC,@ IND,2,19.00,2.7,2.2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,29,0,0.00,,36,71,71,45,273,273,,,,,,,,1.83,4.17,,2.5,2.17,12,,,,,,,,
David Blough,,0,QB,4000,DET,@ PIT,21,17.75,5.6,2.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,39,0,0.00,,31,31,31,45,273,273,26.29,14.29,147.57,1,2.29,0.57,50.5,1.43,7.86,,,,,,,,,,,,
Steven Montez,,0,QB,4000,DET,@ PIT,21,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,35,0,100,,173,0,0,,,31,31,31,45,273,273,,,,,,,,,,,,,,,,,,,,,
Tim Boyle,!,0,QB,4000,DET,@ PIT,21,17.75,5.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,,,31,31,31,45,273,273,7,4.57,38.64,0.43,,0.21,18.65,1.43,-0.21,,,,,,,,,,,,
Jason Cabinda,,0,RB,4000,DET,@ PIT,5,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,63,0,100,,170,0,0,0.20,0.1,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Craig Reynolds,,0,RB,4000,DET,@ PIT,5,17.75,4.9,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,16,0,0.00,,36,71,71,45,273,273,,,,,,,,7.44,32.56,,1.33,1.22,9.44,,,,,,,,
Godwin Igwebuike,,0,RB,4000,DET,@ PIT,5,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,22,0,100,,74,0,0,11.60,2.9,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Nick Mullens,,0,QB,4000,CLE,@ NE,4,21.25,7.1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,51,0,0.00,,31,31,31,45,273,273,31.5,20.35,243.05,1.1,1.8,1.3,83.84,1.5,-0.55,,,,,,,,,,,,
Demetric Felton,!,0,RB,4000,CLE,@ NE,18,21.25,3.8,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,5,0,0.00,,36,71,71,45,273,273,,,,,,,,0.62,1.54,,1.77,1.46,14.15,0.15,,,,,,,
Tre Harbison,,0,RB,4000,CLE,@ NE,18,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
John Kelly,!,0,RB,4000,CLE,@ NE,18,21.25,2.5,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,14,0,0.00,,36,71,71,45,273,273,,,,,,,,6.4,19.2,,0.6,0.4,5.4,,,,,,,,
Johnny Stanton,,0,RB,4000,CLE,@ NE,18,21.25,3.8,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,1.5,2.5,,0.5,0.5,0.5,0.5,,,,,,,
Andy Janovich,,0,RB,4000,CLE,@ NE,18,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Jake Bargas,,0,RB,4000,MIN,@ LAC,29,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
C.J. Ham,,0,RB,4000,MIN,@ LAC,29,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,100,,128,0,0,4.30,1.1,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
A.J. Rose Jr.,,0,RB,4000,MIN,@ LAC,29,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Kene Nwangwu,,0,RB,4000,MIN,@ LAC,29,25.25,2.3,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,39,0,0.00,,36,71,71,45,273,273,,,,,,,,2.17,10.17,,0.83,0.67,1.5,,,,,,,,
Kellen Mond,!,0,QB,4000,MIN,@ LAC,3,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,3,2,5,,,,70.1,,,,,,,,,,,,,,
Giovanni Ricci,,0,RB,4000,CAR,@ ARI,6,17.25,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,1.5,0.5,7.75,,,,,,,,
Spencer Brown,,0,RB,4000,CAR,@ ARI,6,17.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Reggie Bonnafon,,0,RB,4000,CAR,@ ARI,6,17.25,5,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,2.64,17.18,0.09,1.18,0.91,7.91,0.09,,,,,,,
Reid Sinnett,!,0,QB,4000,PHI,@ DEN,5,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,,,,,,,,,,,,,,,,,,,,,
Jason Huntley,,0,RB,4000,PHI,@ DEN,4,21.75,1.9,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,5,0,0.00,,36,71,71,45,273,273,,,,,,,,4.5,17.5,,0.75,0.25,,,,,,,,,
Nick Bellore,,0,RB,4000,SEA,@ GB,14,23.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Jacob Eason,!,0,QB,4000,SEA,@ GB,16,23.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,5,2,25,1,,,16.7,,,,,,,,,,,,,,
Jake Dolegala,,0,QB,4000,MIA,vs BAL,15,19.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,,,,,,,,,,,,,,,,,,,,,
Malcolm Brown,!,0,RB,4000,MIA,vs BAL,20,19.25,4.7,6.5,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,5.04,20,0.18,1.01,0.7,5.25,0.01,,,,,,,
Gerrid Doaks,,0,RB,4000,MIA,vs BAL,20,19.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Patrick Laird,,0,RB,4000,MIA,vs BAL,20,19.25,4.5,2.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,100,,161,6,0,1.20,0.3,36,71,71,45,273,273,,,,,,,,3.8,12.2,0.05,2.25,1.8,14.45,,,,,,,,
