,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Marquez Callaway,,0,WR,3600,NO,@ PIT,31,19.25,5.7,9.1,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,24,0,0.00,,44,98,98,53,250,250,,,,,,,,,,,4.58,2.65,34.29,0.23,,,,,,,
Khalil Shakir,,0,WR,3400,BUF,vs MIN,21,26.25,6.1,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,147,0,0,1.60,0.5,46,98,98,55,250,250,,,,,,,,,,,2.6,1.2,22.4,0.2,,,,,,,
Keith Kirkwood,,0,WR,3400,NO,@ PIT,31,19.25,3,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,36,0,0.00,,46,98,98,55,250,250,,,,,,,,,,,2.43,1.5,18.93,0.21,,,,,,,
Greg Dortch,,0,WR,3400,ARI,@ LAR,14,17.75,6,1.4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,18,0,0.00,,46,98,98,55,250,250,,,,,,,,0.33,3.11,,3.56,3.11,26.22,0.22,,,,,,,
David Sills,,0,WR,3300,NYG,vs HOU,4,23.25,1.8,0.9,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,22,0,0.00,,47,98,98,56,250,250,,,,,,,,,,,2.09,1.18,11.18,,,,,,,,
David Bell,,0,WR,3300,CLE,@ MIA,24,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,58,0,100,,119,0,0,5.40,1.6,47,98,98,56,250,250,,,,,,,,,,,,,,,,,,,,,
A.J. Green,,0,WR,3300,ARI,@ LAR,14,17.75,10.1,9.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,93,23,0,9.00,2.7,47,98,98,56,250,250,,,,,,,,,,,7.49,4.27,60.78,0.37,,,,,,,
Breshad Perriman,,0,WR,3200,TB,vs SEA,6,23.25,7.1,5.8,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,48,98,98,57,250,250,,,,,,,,0.15,0.22,,3.93,1.96,31.61,0.22,,,,,,,
Jamison Crowder,!,0,WR,3200,BUF,vs MIN,21,26.25,7.7,9.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,29,0,0.00,,48,98,98,57,250,250,0.03,0.01,0.43,,0.01,0.01,2.35,0.17,0.81,,6.23,4.14,46.37,0.28,,,,,,,
N'Keal Harry,,0,WR,3200,CHI,vs DET,23,25.75,3.8,2.9,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,24,0,0.00,,48,98,98,57,250,250,,,,,,,,0.24,1.7,,3.52,1.91,20.09,0.15,,,,,,,
Richie James,,0,WR,3200,NYG,vs HOU,4,23.25,7.1,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,48,98,98,57,250,250,,,,,,,,0.15,0.19,,3.15,2.15,32.59,0.11,,,,,,,
Jalen Tolbert,,0,WR,3200,DAL,@ GB,2,23.75,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,48,98,98,57,250,250,,,,,,,,,,,2,1,4,,,,,,,,
Cedrick Wilson,,0,WR,3100,MIA,vs CLE,25,26.25,8.2,11,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,100,,146,0,0,1.70,0.5,49,98,98,58,250,250,0.16,0.16,3.47,,,0.03,19.54,0.19,0.22,,3.63,2.44,30.06,0.25,,,,,,,
Daniel Bellinger,!,0,TE,3100,NYG,vs HOU,25,23.25,3.9,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,,164,52,0,0.00,,18,40,40,58,250,250,,,,,,,,0.17,0.33,0.17,3,2.67,25.33,0.33,,,,,,,
Dyami Brown,,0,WR,3100,WAS,@ PHI,8,15.75,7.1,2.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,100,,138,0,0,2.50,0.8,49,98,98,58,250,250,,,,,,,,0.08,-0.31,,2.69,1.15,21.23,0.15,,,,,,,
Tajae Sharpe,,0,WR,3100,SF,vs LAC,20,26.75,5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,49,98,98,58,250,250,,,,,,,,0.03,0.27,,3.26,1.79,21,0.13,,,,,,,
Rashard Higgins,!,0,WR,3000,CAR,vs ATL,32,19.75,5.9,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,2,0,0.00,,50,98,98,59,250,250,,,,,,,,0.01,0.06,,3.46,2.09,29.07,0.17,,,,,,,
Andre Roberts,!,0,WR,3000,CAR,vs ATL,32,19.75,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,0.16,0.98,,1.91,1.05,12.11,0.07,,,,,,,
Derek Wright,,0,WR,3000,CAR,vs ATL,32,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
C.J. Saunders,,0,WR,3000,CAR,vs ATL,32,19.75,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,,,50,98,98,59,250,250,,,,,,,,,,,2,2,11,,,,,,,,
Preston Williams,,0,WR,3000,CAR,vs ATL,32,19.75,6.5,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,22,0,0.00,,50,98,98,59,250,250,,,,,0.05,,,0.05,0.32,,5.05,2.55,35.77,0.32,,,,,,,
Jaelon Darden,,0,WR,3000,TB,vs SEA,6,23.25,1.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,6,0,0.00,,50,98,98,59,250,250,,,,,,,,0.2,1.3,,1.4,0.8,6.9,,,,,,,,
Tyler Johnson,,0,WR,3000,TB,vs SEA,6,23.25,3.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,23,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2.93,1.9,20.86,0.07,,,,,,,
Deven Thompkins,,0,WR,3000,TB,vs SEA,6,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Jake Kumerow,!,0,WR,3000,BUF,vs MIN,21,26.25,4.1,0.5,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1.85,1.08,17.65,0.12,,,,,,,
Marquez Stevenson,!,0,WR,3000,BUF,vs MIN,21,26.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Tanner Gentry,,0,WR,3000,BUF,vs MIN,21,26.25,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1.4,0.6,7,,,,,,,,
KeeSean Johnson,,0,WR,3000,BUF,vs MIN,21,26.25,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,39,0,0.00,,50,98,98,59,250,250,,,,,,,,0.06,0.17,,3.61,2,20,0.06,,,,,,,
Isaiah Coulter,,0,WR,3000,BUF,vs MIN,21,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1,,,,,,,,,,
Velus Jones,,0,WR,3000,CHI,vs DET,23,25.75,2.5,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,48,0,0.00,,50,98,98,59,250,250,,,,,,,,1,13.67,,1.67,1,8,0.33,,,,,,,
Byron Pringle,,0,WR,3000,CHI,vs DET,23,25.75,6.5,8.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,100,,141,12,0,2.20,0.7,50,98,98,59,250,250,,,,,,,,,,,3.56,2.53,30.85,0.29,,,,,,,
Nsimba Webster,,0,WR,3000,CHI,vs DET,23,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Daurice Fountain,,0,WR,3000,CHI,vs DET,23,25.75,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1.5,1,11.5,,,,,,,,
Justin Watson,,0,WR,3000,KC,vs JAC,27,30.25,5.2,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,100,,141,0,0,2.20,0.7,50,98,98,59,250,250,,,,,,,,,,,2.7,1.45,17.95,0.2,,,,,,,
Marcus Kemp,,0,WR,3000,KC,vs JAC,27,30.25,1.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1,0.5,5.25,,,,,,,,
Justyn Ross,!,0,WR,3000,KC,vs JAC,27,30.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Ihmir Smith-Marsette,,0,WR,3000,KC,vs JAC,27,30.25,8,5.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,0.17,-0.17,,1.67,1,21.83,0.33,,,,,,,
Cornell Powell,,0,WR,3000,KC,vs JAC,27,30.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
River Cracraft,,0,WR,3000,MIA,vs CLE,25,26.25,2.8,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,15,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1.89,1,10.89,0.22,,,,,,,
Erik Ezukanma,!,0,WR,3000,MIA,vs CLE,25,26.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Braylon Sanders,,0,WR,3000,MIA,vs CLE,25,26.25,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2,2,17,,,,,,,,
Calvin Jackson,,0,WR,3000,MIA,vs CLE,25,26.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Sterling Shepard,!,0,WR,3000,NYG,vs HOU,4,23.25,7.7,11.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,39,0,0.00,,50,98,98,59,250,250,,,,,,,,0.3,2.37,0.01,7.32,4.82,53.96,0.29,,,,,,,
Collin Johnson,!,0,WR,3000,NYG,vs HOU,4,23.25,5.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,3.06,1.71,22.18,0.12,,,,,,,
Makai Polk,,0,WR,3000,NYG,vs HOU,4,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Robert Foster,!,0,WR,3000,NYG,vs HOU,4,23.25,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,0.08,1.21,,2.83,1.33,26.75,0.13,,,,,,,
Kalil Pimpleton,,0,WR,3000,NYG,vs HOU,4,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Miles Boykin,,0,WR,3000,PIT,vs NO,15,20.25,3.7,1.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,14,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2.26,1.29,17,0.23,,,,,,,
Gunner Olszewski,,0,WR,3000,PIT,vs NO,15,20.25,2.8,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,100,,148,0,0,1.40,0.5,50,98,98,59,250,250,,,,,,,,0.57,3.57,,0.86,0.64,9.07,0.07,,,,,,,
Calvin Austin III,!,0,WR,3000,PIT,vs NO,15,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Anthony Miller,!,0,WR,3000,PIT,vs NO,15,20.25,6.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,13,0,0.00,,50,98,98,59,250,250,0.02,0.02,0.16,,,,2.33,0.2,0.76,,4.61,2.84,32.25,0.24,,,,,,,
Cody White,,0,WR,3000,PIT,vs NO,15,20.25,2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,29,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2,1.67,11,,,,,,,,
Chris Conley,,0,WR,3000,TEN,vs DEN,1,20.75,5.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,14,0,0.00,,50,98,98,59,250,250,,,,,,,,0.01,0.03,,3.94,2.3,29.88,0.17,,,,,,,
Kyle Philips,!,0,WR,3000,TEN,vs DEN,1,20.75,4.7,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,3.25,2,19.5,,,,,,,,
Racey McMath,!,0,WR,3000,TEN,vs DEN,1,20.75,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1.2,0.4,1.6,,,,,,,,
Dez Fitzpatrick,,0,WR,3000,TEN,vs DEN,1,20.75,5.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,4,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2.67,1.67,16.33,0.33,,,,,,,
C.J. Board,,0,WR,3000,TEN,vs DEN,1,20.75,1.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,38,0,0.00,,50,98,98,59,250,250,,,,,,,,0.13,0.6,,1.73,1.13,12.2,,,,,,,,
Mason Kinsey,,0,WR,3000,TEN,vs DEN,1,20.75,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,1,1,3,,,,,,,,
Albert Wilson,,0,WR,3000,LV,vs IND,3,22.75,6.5,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,14,0,0.00,,50,98,98,59,250,250,0.05,0.03,0.96,,0.03,0.01,10.14,0.39,2.28,0.01,4.37,2.84,31.12,0.19,,,,,,,
Isaiah Zuber,,0,WR,3000,LV,vs IND,3,22.75,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,61,0,0.00,,50,98,98,59,250,250,,,,,,,,0.5,5.25,,0.5,0.5,7.25,,,,,,,,
Chris Lacy,,0,WR,3000,LV,vs IND,3,22.75,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2.75,0.75,15,,,,,,,,
Malik Turner,,0,WR,3000,LV,vs IND,3,22.75,5.3,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2.14,1.43,20,0.19,,,,,,,
Travis Fulgham,,0,WR,3000,GB,vs DAL,10,20.75,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,5,2.71,38.5,0.29,,,,,,,
Kawaan Baker,,0,WR,3000,GB,vs DAL,10,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Juwann Winfree,,0,WR,3000,GB,vs DAL,10,20.75,2.3,2.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2.13,1.13,9.38,,,,,,,,
Amari Rodgers,,0,WR,3000,GB,vs DAL,10,20.75,1,0.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,100,,166,55,0,-1.00,,50,98,98,59,250,250,,,,,,,,0.13,1.38,,2,1,11.88,,,,,,,,
Brandon Powell,,0,WR,3000,LAR,vs ARI,12,20.75,4.5,0.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,,155,0,0,0.70,0.2,50,98,98,59,250,250,,,,,,,,0.48,0.62,,2.19,1.57,12.95,0.1,,,,,,,
Tutu Atwell,,0,WR,3000,LAR,vs ARI,12,20.75,2.7,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,0.25,2.25,,1,0.25,13.5,,,,,,,,
Lance McCutcheon,,0,WR,3000,LAR,vs ARI,12,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
J.J. Koski,,0,WR,3000,LAR,vs ARI,12,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Austin Trammell,,0,WR,3000,LAR,vs ARI,12,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Danny Gray,!,0,WR,3000,SF,vs LAC,20,26.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,2,,,,,,,,,,
Tay Martin,,0,WR,3000,SF,vs LAC,20,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Willie Snead,,0,WR,3000,SF,vs LAC,20,26.75,6.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,18,0,0.00,,50,98,98,59,250,250,0.02,0.01,0.54,,,0.01,2.15,0.03,0.16,,4.78,3.23,38.4,0.17,,,,,,,
Britain Covey,,0,WR,3000,PHI,vs WAS,30,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Greg Ward,,0,WR,3000,PHI,vs WAS,30,26.75,5.6,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,28,0,0.00,,50,98,98,59,250,250,0.1,0.07,0.57,,,,7.92,0.13,0.13,,4.47,3.03,26.4,0.33,,,,,,,
Devon Allen,,0,WR,3000,PHI,vs WAS,30,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Auden Tate,,0,WR,3000,PHI,vs WAS,30,26.75,4.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,15,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,4.21,2.18,28.54,0.07,,,,,,,
Bryan Edwards,,0,WR,3000,ATL,@ CAR,7,21.75,4.8,6.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,8,0,0.00,,50,98,98,59,250,250,,,,,,,,0.03,,,2.83,1.7,27.33,0.13,,,,,,,
Jared Bernhardt,!,0,WR,3000,ATL,@ CAR,7,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Ra'Shaun Henry,,0,WR,3000,ATL,@ CAR,7,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
Frank Darby,,0,WR,3000,ATL,@ CAR,7,21.75,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,,,50,98,98,59,250,250,,,,,,,,,,,2,0.5,7,,,,,,,,
Cameron Batson,,0,WR,3000,ATL,@ CAR,7,21.75,2.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,22,0,,,50,98,98,59,250,250,,,,,,,,0.39,2,,1.61,1.22,11.28,0.11,,,,,,,
Josh Ali,,0,WR,3000,ATL,@ CAR,7,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
DWayne Eskridge,!,0,WR,3000,SEA,@ TB,19,21.25,3.2,3.5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,0.38,4.31,,2.06,1.06,7.63,0.06,,,,,,,
Dareke Young,,0,WR,3000,SEA,@ TB,19,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,81,0,100,,164,0,0,0.00,,50,98,98,59,250,250,,,,,,,,,,,,,,,,,,,,,
