,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Brock Purdy,,0,QB,4900,SF,vs NO,12,25.50,0.8,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,20,33,33,38,292,292,3,1.33,22,0.33,,,,1.67,1,,,,,,,,,,,,
Bailey Zappe,,0,QB,4900,NE,@ MIN,29,20.25,6.1,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,50,0,0.00,,20,33,33,38,292,292,23,16.25,195.25,0.75,,1.25,,2.5,,,,,,,,,,,,,
Trevor Siemian,,0,QB,4900,CHI,@ NYJ,1,14.75,8,15.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,,94,39,0,10.96,2.2,20,33,33,38,292,292,30.14,17.74,200.77,0.8,2.2,1.2,80.29,2.09,6.03,0.06,,,,,,,,,,,
Brandon Allen,,0,QB,4900,CIN,@ TEN,31,21.75,7.7,2.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,20,33,33,38,292,292,18.79,10.64,115.07,0.43,1.5,0.71,74.05,2.36,4.57,,,,,,,,,,,,
Jarrett Stidham,,0,QB,4900,LV,@ SEA,22,21.75,2.1,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,20,33,33,38,292,292,6.78,3.56,38,0.44,0.67,0.22,41.27,1,0.56,,,,,,,,,,,,
Dallas Goedert,!,0,TE,4900,PHI,vs GB,26,26.25,6.9,11.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,100,,188,32,0,0.00,,5,45,45,38,292,292,,,,,,,,,,,5.19,3.75,45.13,0.3,,,,,,,
Jordan Love,,0,QB,4900,GB,@ PHI,4,20.25,4.6,4.2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,116,0,0,8.52,1.7,20,33,33,38,292,292,8.89,5.33,66.33,0.33,0.33,0.33,68.99,1.33,3,,,,,,,,,,,,
Nick Mullens,,0,QB,4800,MIN,vs NE,19,22.25,7.8,9.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,41,0,0.00,,21,33,33,39,292,292,29,18.77,223.27,1,1.64,1.18,84.08,1.36,-0.5,,,,,,,,,,,,
C.J. Beathard,,0,QB,4800,JAC,vs BAL,3,20.25,8.2,0.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,32,0,0.00,,21,33,33,39,292,292,24.95,14.65,175.1,0.65,2.3,0.9,78.33,2.65,11.7,0.2,,,,,,,,,,,
Sam Howell,,0,QB,4800,WAS,vs ATL,18,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,0.00,,21,33,33,39,292,292,,,,,,,,,,,,,,,,,,,,,
Wan'Dale Robinson,!,0,WR,4800,NYG,@ DAL,15,17.75,7.2,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,21,0,0.00,,31,119,119,39,292,292,,,,,,,,0.33,-0.17,,5.17,3.83,37.83,0.17,,,,,,,
Brett Rypien,,0,QB,4800,DEN,@ CAR,21,18.75,5.8,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,5,0,0.00,,21,33,33,39,292,292,22,12.75,130,1.25,0.5,0.5,53.93,2,1,,,,,,,,,,,,
Blaine Gabbert,,0,QB,4800,TB,@ CLE,9,22.75,8.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,13,0,0.00,,21,33,33,39,292,292,20.03,11.92,131.84,0.62,1.76,0.73,66.44,3.22,12.14,0.08,,,,,,,,,,,
Taysom Hill,,0,QB,4800,NO,@ SF,10,17.50,7.9,10.8,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,161,0,0,3.00,0.6,21,33,33,39,292,292,3.94,2.51,30.42,0.11,0.38,0.13,40.67,4.03,23.15,0.29,0.86,0.61,6.26,0.14,,,,,,,
Romeo Doubs,!,0,WR,4800,GB,@ PHI,7,20.25,6.6,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,26,0,0.00,,31,119,119,39,292,292,,,,,,,,0.11,1.22,,5.56,3.44,34.89,0.33,,,,,,,
Mitchell Trubisky,,0,QB,4800,PIT,@ IND,6,18.75,9.8,1.5,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,30,0,0.00,,21,33,33,39,292,292,27.6,17.6,184.38,0.63,1.91,1.06,83.14,3.46,17.35,0.15,,,,,,,,,,,
Nate Sudfeld,,0,QB,4700,DET,vs BUF,16,22.75,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,22,33,33,40,292,292,7.4,5,37.6,0.2,1,0.2,123.6,1.6,5.6,,,,,,,,,,,,
Jameson Williams,!,0,WR,4700,DET,vs BUF,30,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,32,119,119,40,292,292,,,,,,,,,,,,,,,,,,,,,
Phillip Walker,!,0,QB,4700,CAR,vs DEN,2,17.75,6.1,3.6,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,,,22,33,33,40,292,292,15.2,8.73,97.4,0.73,1.2,0.33,61.25,1.2,3.33,,,,,,,,,,,,
Tyrod Taylor,,0,QB,4600,NYG,@ DAL,11,17.75,8.3,14.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,46,0,0.00,,23,33,33,41,292,292,25.38,15.51,175.11,0.41,2.52,0.97,86.24,5.64,31.51,0.3,,,,,,,,,,,
Eno Benjamin,,0,RB,4600,HOU,@ MIA,14,16.25,5.5,3.7,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,21,0,0.00,,32,78,78,41,292,292,,,,,,,,6.35,25,0.18,2.47,1.88,14.82,,,,,,,,
Ameer Abdullah,,0,RB,4600,LV,@ SEA,29,21.75,5.1,5.6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,100,,65,16,0,14.50,3.2,32,78,78,41,292,292,,,,,,,,5.29,20.51,0.08,2.44,1.77,13.01,0.1,,,,,,,
Mason Rudolph,,0,QB,4600,PIT,@ IND,6,18.75,6.9,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,31,0,0.00,,23,33,33,41,292,292,24,14.75,147.88,0.69,1,1,77.11,2.06,5.63,,,,,,,,,,,,
Corey Clement,,0,RB,4500,ARI,vs LAC,30,23.25,6.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,173,0,0,1.80,0.4,33,78,78,42,292,292,,,,,,,,4.81,19.71,0.17,1.55,1.29,12.29,0.1,,,,,,,
Mecole Hardman,!,0,WR,4500,KC,vs LAR,4,28.75,6.1,9.2,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,29,0,0.00,,34,119,119,42,292,292,,,,,,,,0.45,3.56,0.05,3.78,2.64,35.94,0.28,,,,,,,
Darren Waller,!,0,TE,4500,LV,@ SEA,32,21.75,9.7,12.8,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,100,,188,22,0,0.00,,6,45,45,42,292,292,,,,,,,,0.05,0.42,,6.77,4.73,55.44,0.27,,,,,,,
Chase Edmonds,!,0,RB,4300,DEN,@ CAR,28,18.75,7.6,11.5,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,5,0,0.00,,35,78,78,44,292,292,,,,,,,,5.95,26.37,0.17,2.85,2.14,15.65,0.09,,,,,,,
Jaylen Warren,!,0,RB,4300,PIT,@ IND,11,18.75,3.9,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,20,0,0.00,,35,78,78,44,292,292,,,,,,,,3.8,19,,1.8,1.6,13.7,,,,,,,,
Hunter Renfrow,!,0,WR,4200,LV,@ SEA,10,21.75,7,15.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,38,0,0.00,,37,119,119,45,292,292,,,,,,,,0.06,0.06,,5.98,4.48,48,0.3,,,,,,,
Justin Jackson,,0,RB,4100,DET,vs BUF,8,22.75,6.4,6.2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,162,0,0,2.90,0.7,37,78,78,46,292,292,,,,,,,,5.36,26.73,0.09,2.07,1.66,12.8,0.02,,,,,,,
Tyrion Davis-Price,,0,RB,4100,SF,vs NO,24,25.50,1.4,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,37,78,78,46,292,292,,,,,,,,8,18.5,,1,,,,,,,,,,
Chase Daniel,,0,QB,4100,LAC,@ ARI,20,25.25,6.3,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,24,33,33,46,292,292,10.44,7.22,68.56,0.33,1.11,0.39,51.76,1.67,0.94,,,,,,,,,,,,
Tim Boyle,,0,QB,4000,DET,vs BUF,16,22.75,5.4,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,7,4.57,38.64,0.43,,0.21,18.65,1.43,-0.21,,,,,,,,,,,,
Greg Bell,!,0,RB,4000,DET,vs BUF,8,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Jermar Jefferson,,0,RB,4000,DET,vs BUF,8,22.75,5.2,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,19,0,0.00,,38,78,78,47,292,292,,,,,,,,3.75,18.5,0.5,1.25,1,5.75,,,,,,,,
Jason Cabinda,,0,RB,4000,DET,vs BUF,8,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Will Grier,!,0,QB,4000,DAL,vs NYG,8,27.75,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,26,14,114,2,3,,4.25,3.5,11,,,,,,,,,,,,
Rico Dowdle,!,0,RB,4000,DAL,vs NYG,18,27.75,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,3.5,12,,,,,,,,,,,,
Qadree Ollison,,0,RB,4000,DAL,vs NYG,18,27.75,3.1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,23,0,0.00,,38,78,78,47,292,292,,,,,,,,3.38,12.15,0.38,0.62,0.38,1.46,,,,,,,,
David Blough,,0,QB,4000,MIN,vs NE,19,22.25,5.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,39,0,0.00,,25,33,33,47,292,292,26.29,14.29,147.57,1,2.29,0.57,50.5,1.43,7.86,,,,,,,,,,,,
Kene Nwangwu,,0,RB,4000,MIN,vs NE,5,22.25,2.3,2.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,,83,34,0,12.00,3,38,78,78,47,292,292,,,,,,,,2.43,8.86,,0.86,0.71,2,,,,,,,,
Ty Chandler,!,0,RB,4000,MIN,vs NE,5,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Bryant Koback,,0,RB,4000,MIN,vs NE,5,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
C.J. Ham,,0,RB,4000,MIN,vs NE,5,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Matt Corral,!,0,QB,4000,CAR,vs DEN,2,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,,,,,,,,,,,,,,,,,,,,,
Spencer Brown,,0,RB,4000,CAR,vs DEN,15,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Nate McCrary,,0,RB,4000,CAR,vs DEN,15,17.75,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,1,-1,,,,,,,,,,,,
Kellen Mond,!,0,QB,4000,CLE,vs TB,26,19.75,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,3,2,5,,,,70.1,,,,,,,,,,,,,,
D'Ernest Johnson,,0,RB,4000,CLE,vs TB,6,19.75,7.3,8.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,5.42,28.38,0.12,1.5,1.19,8.81,,,,,,,,
Jerome Ford,,0,RB,4000,CLE,vs TB,6,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Demetric Felton,!,0,RB,4000,CLE,vs TB,6,19.75,3.8,3.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,5,0,0.00,,38,78,78,47,292,292,,,,,,,,0.62,1.54,,1.77,1.46,14.15,0.15,,,,,,,
John Kelly,,0,RB,4000,CLE,vs TB,6,19.75,2.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,14,0,0.00,,38,78,78,47,292,292,,,,,,,,6.4,19.2,,0.6,0.4,5.4,,,,,,,,
E.J. Perry,,0,QB,4000,JAC,vs BAL,3,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,,,,,,,,,,,,,,,,,,,,,
Snoop Conner,,0,RB,4000,JAC,vs BAL,7,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,100,,180,0,0,1.10,0.3,38,78,78,47,292,292,,,,,,,,3,11,,,,,,,,,,,,
Mekhi Sargent,,0,RB,4000,JAC,vs BAL,7,20.25,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,67,0,0.00,,38,78,78,47,292,292,,,,,,,,1.25,2.75,,0.25,,,,,,,,,,
Jake Bargas,,0,RB,4000,MIA,vs HOU,31,30.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
John Lovett,,0,RB,4000,MIA,vs HOU,31,30.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
La'Mical Perine,,0,RB,4000,MIA,vs HOU,31,30.25,3.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,29,0,0.00,,38,78,78,47,292,292,,,,,,,,6.55,23.91,0.18,1.36,1,5.73,,,,,,,,
Alec Ingold,,0,RB,4000,MIA,vs HOU,31,30.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,181,0,0,1.00,0.3,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Chris Streveler,,0,QB,4000,NYJ,vs CHI,13,21.75,3.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,6.25,4.25,35.25,0.25,1,0.25,38.95,1.75,5.25,,,,,,,,,,,,
Bam Knight,,0,RB,4000,NYJ,vs CHI,27,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,100,,74,0,0,13.30,3.3,38,78,78,47,292,292,,,,,,,,14,69,,3,3,34,,,,,,,,
Breece Hall,!,0,RB,4000,NYJ,vs CHI,27,21.75,6.5,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,63,0,0.00,,38,78,78,47,292,292,,,,,,,,11.43,66.14,0.57,4.43,2.71,31.14,0.14,,,,,,,
Nick Bawden,!,0,RB,4000,NYJ,vs CHI,27,21.75,0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,40,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,1.17,0.83,6.17,,,,,,,,
Logan Woodside,,0,QB,4000,TEN,vs CIN,17,20.75,0.6,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,0.33,0.11,0.78,,,,15.04,1.44,0.44,,,,,,,,,,,,
Trenton Cannon,!,0,RB,4000,TEN,vs CIN,20,20.75,3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,6,0,0.00,,38,78,78,47,292,292,,,,,,,,2.83,8.33,0.06,1.56,1.11,8.89,,,,,,,,
Tory Carter,,0,RB,4000,TEN,vs CIN,20,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Julius Chestnut,,0,RB,4000,TEN,vs CIN,20,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Jake Fromm,,0,QB,4000,WAS,vs ATL,18,21.75,3.9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,22,0,0.00,,25,33,33,47,292,292,20,9,70,1,2,0.33,43.93,2.67,21.67,,,,,,,,,,,,
J.D. McKissic,!,0,RB,4000,WAS,vs ATL,25,21.75,6.2,11.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,26,0,0.00,,38,78,78,47,292,292,,,,,,,,3.55,15.65,0.07,4.35,3.23,24.41,0.12,,,,,,,
Jonathan Williams,,0,RB,4000,WAS,vs ATL,25,21.75,5.9,4.1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,,169,0,0,2.20,0.6,38,78,78,47,292,292,0.04,,,,,,1.65,4.46,20.38,0.13,0.75,0.63,4.54,,,,,,,,
Alex Armah,,0,RB,4000,WAS,vs ATL,25,21.75,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,0.65,1.76,,0.59,0.35,1.12,0.06,,,,,,,
Jaret Patterson,,0,RB,4000,WAS,vs ATL,25,21.75,5.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,4.86,19,0.14,0.79,0.71,5.21,,,,,,,,
Trace McSorley,!,0,QB,4000,ARI,vs LAC,15,23.25,3.1,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,,,25,33,33,47,292,292,4.8,2.2,32.2,0.2,0.2,0.2,51.08,2,8.8,,,,,,,,,,,,
Darrel Williams,!,0,RB,4000,ARI,vs LAC,30,23.25,7.1,11,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,8,0,0.00,,38,78,78,47,292,292,,,,,,,,5.65,22.69,0.25,2.33,1.8,15.61,0.08,,,,,,,
Jonathan Ward,,0,RB,4000,ARI,vs LAC,30,23.25,2.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,1.29,4.71,,0.71,0.57,6.43,0.14,,,,,,,
Ty'Son Williams,,0,RB,4000,ARI,vs LAC,30,23.25,6.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,5,26.43,0.14,1.71,1.29,12,,,,,,,,
Sean Mannion,,0,QB,4000,SEA,vs LV,28,25.75,3.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,7.86,4.79,40.93,0.21,0.36,0.07,39.71,1.79,-0.21,,,,,,,,,,,,
DeeJay Dallas,,0,RB,4000,SEA,vs LV,26,25.75,5.3,3.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,156,0,0,3.50,0.9,38,78,78,47,292,292,0.04,,,0.04,,,,3.12,12.04,0.15,1.92,1.73,11,0.04,,,,,,,
Tony Jones,!,0,RB,4000,SEA,vs LV,26,25.75,1.9,2.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,17,0,0.00,,38,78,78,47,292,292,,,,,,,,4.92,13.58,,0.83,0.58,3.42,,,,,,,,
Rashaad Penny,!,0,RB,4000,SEA,vs LV,26,25.75,10,13.4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,8.53,48.68,0.33,0.9,0.68,5.55,0.03,,,,,,,
Darwin Thompson,,0,RB,4000,SEA,vs LV,26,25.75,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,3.88,13.65,0.12,1.35,0.94,6.35,0.06,,,,,,,
Cullen Gillaspia,!,0,RB,4000,SEA,vs LV,26,25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,1,1,6,,,,,,,,
Godwin Igwebuike,,0,RB,4000,SEA,vs LV,26,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Shane Buechele,!,0,QB,4000,KC,vs LAR,5,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,,,,,,,,,,,,,,,,,,,,,
