,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Kene Nwangwu,,0,RB,4200,MIN,vs DET,30,28.75,2.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,39,0,0.00,,35,79,79,45,279,279,,,,,,,,2.17,10.17,,0.83,0.67,1.5,,,,,,,,
DeAndre Carter,,0,WR,4200,LAC,vs JAC,28,25.75,4.5,5.1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,100,,131,18,0,5.60,1.3,37,104,104,45,279,279,,,,,,,,0.35,2.54,,2.92,2.05,24.22,0.11,,,,,,,
Tony Jones,!,0,RB,4100,NO,@ CAR,29,21.75,1.9,2.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,17,0,0.00,,36,79,79,46,279,279,,,,,,,,4.92,13.58,,0.83,0.58,3.42,,,,,,,,
Phillip Walker,,0,QB,4000,CAR,vs NO,2,19.75,3.7,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,12.8,7.3,79,0.8,1.3,0.2,55.97,1.2,1.1,,,,,,,,,,,,
Matt Corral,!,0,QB,4000,CAR,vs NO,2,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Jacob Eason,,0,QB,4000,CAR,vs NO,2,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,5,2,25,1,,,16.7,,,,,,,,,,,,,,
John Lovett,,0,RB,4000,CAR,vs NO,14,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Nathan Peterman,,0,QB,4000,CHI,vs HOU,19,21.25,4.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,12.55,6.55,53.36,1.18,0.91,0.27,51.25,1.91,8,0.09,,,,,,,,,,,
Trestan Ebner,,0,RB,4000,CHI,vs HOU,26,21.25,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,100,,160,0,0,2.30,0.6,37,79,79,47,279,279,,,,,,,,6.5,21.5,,2,1,4,,,,,,,,
Khari Blasingame,,0,RB,4000,CHI,vs HOU,26,21.25,1.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,0.23,0.46,,1,0.77,7.46,,,,,,,,
Darrynton Evans,,0,RB,4000,CHI,vs HOU,26,21.25,4.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,2.83,10.33,,1,0.67,6.33,0.17,,,,,,,
Sam Ehlinger,!,0,QB,4000,IND,vs KC,18,23.75,0.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,1,3,,,,,,,,,,,,
Phillip Lindsay,,0,RB,4000,IND,vs KC,8,23.75,7.7,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,21,0,0.00,,37,79,79,47,279,279,,,,,,,,11.11,49.81,0.32,2.07,1.47,9.19,0.04,,,,,,,
D'vonte Price,,0,RB,4000,IND,vs KC,8,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Skylar Thompson,!,0,QB,4000,MIA,vs BUF,1,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,33,19,166,1,,,,,,,,,,,,,,,,,
Salvon Ahmed,,0,RB,4000,MIA,vs BUF,25,25.25,6.3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,3,0,0.00,,37,79,79,47,279,279,,,,,,,,7.59,27.53,0.18,1.94,1.35,10.47,,,,,,,,
Myles Gaskin,!,0,RB,4000,MIA,vs BUF,25,25.25,8.1,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,25,0,0.00,,37,79,79,47,279,279,,,,,,,,10.14,38.23,0.2,3.63,2.86,19.91,0.17,,,,,,,
John Lovett,,0,RB,4000,MIA,vs BUF,25,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Alec Ingold,,0,RB,4000,MIA,vs BUF,25,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
ZaQuandre White,,0,RB,4000,MIA,vs BUF,25,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
David Blough,,0,QB,4000,MIN,vs DET,28,28.75,5.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,39,0,0.00,,31,33,33,47,279,279,26.29,14.29,147.57,1,2.29,0.57,50.5,1.43,7.86,,,,,,,,,,,,
Ty Chandler,!,0,RB,4000,MIN,vs DET,30,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
C.J. Ham,,0,RB,4000,MIN,vs DET,30,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,49,0,100,,150,0,0,3.50,0.9,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Bryant Koback,,0,RB,4000,MIN,vs DET,30,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Bailey Zappe,!,0,QB,4000,NE,vs BAL,32,21.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,18,13.5,143.5,0.5,,1,,2.5,2.5,,,,,,,,,,,,
Pierre Strong,,0,RB,4000,NE,vs BAL,1,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
J.J. Taylor,,0,RB,4000,NE,vs BAL,1,21.75,4.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,4.2,14.7,0.2,0.6,0.5,1.2,,,,,,,,
Kevin Harris,,0,RB,4000,NE,vs BAL,1,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Mike White,,0,QB,4000,NYJ,vs CIN,17,19.75,10.1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,27,0,0.00,,31,33,33,47,279,279,33,22,238.25,2,1,1.25,81.88,1.25,-0.25,,,,,,,,,,,,
Chris Streveler,,0,QB,4000,NYJ,vs CIN,17,19.75,3.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,6.25,4.25,35.25,0.25,1,0.25,38.95,1.75,5.25,,,,,,,,,,,,
Nick Bawden,!,0,RB,4000,NYJ,vs CIN,5,19.75,0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,40,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,1.17,0.83,6.17,,,,,,,,
Bam Knight,,0,RB,4000,NYJ,vs CIN,5,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Logan Woodside,,0,QB,4000,TEN,vs LV,7,22.25,0.6,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,0.33,0.11,0.78,,,,15.04,1.44,0.44,,,,,,,,,,,,
Trenton Cannon,!,0,RB,4000,TEN,vs LV,13,22.25,3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,6,0,0.00,,37,79,79,47,279,279,,,,,,,,2.83,8.33,0.06,1.56,1.11,8.89,,,,,,,,
Julius Chestnut,!,0,RB,4000,TEN,vs LV,13,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Tory Carter,,0,RB,4000,TEN,vs LV,13,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Kyle Philips,!,0,WR,4000,TEN,vs LV,6,22.25,4.7,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,39,104,104,47,279,279,,,,,,,,,,,3.25,2,19.5,,,,,,,,
Sam Howell,!,0,QB,4000,WAS,vs PHI,16,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Jonathan Williams,,0,RB,4000,WAS,vs PHI,17,20.75,6,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,100,,175,0,0,0.60,0.2,37,79,79,47,279,279,0.04,,,,,,1.72,4.48,20.3,0.13,0.78,0.65,4.74,,,,,,,,
Jaret Patterson,,0,RB,4000,WAS,vs PHI,17,20.75,5.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,4.86,19,0.14,0.79,0.71,5.21,,,,,,,,
Easton Stick,,0,QB,4000,LAC,vs JAC,26,25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,1,1,4,,,,83.3,1,-2,,,,,,,,,,,,
Isaiah Spiller,!,0,RB,4000,LAC,vs JAC,27,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Zander Horvath,,0,RB,4000,LAC,vs JAC,27,25.75,3.9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,0.6,1,,1.2,0.6,1.4,0.4,,,,,,,
Larry Rountree III,,0,RB,4000,LAC,vs JAC,27,25.75,2.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,4.5,10.88,0.13,0.25,0.13,-0.13,,,,,,,,
Trace McSorley,,0,QB,4000,ARI,vs LAR,6,22.75,3.4,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,3.5,1.25,25.5,,0.25,0.25,54.58,2.25,9.5,,,,,,,,,,,,
Jarrett Guarantano,,0,QB,4000,ARI,vs LAR,6,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Jonathan Ward,,0,RB,4000,ARI,vs LAR,10,22.75,2.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,1.29,4.71,,0.71,0.57,6.43,0.14,,,,,,,
Keaontay Ingram,!,0,RB,4000,ARI,vs LAR,10,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Sean Mannion,,0,QB,4000,SEA,vs ATL,23,22.25,3.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,7.86,4.79,40.93,0.21,0.36,0.07,39.71,1.79,-0.21,,,,,,,,,,,,
DeeJay Dallas,,0,RB,4000,SEA,vs ATL,28,22.25,5.5,3.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,100,,129,2,0,5.80,1.5,37,79,79,47,279,279,0.05,,,0.05,,,,3.23,12.32,0.18,2.09,1.86,12.14,0.05,,,,,,,
Darwin Thompson,,0,RB,4000,SEA,vs ATL,28,22.25,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,3.88,13.65,0.12,1.35,0.94,6.35,0.06,,,,,,,
Kyle Trask,!,0,QB,4000,TB,vs GB,21,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Ke'Shawn Vaughn,,0,RB,4000,TB,vs GB,20,21.25,5,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,7,0,0.00,,37,79,79,47,279,279,,,,,,,,6,25.93,0.21,1.5,0.79,4.93,0.07,,,,,,,
Kenjon Barner,!,0,RB,4000,TB,vs GB,20,21.25,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,0.03,0.03,0.08,,,,2.45,2.45,10.23,0.08,1.03,0.65,3.63,,,,,,,,
Patrick Laird,,0,RB,4000,TB,vs GB,20,21.25,4.5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,6,0,0.00,,37,79,79,47,279,279,,,,,,,,3.8,12.2,0.05,2.25,1.8,14.45,,,,,,,,
Jake Luton,,0,QB,4000,NO,@ CAR,13,21.75,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,22,0,0.00,,31,33,33,47,279,279,36.67,20,208,2,2.33,0.67,56.13,0.33,4.33,0.33,,,,,,,,,,,
Latavius Murray,,0,RB,4000,NO,@ CAR,29,21.75,8.1,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,23,0,0.00,,37,79,79,47,279,279,,,,,,,,11.38,46.57,0.44,2.07,1.65,11.4,0.03,,,,,,,
Adam Prentice,,0,RB,4000,NO,@ CAR,29,21.75,0.6,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,54,0,0.00,,37,79,79,47,279,279,,,,,,,,0.6,1,,0.8,0.8,3.6,,,,,,,,
Kyle Allen,,0,QB,4000,HOU,@ CHI,3,18.25,7.7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,44,0,0.00,,31,33,33,47,279,279,29.81,18.81,205.62,0.81,2.62,1.14,90.53,2.19,7.71,0.19,,,,,,,,,,,
Darius Anderson,!,0,RB,4000,HOU,@ CHI,22,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Gerrid Doaks,,0,RB,4000,HOU,@ CHI,22,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Troy Hairston,,0,RB,4000,HOU,@ CHI,22,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Royce Freeman,,0,RB,4000,HOU,@ CHI,22,18.25,4.5,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,26,0,0.00,,37,79,79,47,279,279,,,,,,,,6.79,26.08,0.15,1.9,1.52,9.35,0.02,,,,,,,
Dare Ogunbowale,,0,RB,4000,HOU,@ CHI,22,18.25,4.2,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,11,0,0.00,,37,79,79,47,279,279,,,,,,,,2.61,9.06,0.09,2.64,1.76,13.76,0.03,,,,,,,
Shane Buechele,!,0,QB,4000,KC,@ IND,22,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Chris Oladokun,,0,QB,4000,KC,@ IND,22,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Ronald Jones,!,0,RB,4000,KC,@ IND,16,27.75,7.2,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,21,0,0.00,,37,79,79,47,279,279,,,,,,,,9.64,42.49,0.34,2,1.43,10.77,0.02,,,,,,,
Michael Burton,,0,RB,4000,KC,@ IND,16,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,63,0,100,,177,0,0,0.20,0.1,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Matt Barkley,,0,QB,4000,BUF,@ MIA,8,29.25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,22,0,0.00,,31,33,33,47,279,279,24.08,14,184.54,1.38,0.69,0.85,72.02,1.38,-0.77,,,,,,,,,,,,
Taiwan Jones,,0,RB,4000,BUF,@ MIA,9,29.25,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,5,0,0.00,,37,79,79,47,279,279,,,,,,,,0.91,2.91,,1.18,0.73,10.09,,,,,,,,
Raheem Blackshear,!,0,RB,4000,BUF,@ MIA,9,29.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Reggie Gilliam,,0,RB,4000,BUF,@ MIA,9,29.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,46,0,100,,143,0,0,4.20,1.1,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Duke Johnson,,0,RB,4000,BUF,@ MIA,9,29.25,6.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,38,0,0.00,,37,79,79,47,279,279,0.01,,,,,,0.4,5.46,23.65,0.11,4.24,3.26,29.83,0.12,,,,,,,
Nate Sudfeld,,0,QB,4000,DET,@ MIN,24,22.75,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,7.4,5,37.6,0.2,1,0.2,123.6,1.6,5.6,,,,,,,,,,,,
Justin Jackson,,0,RB,4000,DET,@ MIN,24,22.75,6.7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,5.44,27.26,0.1,2.18,1.77,13.41,0.03,,,,,,,
Greg Bell,!,0,RB,4000,DET,@ MIN,24,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Jermar Jefferson,,0,RB,4000,DET,@ MIN,24,22.75,5.2,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,19,0,0.00,,37,79,79,47,279,279,,,,,,,,3.75,18.5,0.5,1.25,1,5.75,,,,,,,,
Jason Cabinda,,0,RB,4000,DET,@ MIN,24,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Anthony Brown,,0,QB,4000,BAL,@ NE,5,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Ben Mason,,0,RB,4000,BAL,@ NE,6,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Patrick Ricard,,0,RB,4000,BAL,@ NE,6,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,54,0,100,,161,0,0,2.20,0.6,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Ricky Person,,0,RB,4000,BAL,@ NE,6,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Tyler Badie,,0,RB,4000,BAL,@ NE,6,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,100,,178,0,0,0.00,,37,79,79,47,279,279,,,,,,,,,,,,,,,,,,,,,
Brandon Allen,,0,QB,4000,CIN,@ NYJ,25,25.75,7.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,178,5,0,0.00,,31,33,33,47,279,279,20,11.23,122.23,0.46,1.54,0.77,72.27,2.31,5,,,,,,,,,,,,
Jake Browning,,0,QB,4000,CIN,@ NYJ,25,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,178,0,0,0.00,,31,33,33,47,279,279,,,,,,,,,,,,,,,,,,,,,
Chris Evans,,0,RB,4000,CIN,@ NYJ,32,25.75,5.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,100,,169,0,0,1.40,0.4,37,79,79,47,279,279,,,,,,,,1.36,6.43,,1.5,1.21,11.29,0.14,,,,,,,
Trayveon Williams,!,0,RB,4000,CIN,@ NYJ,32,25.75,3.1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,178,16,0,0.00,,37,79,79,47,279,279,,,,,,,,5.13,26,,0.88,0.75,4.25,,,,,,,,
