,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
KeeSean Johnson,,0,WR,3000,BUF,@ NYJ,16,27.75,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,39,0,0.00,,51,90,90,53,222,222,,,,,,,,0.06,0.17,,3.61,2,20,0.06,,,,,,,
Tanner Gentry,,0,WR,3000,BUF,@ NYJ,16,27.75,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1.4,0.6,7,,,,,,,,
Jalen Reagor,,0,WR,3000,MIN,@ WAS,26,23.25,4.1,4.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,21,0,0.00,,51,90,90,53,222,222,,,,,,,,0.45,2.27,,3.61,2.06,21.42,0.12,,,,,,,
Jalen Nailor,!,0,WR,3000,MIN,@ WAS,26,23.25,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1,1,13,,,,,,,,
Bisi Johnson,!,0,WR,3000,MIN,@ WAS,26,23.25,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,21,0,0.00,,51,90,90,53,222,222,,,,,,,,0.05,0.27,,3.05,2.14,22.73,0.14,,,,,,,
Thomas Hennigan,,0,WR,3000,MIN,@ WAS,26,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Dan Chisena,,0,WR,3000,MIN,@ WAS,26,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Trishton Jackson,,0,WR,3000,MIN,@ WAS,26,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Blake Proehl,,0,WR,3000,MIN,@ WAS,26,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Penny Hart,,0,WR,3000,SEA,@ ARI,18,23.75,1.3,1.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,24,0,0.00,,51,90,90,53,222,222,,,,,,,,0.09,1.73,,1.27,0.82,7,,,,,,,,
Dareke Young,,0,WR,3000,SEA,@ ARI,18,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Cade Johnson,,0,WR,3000,SEA,@ ARI,18,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Cody Thompson,!,0,WR,3000,SEA,@ ARI,18,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Bo Melton,,0,WR,3000,SEA,@ ARI,18,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
J.J. Arcega-Whiteside,,0,WR,3000,SEA,@ ARI,18,23.75,2.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,24,0,,,51,90,90,53,222,222,,,,,,,,,,,2.19,1,18.13,0.06,,,,,,,
Easop Winston,,0,WR,3000,SEA,@ ARI,18,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Kevin Kassis,,0,WR,3000,SEA,@ ARI,18,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Brandon Powell,,0,WR,3000,LAR,@ TB,21,19.75,4.6,0.6,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,,143,0,0,1.40,0.5,51,90,90,53,222,222,,,,,,,,0.5,0.65,,2.25,1.6,13.4,0.1,,,,,,,
Tutu Atwell,!,0,WR,3000,LAR,@ TB,21,19.75,2.7,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,0.25,2.25,,1,0.25,13.5,,,,,,,,
Lance McCutcheon,!,0,WR,3000,LAR,@ TB,21,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
J.J. Koski,,0,WR,3000,LAR,@ TB,21,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Austin Trammell,,0,WR,3000,LAR,@ TB,21,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Cody Hollister,,0,WR,3000,TEN,@ KC,31,15.75,1.6,2.4,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,41,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1.75,1.25,14,,,,,,,,
Chris Conley,,0,WR,3000,TEN,@ KC,31,15.75,5.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,16,0,0.00,,51,90,90,53,222,222,,,,,,,,0.01,0.03,,3.97,2.33,30.19,0.17,,,,,,,
Racey McMath,!,0,WR,3000,TEN,@ KC,31,15.75,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,,,51,90,90,53,222,222,,,,,,,,,,,1.2,0.4,1.6,,,,,,,,
Dez Fitzpatrick,,0,WR,3000,TEN,@ KC,31,15.75,5.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,4,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,2.67,1.67,16.33,0.33,,,,,,,
Mason Kinsey,,0,WR,3000,TEN,@ KC,31,15.75,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1,1,3,,,,,,,,
C.J. Board,,0,WR,3000,TEN,@ KC,31,15.75,1.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,38,0,0.00,,51,90,90,53,222,222,,,,,,,,0.13,0.6,,1.73,1.13,12.2,,,,,,,,
Tylan Wallace,,0,WR,3000,BAL,@ NO,12,23.25,1,0.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,155,17,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,1.5,0.63,5.5,,,,,,,,
Binjimen Victor,,0,WR,3000,BAL,@ NO,12,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,155,0,0,0.00,,51,90,90,53,222,222,,,,,,,,,,,,,,,,,,,,,
Jonnu Smith,,0,TE,2900,NE,vs IND,24,22.25,5.3,4.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,100,,109,12,0,5.10,1.8,18,36,36,54,222,222,,,,,,,,0.19,1.54,0.01,3.14,2.08,22.85,0.23,,,,,,,
Noah Gray,,0,TE,2800,KC,vs TEN,31,29.75,1.9,2.2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,,91,30,0,7.50,2.7,19,36,36,55,222,222,,,,,,,,0.06,0.06,0.06,1.75,1.13,8,0.06,,,,,,,
John Bates,,0,TE,2700,WAS,vs MIN,30,20.25,3.1,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,142,23,0,1.50,0.6,20,36,36,56,222,222,,,,,,,,,,,2.35,1.76,19.29,0.06,,,,,,,
Donald Parham,!,0,TE,2600,LAC,@ ATL,10,25.75,4.5,4.9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,2,0,0.00,,21,36,36,57,222,222,,,,,,,,,,,2.13,1.38,16.75,0.25,,,,,,,
Quintin Morris,,0,TE,2600,BUF,@ NYJ,21,27.75,2.3,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,21,0,0.00,,21,36,36,57,222,222,,,,,,,,,,,2.25,1.5,16.75,,,,,,,,
Geoff Swaim,,0,TE,2600,TEN,@ KC,28,15.75,3.7,4.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,10,0,0.00,,21,36,36,57,222,222,,,,,,,,,,,2.44,1.92,14.84,0.12,,,,,,,
Teagan Quitoriano,,0,TE,2500,HOU,vs PHI,18,16.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,17,0,100,,92,0,0,7.20,2.9,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Mason Schreck,,0,TE,2500,HOU,vs PHI,18,16.25,0.7,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,22,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1,0.67,2,,,,,,,,
Parker Hesse,,0,TE,2500,ATL,vs LAC,14,23.75,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1,1,9,,,,,,,,
MyCole Pruitt,,0,TE,2500,ATL,vs LAC,14,23.75,3,4.4,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,141,12,0,1.60,0.6,22,36,36,58,222,222,,,,,,,,,,,1.54,1.15,11.74,0.17,,,,,,,
Feleipe Franks,!,0,TE,2500,ATL,vs LAC,14,23.75,0.5,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,0.25,,,0.25,,,,0.75,1.5,,0.5,,,,,,,,,,
Anthony Firkser,!,0,TE,2500,ATL,vs LAC,14,23.75,4.8,4.6,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,6,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,2.76,2.07,22.45,0.13,,,,,,,
John FitzPatrick,!,0,TE,2500,ATL,vs LAC,14,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Tucker Fisk,,0,TE,2500,ATL,vs LAC,14,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Beau Brinkley,,0,TE,2500,ATL,vs LAC,14,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Ryan Griffin,,0,TE,2500,CHI,vs MIA,29,21.25,5.2,4.7,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,4,0,,,22,36,36,58,222,222,,,,,,,,,,,3.51,2.2,22.48,0.14,,,,,,,
Trevon Wesco,,0,TE,2500,CHI,vs MIA,29,21.25,1.6,1.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,137,11,0,2.00,0.8,22,36,36,58,222,222,,,,,,,,0.2,0.2,,1.2,0.7,11,,,,,,,,
Jake Tonges,!,0,TE,2500,CHI,vs MIA,29,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1,,,,,,,,,,
Patrick Scales,,0,TE,2500,CHI,vs MIA,29,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Sammis Reyes,,0,TE,2500,CHI,vs MIA,29,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Chase Allen,,0,TE,2500,CHI,vs MIA,29,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Mitchell Wilcox,,0,TE,2500,CIN,vs CAR,19,24.75,1.2,1.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,54,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1.83,1.5,10.5,,,,,,,,
Devin Asiasi,,0,TE,2500,CIN,vs CAR,19,24.75,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1.6,0.4,7.8,0.2,,,,,,,
Drew Sample,!,0,TE,2500,CIN,vs CAR,19,24.75,3.3,2.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,8,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,2.52,1.9,14.9,0.03,,,,,,,
Nick Bowers,,0,TE,2500,CIN,vs CAR,19,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Clark Harris,,0,TE,2500,CIN,vs CAR,19,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Garrett Griffin,,0,TE,2500,DET,vs GB,6,22.75,3.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,30,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1.75,1.75,13.75,0.25,,,,,,,
Shane Zylstra,,0,TE,2500,DET,vs GB,6,22.75,0.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,100,,93,0,0,7.10,2.8,22,36,36,58,222,222,,,,,,,,,,,3.5,1.5,17,,,,,,,,
Chris Manhertz,,0,TE,2500,JAC,vs LV,20,22.75,2.6,2.4,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,140,0,0,1.70,0.7,22,36,36,58,222,222,,,,,,,,,,,1.23,0.85,8.73,0.08,,,,,,,
Dan Arnold,,0,TE,2500,JAC,vs LV,20,22.75,4.7,7.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,100,,128,22,0,2.90,1.2,22,36,36,58,222,222,,,,,,,,,,,3.26,2.17,28.79,0.17,,,,,,,
Luke Farrell,,0,TE,2500,JAC,vs LV,20,22.75,0.8,1.6,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,,132,50,0,2.50,1,22,36,36,58,222,222,,,,,,,,,,,1.33,0.89,7.44,,,,,,,,
Gerrit Prince,,0,TE,2500,JAC,vs LV,20,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Scotty Washington,,0,TE,2500,NE,vs IND,24,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Matt Sokol,,0,TE,2500,NE,vs IND,24,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
C.J. Uzomah,,0,TE,2500,NYJ,vs BUF,3,17.75,5.3,8.2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,,113,13,0,4.60,1.8,22,36,36,58,222,222,,,,,,,,,,,3.5,2.5,24.36,0.19,,,,,,,
Jeremy Ruckert,!,0,TE,2500,NYJ,vs BUF,3,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1,,,,,,,,,,
Kenny Yeboah,,0,TE,2500,NYJ,vs BUF,3,17.75,2.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1.5,1,18,,,,,,,,
Cole Turner,,0,TE,2500,WAS,vs MIN,30,20.25,2,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,2.33,0.67,7.67,,,,,,,,
Armani Rogers,,0,TE,2500,WAS,vs MIN,30,20.25,1.5,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,133,61,0,2.40,1,22,36,36,58,222,222,,,,,,,,,,,2,1.67,21.33,,,,,,,,
Curtis Hodges,!,0,TE,2500,WAS,vs MIN,30,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Eli Wolf,!,0,TE,2500,WAS,vs MIN,30,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Stephen Anderson,,0,TE,2500,ARI,vs SEA,32,25.75,3.9,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,2.55,1.53,17.7,0.08,,,,,,,
Maxx Williams,,0,TE,2500,ARI,vs SEA,32,25.75,4.1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,7,0,0.00,,22,36,36,58,222,222,,,,,,,,0.09,0.26,,2.39,1.91,18.56,0.11,,,,,,,
Bernhard Seikovits,,0,TE,2500,ARI,vs SEA,32,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Kyle Rudolph,,0,TE,2500,TB,vs LAR,2,22.75,6.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,20,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,4.51,3.14,31.23,0.3,,,,,,,
Ko Kieft,,0,TE,2500,TB,vs LAR,2,22.75,0.4,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,141,84,0,1.60,0.6,22,36,36,58,222,222,,,,,,,,,,,1,1,15.33,,,,,,,,
David Wells,,0,TE,2500,TB,vs LAR,2,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Jody Fortson,!,0,TE,2500,KC,vs TEN,31,29.75,3.1,5.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,35,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1.25,1,8.25,0.5,,,,,,,
Blake Bell,!,0,TE,2500,KC,vs TEN,31,29.75,2.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,0.08,0.2,,1.57,1.02,10.62,0.02,,,,,,,
James Winchester,,0,TE,2500,KC,vs TEN,31,29.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Jordan Franks,,0,TE,2500,KC,vs TEN,31,29.75,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,11,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1,0.67,12.33,,,,,,,,
Adam Trautman,,0,TE,2500,NO,vs BAL,27,22.25,4.1,5.8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,,139,15,0,1.80,0.7,22,36,36,58,222,222,,,,,,,,,,,2.69,1.92,20.15,0.15,,,,,,,
Nick Vannett,,0,TE,2500,NO,vs BAL,27,22.25,3.4,4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,2.07,1.45,13.95,0.1,,,,,,,
J.P. Holtz,,0,TE,2500,NO,vs BAL,27,22.25,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1.5,1.17,15.17,,,,,,,,
Dylan Soehner,!,0,TE,2500,NO,vs BAL,27,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Zach Wood,,0,TE,2500,NO,vs BAL,27,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Lucas Krull,,0,TE,2500,NO,vs BAL,27,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,,,,,,,,,,,
Jack Stoll,,0,TE,2500,PHI,@ HOU,22,29.25,1,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,134,44,0,2.30,0.9,22,36,36,58,222,222,,,,,,,,,,,1.5,1,7.83,,,,,,,,
Grant Calcaterra,,0,TE,2500,PHI,@ HOU,22,29.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,155,0,0,0.00,,22,36,36,58,222,222,,,,,,,,,,,1,1,40,,,,,,,,
