"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"272","Cole Kmet","CHI","TE","2563704","robust",NA,NA,NA,NA,NA,NA,0.06,0.088956,0,0,0,0,0,NA,NA,NA,0,NA,0,0,3.605,0.496671,41.8,4.59606,0.6,0.229803,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","Dalton Schultz","DAL","TE","2560866","robust",NA,NA,NA,NA,NA,NA,0.03,0.044478,0,0,0,0,0,NA,NA,NA,0,NA,0,0,3.795,0.29652,41.845,1.252797,0.625,0.185325,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Gerald Everett","LAC","TE","2557889","robust",NA,NA,NA,NA,NA,NA,0.06125,0.09080925,0.00125,0.00185325,0,0,0,NA,NA,NA,0,NA,0,0,3.465,0.44478,37.3,2.268378,0.1,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Noah Fant","SEA","TE","2562383","robust",NA,NA,NA,NA,NA,NA,0.0475,0.066717,0,0,0,0,0,NA,NA,NA,0,NA,0,0,3.01,0.326172,35.81,3.387741,0.35,0.133434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","Robert Tonyan","GB","TE","2559270","robust",NA,NA,NA,NA,NA,NA,0.005,0.007413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.245,0.0667169999999999,22.335,0.422541,0.115,0.081543,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Hunter Henry","NE","TE","2555341","robust",NA,NA,NA,NA,NA,NA,0.005,0.007413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.7,0.266868,32.4,1.4826,0.2,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",17,2022
"278","Hayden Hurst","CIN","TE","2560747","robust",NA,NA,NA,NA,NA,NA,0.025,0.037065,0,0,0,0,0,NA,NA,NA,0,NA,0,0,3.15,0.22239,31.5,5.715423,0.16,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","Tyler Conklin","NYJ","TE","2561027","robust",NA,NA,NA,NA,NA,NA,0.523333333333333,0.775894,0,0,0,0,0,NA,NA,NA,0,NA,0,0,3.11,0.103782,32.715,2.81694,0.155,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Juwan Johnson","NO","TE","2564676","robust",NA,NA,NA,NA,NA,NA,0.15625,0.19459125,0,0,0,0,0,NA,NA,NA,0,NA,0,0,3,0.111195,32.6,0.593039999999998,0.5,0.118608,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","Jordan Akins","HOU","TE","2560951","robust",NA,NA,NA,NA,NA,NA,0.02875,0.04262475,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.8,0.44478,30.8,4.74432,0.15,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Chigoziem Okonkwo","TEN","TE","2567658","robust",NA,NA,NA,NA,NA,NA,1.1625,0.363237,0.0275,0.0259455,0,0,0,NA,NA,NA,0,NA,0,0,2.4,0.289107,28.6,2.9652,0.11,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","Parker Hesse","ATL","TE","2563272","robust",NA,NA,NA,NA,NA,NA,0.01375,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.975,0.192738,9.88,2.624202,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Trey McBride","ARI","TE","2568117","robust",NA,NA,NA,NA,NA,NA,0.04,0.044478,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.4,0.59304,27,1.77912,0.11,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Daniel Bellinger","NYG","TE","2567985","robust",NA,NA,NA,NA,NA,NA,0.11625,0.09822225,0.0333333333333333,0.02471,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,2.8,0.177912,28.3,2.37216,0.19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Cade Otton","TB","TE","2568312","robust",NA,NA,NA,NA,NA,NA,0.0075,0.0111195,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.72,0.259455,28.42,1.4826,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","Austin Hooper","TEN","TE","2555415","robust",NA,NA,NA,NA,NA,NA,0.005,0.007413,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.3,0.289107,23.3,2.653854,0.1,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Logan Thomas","WAS","TE","2543767","robust",NA,NA,NA,NA,NA,NA,0.01625,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,2.65,0.029652,26.495,0.296519999999999,0.185,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","Shane Zylstra","DET","TE","2567172","robust",NA,NA,NA,NA,NA,NA,0.00625,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.425,0.66717,14.8,9.874116,0.2,0.207564,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","Irv Smith Jr.","MIN","TE","2562738","robust",NA,NA,NA,NA,NA,NA,0.00875,0,0,0,0.0333333333333333,0.04942,0,NA,NA,NA,0,NA,0,0,1.345,0.044478,13.01,0.0444780000000017,0.055,0.0676427881465517,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ankle",17,2022
"291","Eric Tomlinson","DEN","TE","2553744","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.75,0.044478,19.25,1.70499,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Brevin Jordan","HOU","TE","2566130","robust",NA,NA,NA,NA,NA,NA,0.00375,0.00555975,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.59,0.281694,16.77,1.245384,0.105,0.00741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","MyCole Pruitt","ATL","TE","2552401","robust",NA,NA,NA,NA,NA,NA,0.00375,0.00555975,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.315,0.274281,14,3.350676,0.1,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Mike Gesicki","MIA","TE","2560994","robust",NA,NA,NA,NA,NA,NA,0.00375,0.00555975,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.405,0.37065,14.95,4.121628,0.095,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Taysom Hill","NO","TE","2558954","robust",NA,NA,NA,NA,NA,NA,24.1733333333333,12.374768,0.263333333333333,0.187796,0,0,0,NA,NA,NA,0,NA,0,0,1.3,0.400302,14.4,7.368522,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Foster Moreau","LVR","TE","2562317","robust",NA,NA,NA,NA,NA,NA,0.0075,0.0111195,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.3,0.7413,15.2,5.1891,0.09,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Eric Saubert","DEN","TE","2558023","robust",NA,NA,NA,NA,NA,NA,0.01,0.014826,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.5,0.785778,14.695,7.48713,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Brycen Hopkins","LAR","TE","2564349","robust",NA,NA,NA,NA,NA,NA,0.00625,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.3,0.7413,14,2.9652,0.085,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","C.J. Uzomah","NYJ","TE","2552559","robust",NA,NA,NA,NA,NA,NA,0.00875,0.01297275,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.165,0.0518910000000002,13.42,1.578969,0.095,0.00741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Colby Parkinson","SEA","TE","2565180","robust",NA,NA,NA,NA,NA,NA,0.0125,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.82,0.0593040000000001,19.845,0.859907999999997,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Mo Alie-Cox","IND","TE","2558832","robust",NA,NA,NA,NA,NA,NA,0.005,0.007413,0,0,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,1.3,0.266868,14.6,2.2239,0.095,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Noah Gray","KC","TE","2566178","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.4,0.570801,14.8,4.4478,0.085,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","O.J. Howard","HOU","TE","2557856","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.1,0.0593040000000001,12.6025,1.386231,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Isaiah Likely","BAL","TE","2567283","robust",NA,NA,NA,NA,NA,NA,0.00375,0.00555975,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.5,0.385476,17.1,1.415883,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Tommy Tremble","CAR","TE","2565914","robust",NA,NA,NA,NA,NA,NA,0.1125,0.1667925,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.34,0.22239,13.75,2.438877,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hip",17,2022
"306","Jake Ferguson","DAL","TE","2567496","robust",NA,NA,NA,NA,NA,NA,0.01125,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.175,0.29652,10.91,3.128286,0.105,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Harrison Bryant","CLE","TE","2563767","robust",NA,NA,NA,NA,NA,NA,0.4475,0.6634635,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.305,0.22239,12.225,2.802114,0.09,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Dan Arnold","JAC","TE","2559385","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.885,0.467019,11.565,6.575331,0.02,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Brock Wright","DET","TE","2567221","robust",NA,NA,NA,NA,NA,NA,0.00875,0.01297275,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.15,0.14826,13.75,0.919212,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Ian Thomas","CAR","TE","2560894","robust",NA,NA,NA,NA,NA,NA,0.0375,0.037065,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.345,0.22239,14.42,0.44478,0.05,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Donald Parham","LAC","TE","2562394","robust",NA,NA,NA,NA,NA,NA,0.0133333333333333,0.019768,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.15,0.0593040000000001,13.01,2.209074,0.07,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","John Bates","WAS","TE","2566580","robust",NA,NA,NA,NA,NA,NA,0.01,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.8475,0.934038,8.03,8.791818,0.0475,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Josiah Deguara","GB","TE","2563980","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.9,0.333585,8.7,3.098634,0.06,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Anthony Firkser","ATL","TE","2558942","robust",NA,NA,NA,NA,NA,NA,0.00375,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.31,0.029652,13.34,0.681996000000001,0.09,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Adam Trautman","NO","TE","2564703","robust",NA,NA,NA,NA,NA,NA,0.00375,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.865,0.400302,8.535,3.85476,0.08,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Cameron Brate","TB","TE","2550656","robust",NA,NA,NA,NA,NA,NA,0.005,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.1,0.0593039999999997,11.4,1.022994,0.085,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Tre' McKitty","LAC","TE","2566490","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.92,1.008168,7.66,7.917084,0.01,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Josh Oliver","BAL","TE","2562693","robust",NA,NA,NA,NA,NA,NA,0.005,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.2,0,12.22,0.163086000000002,0.095,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Albert Okwuegbunam","DEN","TE","2563911","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.95,0.22239,8.2075,3.55824,0.0525,0.066717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Mitchell Wilcox","CIN","TE","2563749","robust",NA,NA,NA,NA,NA,NA,0.01125,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1.115,0.14826,9,3.55824,0.06,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Durham Smythe","MIA","TE","2560880","robust",NA,NA,NA,NA,NA,NA,0.1,0.14826,0.0333333333333333,0.04942,0,0,0,NA,NA,NA,0,NA,0,0,1.045,0.0593040000000001,9.29,1.764294,0.085,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Marcedes Lewis","GB","TE","2495888","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.7,0.29652,6.5375,3.33585,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Pharaoh Brown","CLE","TE","2559018","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.85,0.51891,7.94,4.536756,0.015,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Johnny Mundt","MIN","TE","2558875","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.745,0.044478,6.3925,1.771707,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Zach Gentry","PIT","TE","2562654","robust",NA,NA,NA,NA,NA,NA,0.00375,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.94,0.118608,7.635,0.103782,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Jack Stoll","PHI","TE","2567061","robust",NA,NA,NA,NA,NA,NA,0.025,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.6375,0.489258,6.1375,5.33736,0.02,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Stephen Anderson","ARI","TE","2556463","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.98,0.177912,8.485,2.201661,0.02,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","James Mitchell","DET","TE","2567556","robust",NA,NA,NA,NA,NA,NA,0.005,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0.84,0,8.17,1.33434,0.075,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Ryan Griffin","CHI","TE","2541316","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.525,0.555975,5.33,5.441142,0.055,0.066717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Bears","CHI","DST","100005","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7075,0.044478,1.8475,0.252042,0.01,0.007413,0.105,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Raiders","LVR","DST","100018","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.044478,2.165,0.252042,0.015,0.0111195,0.1175,0.022239,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Broncos","DEN","DST","100009","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6775,0.0889560000000001,1.91,0.0889559999999999,0.01,0.007413,0.105,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Titans","TEN","DST","100012","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775,0.177912,1.9,0.14826,0.015,0.0111195,0.105,0.029652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Panthers","CAR","DST","100004","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.745,0.118608,2.02,0.177912,0.01,0.007413,0.125,0.029652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Vikings","MIN","DST","100020","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.0148259999999999,2.295,0.133434,0.015,0.0111195,0.175,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Rams","LAR","DST","100017","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835,0.133434,2.38,0.0667170000000002,0.01,0.007413,0.125,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Bengals","CIN","DST","100006","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.14826,1.94,0.177912,0.015,0.0111195,0.1075,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Saints","NO","DST","100022","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685,0.0667170000000001,2.605,0.177912,0.015,0.0111195,0.11,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Colts","IND","DST","100014","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6525,0.081543,2.6375,0.133434,0.015,0.0111195,0.15,0.044478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Texans","HOU","DST","100013","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7125,0.066717,2.0625,0.140847,0.065,0.0259455,0.1125,0.044478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Cardinals","ARI","DST","100026","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725,0.096369,2.3775,0.200151,0.02,0.014826,0.1475,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Patriots","NE","DST","100021","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9325,0.0963690000000001,2.275,0.200151,0.015,0.0111195,0.19,0.07413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
