"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"378","Cairo Santos","CHI","K","2550636","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.489684394988608,0.118608,0.415350765019967,0.111195,0.4125,0.09361039852829,0.128072755417957,0.0280531176470588,2.31,0.385476,NA,NA,NA,NA
"379","Graham Gano","NYG","K","71309","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4725,0.0107911853146853,0.560722610722611,0.126021,0.455661421911422,0.0983302482517483,0.306156031468531,0.097295625,1.8775,0.822843,NA,NA,NA,NA
"380","Jason Myers","SEA","K","2553112","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280071378656284,0.022239,0.53,0.111195,0.695,0.118608,0.5075,0.165223611111111,0.281194196428571,0.088956,2.285,0.207564,NA,NA,NA,NA
"381","Chris Boswell","PIT","K","2550545","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010388198757764,0.00805760869565217,0.4425,0.0526353118666231,0.580829727009034,0.07413,0.500390871070015,0.118608,0.270309333115397,0.178227034324943,2.065,0.37065,NA,NA,NA,NA
"382","Cade York","CLE","K","2567487","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0143884892086331,0.0142215827338129,0.49,0.0991961039168665,0.4825,0.081543,0.41,0.0903479656274981,0.194126984126984,0.029652,2,0.311346,NA,NA,NA,NA
"383","Chase McLaughlin","IND","K","2563203","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00987637362637363,0.00814615384615384,0.568348759961663,0.113711743038324,0.44319813698846,0.126021,0.575601047697822,0.0610862266335815,0.282560286935287,0.107954641025641,2.005,0.318759,NA,NA,NA,NA
"384","Daniel Carlson","LVR","K","2560993","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208490566037736,0.0161314339622642,0.6175,0.0753250401214487,0.524927347646931,0.059304,0.465,0.052434394925179,0.321420990566038,0.138562490566038,2.12,0.244629,NA,NA,NA,NA
"385","Randy Bullock","TEN","K","2533444","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0526208821448227,0.00729352008805724,0.5,0.100990179216491,0.5525,0.044478,0.425424930967033,0.119868005303447,0.0422360248447205,0.0302045217391304,2.0575,0.14826,NA,NA,NA,NA
"386","Brandon McManus","DEN","K","2541556","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00359712230215827,0.00355539568345324,0.503187727250911,0.103782,0.496761394197272,0.066717,0.547714271646865,0.104417358287283,0.312013457556936,0.099540884057971,1.8725,0.348411,NA,NA,NA,NA
"387","Matt Gay","LAR","K","2562271","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243055555555556,0.0240236111111111,0.4775,0.059304,0.515,0.051891,0.45142797017797,0.155673,0.224506493506493,0.0740529818181818,1.7625,0.266868,NA,NA,NA,NA
"388","Eddy Pineiro","CAR","K","2560842","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0301105277701022,0.0248192456479691,0.453899711399711,0.0233265252525252,0.755,0.0677807036320653,0.559399875144556,0.140847,0.102974290780142,0.0104272695035461,1.89,0.133434,NA,NA,NA,NA
"389","Nick Folk","NE","K","2507225","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0246478873239437,0.0243619718309859,0.464241453907125,0.059304,0.523240833325398,0.0911527189764687,0.5,0.0489651396546963,0.2,0.0241586612576065,1.7475,0.200151,NA,NA,NA,NA
"390","Joey Slye","WAS","K","2563132","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0413562091503268,0.035934477124183,0.612202667952427,0.162204351012536,0.531509518197078,0.0370649999999999,0.519328993892639,0.103782,0.175130986820958,0.113618343297975,1.68,0.37065,NA,NA,NA,NA
"391","Justin Tucker","BAL","K","2536340","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113888888888889,0.00700116666666667,0.529900097465887,0.0960727690058479,0.544286062378168,0.0794260321637427,0.55,0.044478,0.304666666666667,0.10069325,1.8125,0.14826,NA,NA,NA,NA
"392","Greg Zuerlein","NYJ","K","2534797","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247584078331205,0.0215226309067688,0.485,0.0491148145143115,0.560422081987329,0.103782,0.4925,0.0640560944331755,0.247029242731575,0.070207976673428,1.7375,0.200151,NA,NA,NA,NA
"393","Matt Prater","ARI","K","2506677","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.353620378553542,0.167176853513036,0.54,0.044478,0.353319800412432,0.103782,0.220189516129032,0.0882266564516129,1.475,0.259455,NA,NA,NA,NA
